MAV_CH1,RMS_CH1,WL_CH1,SSC_CH1,IEMG_CH1,MNF_CH1,HJP_Activity_CH1,HJP_Mobility_CH1,HJP_Complexity_CH1,ENT_CH1,VAR_CH1,Skewness_CH1,Kurtosis_CH1,Wavelet_Energy_CH1,Frequency_Variance_CH1,Power_Spectrum_Ratio_CH1,MAV_CH2,RMS_CH2,WL_CH2,SSC_CH2,IEMG_CH2,MNF_CH2,HJP_Activity_CH2,HJP_Mobility_CH2,HJP_Complexity_CH2,ENT_CH2,VAR_CH2,Skewness_CH2,Kurtosis_CH2,Wavelet_Energy_CH2,Frequency_Variance_CH2,Power_Spectrum_Ratio_CH2,MAV_CH3,RMS_CH3,WL_CH3,SSC_CH3,IEMG_CH3,MNF_CH3,HJP_Activity_CH3,HJP_Mobility_CH3,HJP_Complexity_CH3,ENT_CH3,VAR_CH3,Skewness_CH3,Kurtosis_CH3,Wavelet_Energy_CH3,Frequency_Variance_CH3,Power_Spectrum_Ratio_CH3,MAV_CH4,RMS_CH4,WL_CH4,SSC_CH4,IEMG_CH4,MNF_CH4,HJP_Activity_CH4,HJP_Mobility_CH4,HJP_Complexity_CH4,ENT_CH4,VAR_CH4,Skewness_CH4,Kurtosis_CH4,Wavelet_Energy_CH4,Frequency_Variance_CH4,Power_Spectrum_Ratio_CH4,MAV_CH5,RMS_CH5,WL_CH5,SSC_CH5,IEMG_CH5,MNF_CH5,HJP_Activity_CH5,HJP_Mobility_CH5,HJP_Complexity_CH5,ENT_CH5,VAR_CH5,Skewness_CH5,Kurtosis_CH5,Wavelet_Energy_CH5,Frequency_Variance_CH5,Power_Spectrum_Ratio_CH5,MAV_CH6,RMS_CH6,WL_CH6,SSC_CH6,IEMG_CH6,MNF_CH6,HJP_Activity_CH6,HJP_Mobility_CH6,HJP_Complexity_CH6,ENT_CH6,VAR_CH6,Skewness_CH6,Kurtosis_CH6,Wavelet_Energy_CH6,Frequency_Variance_CH6,Power_Spectrum_Ratio_CH6,MAV_CH7,RMS_CH7,WL_CH7,SSC_CH7,IEMG_CH7,MNF_CH7,HJP_Activity_CH7,HJP_Mobility_CH7,HJP_Complexity_CH7,ENT_CH7,VAR_CH7,Skewness_CH7,Kurtosis_CH7,Wavelet_Energy_CH7,Frequency_Variance_CH7,Power_Spectrum_Ratio_CH7,MAV_CH8,RMS_CH8,WL_CH8,SSC_CH8,IEMG_CH8,MNF_CH8,HJP_Activity_CH8,HJP_Mobility_CH8,HJP_Complexity_CH8,ENT_CH8,VAR_CH8,Skewness_CH8,Kurtosis_CH8,Wavelet_Energy_CH8,Frequency_Variance_CH8,Power_Spectrum_Ratio_CH8,Label,SessionID
0.43098553479479734,0.43098784718104083,0.13675702949838525,88,43.09855347947973,0.576910854243076,1.993215390751515e-06,1.1894940505546472,1.8169914318890426,2.079520895508048,1.993215390751515e-06,-0.044232789390198646,-0.047085911089786325,2428.6942289333283,36.39847895242754,0.00552120902838325,0.4310023034989523,0.4310046638183114,0.13806961749420843,88,43.10023034989523,0.5861750745879187,2.03461173268744e-06,1.1896672375327502,1.8172352703207844,2.07917831989095,2.03461173268744e-06,-0.041453757764020494,-0.03392452817400393,2428.876909001482,36.40122118147973,0.005591837634448172,0.4310255226163284,0.431027914028235,0.13939533530535536,88,43.102552261632844,0.5928640983298071,2.0615248525171573e-06,1.1920843738108962,1.8183079141623653,2.0816920797879686,2.0615248525171573e-06,-0.044180442619285235,-0.05359530815076896,2429.1372735570762,36.40508228120789,0.005621091984090927,0.4313921915676602,0.4313957755175381,0.1655753807410172,78,43.13921915676602,0.8485786917312661,3.092188829303849e-06,1.1654036719369323,1.7957725710238477,2.0584216346551067,3.092188829303849e-06,-0.11666164380380059,-0.02980226367264205,2433.4296741420358,36.46305822515707,0.008261336391292274,0.5695512806339338,0.5695526197270974,0.12490415536103194,92,56.95512806339338,0.4553682792809584,1.5253662455789107e-06,1.2208877217101504,1.820201045836099,2.075421286387467,1.5253662455789107e-06,0.013178685008584297,-0.19528347918190292,4240.848796074277,63.568790505390496,0.004307938286416616,0.43130022530918455,0.431303601290412,0.16153500596240256,82,43.13002253091845,0.7135939203032562,2.9121343252838415e-06,1.167414517024581,1.8052372186598282,2.087119951838921,2.9121343252838415e-06,-0.010986678699334404,-0.09847649814868076,2432.2703959755886,36.44977854862411,0.006778191015836757,0.43112614749961703,0.4311285058913961,0.13806292576285506,82,43.1126147499617,0.5981973156220352,2.0335342859701384e-06,1.192748214121809,1.8176732791223706,2.0655323646060273,2.0335342859701384e-06,-0.0728435406692334,-0.06955837820046851,2430.288912251224,36.42197594660195,0.005690330216184589,0.43102731907869507,0.4310296242223921,0.13660529961425588,84,43.102731907869504,0.5783113749546869,1.9871651293422795e-06,1.191091000041568,1.8174309728008755,2.063045190561835,1.9871651293422795e-06,-0.05379527511620115,-0.02278560452604239,2429.1482519464307,36.40557169189893,0.005528544815059375,0,heni_olier2_20250125_181350
0.4309919349896586,0.4309926393958954,0.058885513490217145,65,43.09919349896586,0.4541653816867288,6.071873102810143e-07,0.9978666444728068,1.6804554291140286,2.01206687085522,6.071873102810143e-07,-0.068608845091317,-0.07994154502906659,2428.667776189299,36.40205200710393,0.0038422061178003354,0.431008232588056,0.4310089448367975,0.059326132504400386,61,43.1008232588056,0.4557142306392668,6.139706498400574e-07,1.0018386305714913,1.6845299410038037,2.005757372561988,6.139706498400574e-07,-0.05509489064652501,-0.03901386501745785,2428.8609040403617,36.40476970303656,0.0038671737673280342,0.4310292201033157,0.43102995360997465,0.06003772084978731,65,43.10292201033157,0.4633877474354952,6.323261442908119e-07,0.9975954714242457,1.6789399081043375,2.012637671805875,6.323261442908119e-07,-0.07439327251751611,-0.058406426884636264,2429.099659572766,36.40820949220896,0.003921193159364843,0.43140442659924616,0.4314057224154801,0.07557648544918899,52,43.14044265992462,0.7216570059009054,1.118043397759439e-06,0.9399439090542061,1.588148075395044,1.8893754615504517,1.118043397759439e-06,-0.1953221443754957,0.40218818848854987,2433.3701589370603,36.46758512120536,0.006508512146836207,0.5695376555137449,0.5695381313008155,0.0637939707300269,71,56.953765551374495,0.4092574214778146,5.41957531794212e-07,1.095996168675698,1.721251913324118,2.1472518600430233,5.41957531794212e-07,0.05296874584734544,-0.12977381616224193,4240.933543850635,63.567792763099845,0.0035486483309563536,0.43130486485449965,0.43130592050232736,0.07099468464975339,52,43.130486485449964,0.5572301978328992,9.106132017317543e-07,0.9788839599475276,1.6487569558780515,2.0157693878086174,9.106132017317543e-07,-0.06426403094529207,-0.14396161608704805,2432.257134062067,36.453531005436396,0.004766579353376196,0.43112967574101907,0.4311304190284997,0.05954361119262308,59,43.11296757410191,0.48612666334068294,6.409071335485606e-07,0.9860495910066837,1.660827921786559,1.9663932498741374,6.409071335485606e-07,-0.1249783598457197,0.08089208809941928,2430.2538298650247,36.4247249782908,0.0042079078792640005,0.43103085787603596,0.43103154886655903,0.0586356250069619,59,43.1030857876036,0.45047484302369806,5.956769533225477e-07,1.0012199511380007,1.6809509498000585,1.9975249546166862,5.956769533225477e-07,-0.08423641312050117,-0.11398956356351908,2429.1227347302533,36.408625687095046,0.0038231280054900835,0,heni_olier2_20250125_181350
0.43099472212265766,0.4309950296410096,0.0562263740390998,77,43.099472212265766,0.2729221369786113,2.650776677821465e-07,1.2456521456737342,1.8496263097452654,2.286635341637461,2.650776677821465e-07,-0.026754071527544814,-1.1566781634298702,2428.6430094161683,36.404836876528925,0.0022995554615031187,0.43100949882712214,0.43100981072110783,0.05677538063354226,73,43.100949882712214,0.2711540603141359,2.688586380751207e-07,1.2477590593038554,1.8499385477682373,2.293640949548484,2.688586380751207e-07,-0.02038356151690671,-1.1579030847159375,2428.8123220111756,36.40735793918088,0.0022779176782753157,0.43103291426660806,0.43103323632228807,0.0574450764859008,77,43.1032914266608,0.27934963925583245,2.7763330035549797e-07,1.2430857456797255,1.8473566730132005,2.2915258674659382,2.7763330035549797e-07,-0.023851742056720082,-1.1674080631684949,2429.0713148315863,36.41120452564223,0.002350329034021867,0.43139058127301333,0.431391185760752,0.07167392396075778,66,43.13905812730133,0.5578918022639598,5.215409993788442e-07,1.1822821263976446,1.7873810283780853,2.251480853063441,5.215409993788442e-07,-0.06968265973438403,-0.8865479129204776,2433.271316914982,36.467659644320655,0.004810470387990469,0.5695452097363785,0.569545447005876,0.05513243595032302,75,56.95452097363784,0.29644015399934137,2.702714678346104e-07,1.2643053219967972,1.7831084788826277,2.033770314298564,2.702714678346104e-07,0.1473095579812017,-0.043398831852341946,4240.852040485327,63.571426322679635,0.0027755716212388938,0.4313082082854848,0.43130869459969184,0.06759172010349734,69,43.13082082854848,0.40028542641144865,4.195028550512386e-07,1.2175285200324764,1.828762087809934,2.2035161801963206,4.195028550512386e-07,-0.015076939443653129,-1.0468896468798126,2432.212237395829,36.45610919518916,0.003403636032067825,0.43113085652129884,0.43113119354291746,0.05742918393217239,77,43.11308565212988,0.3322117247969601,2.9060095178174055e-07,1.2414534298216706,1.8423181891523635,2.2397340340497687,2.9060095178174055e-07,-0.09348462197199334,-1.0347949295171723,2430.1941185983915,36.42719551250662,0.002695289416700714,0.4310340042136683,0.4310343152458281,0.05625085955345516,75,43.10340042136683,0.27790605126447737,2.6813097135524306e-07,1.243390741074001,1.8495271873262416,2.2799577117667242,2.6813097135524306e-07,-0.044289706268834224,-1.1322053781839312,2429.070882910218,36.4113934048951,0.002344511913858571,0,heni_olier2_20250125_181350
0.43099172693142374,0.43099200058301096,0.08072487367819925,98,43.09917269314237,0.11664650431429895,2.3588321520060174e-07,1.722806420130406,1.9717484373455747,2.284668214084015,2.3588321520060174e-07,0.013104950943813117,-1.2434591871302416,2428.5979998806856,36.40591714646168,0.0012000409401168376,0.431007940100362,0.4310082187384954,0.08162269649039955,98,43.100794010036196,0.11039912053495338,2.401905733737133e-07,1.7240848516568645,1.9720324759933145,2.2874145352402917,2.401905733737133e-07,0.004930692781370351,-1.2303921145633767,2428.7951900255007,36.40869896534546,0.001175095146212866,0.4310316233632405,0.4310319095838301,0.08243055053225357,98,43.103162336324054,0.12380841619797228,2.4674033257014776e-07,1.7206258159345016,1.9709187755263902,2.284640708255538,2.4674033257014776e-07,0.003998580665446467,-1.2421282560559517,2429.0653273200596,36.41248781218794,0.0013094014490438097,0.4314000254803802,0.43140056547172806,0.09739670595041672,94,43.14000254803802,0.3842163708944893,4.659048540525889e-07,1.5768650049738449,1.9180425702690327,2.2567943723325197,4.659048540525889e-07,0.08029256357789528,-0.9170236283579185,2433.21420775652,36.4709629876498,0.003764294106814961,0.569535918308722,0.5695361336705008,0.07065917698148982,96,56.95359183087219,0.24997194929939848,2.4531258343822813e-07,1.6320925542200282,1.8991797421337995,2.2035982926123343,2.4531258343822813e-07,0.1851902615186818,-0.7930515033345591,4240.844551765932,63.57069833380683,0.0022332409132401866,0.43130072031693595,0.4313011578691903,0.09544690491308616,98,43.130072031693594,0.2345918790937613,3.7743339645696167e-07,1.6436052088793798,1.9550137744071825,2.209603280941839,3.7743339645696167e-07,-0.06322560470617303,-0.9516296176934449,2432.22102552568,36.456253991241994,0.0023882046292144367,0.43112766292810195,0.43112797331742636,0.08159332837268829,98,43.11276629281019,0.2027961188468922,2.676349444600575e-07,1.6677193767982308,1.9570362343286394,2.2826127068120914,2.676349444600575e-07,-0.0352228804517763,-1.0642628731890496,2430.1615222726086,36.427662533433384,0.0019742134350764808,0.4310316410509221,0.4310319212787377,0.08076243206725531,98,43.10316410509221,0.13051417369235424,2.4157418891123085e-07,1.7074532209314257,1.96873354794275,2.2984666641729627,2.4157418891123085e-07,0.0019522171786526832,-1.185572608029122,2429.0482133292944,36.4124394390603,0.001345350129102257,0,heni_olier2_20250125_181350
0.4309906298744531,0.43099083303174085,0.07497243373972762,98,43.09906298744531,0.1161632877662885,1.7511781596421173e-07,1.8551499621674907,1.9878718883995532,2.1500297791796474,1.7511781596421173e-07,0.01092956600235305,-1.276550316218506,2428.5929783523648,36.40600262384771,0.001021481136217988,0.43100786195968693,0.43100806768914196,0.07577159094871805,98,43.100786195968695,0.10986476324518392,1.7734206745038587e-07,1.8607681319542202,1.9885568468161685,2.135724387063682,1.7734206745038587e-07,0.008109705182128257,-1.302594476459722,2428.7844155553103,36.409012218613896,0.0009581774586523352,0.4310311288818592,0.43103134107605806,0.07646518734434815,98,43.10311288818592,0.12380075959012157,1.829246551521387e-07,1.8528776231617485,1.9868333889727545,2.1611028153781664,1.829246551521387e-07,0.0072942960663946125,-1.2754527897541759,2429.0472229947163,36.41270555028828,0.001114779260870411,0.43142450828837753,0.4314249947014628,0.09039895009183702,93,43.14245082883775,0.39923553318021804,4.1970128888965453e-07,1.5644309515704027,1.9152821335767052,2.0626406182101173,4.1970128888965453e-07,0.004125727172769391,-0.28878931183882184,2433.30704753235,36.47486917920881,0.0038128964533424205,0.5695347342790237,0.5695349331380283,0.06729300723945986,94,56.95347342790237,0.2718388442781596,2.2651426019158157e-07,1.6313773013349517,1.8888544599587787,2.227291340392811,2.2651426019158157e-07,0.2756863704163674,-0.8604634852231654,4240.812186488879,63.57017335927068,0.0023477285865265954,0.4313067320812178,0.4313070403231786,0.08719440805809581,98,43.13067320812178,0.23089010571688737,2.6589376065317494e-07,1.7880158760662637,1.9652853107747794,2.09645690028702,2.6589376065317494e-07,-0.02687627603396802,-0.8588043990256629,2432.1704472624224,36.45786768956697,0.002041278824654474,0.4311336644236746,0.43113388730452656,0.07534694529444397,98,43.113366442367465,0.19402501908504638,1.921829265856549e-07,1.8154849717038852,1.9709498243370163,2.215285678862651,1.921829265856549e-07,0.008277522716084963,-1.046126334897138,2430.152880697388,36.429163742015014,0.0016896866629811113,0.43103135149662974,0.4310315584050467,0.0749019121965484,98,43.103135149662975,0.13136737482342653,1.7836807201091775e-07,1.8414288747829788,1.9851808176918773,2.1555004213803834,1.7836807201091775e-07,0.009147556055158922,-1.1948644005849824,2429.0403604059525,36.41260902646082,0.0012086744349761812,0,heni_olier2_20250125_181350
0.4309927857983917,0.4309928747809909,0.047032063105689415,98,43.099278579839165,0.14978878492717806,7.670172461981856e-08,1.8844616115911184,1.9841035876152315,2.2013629890570843,7.670172461981856e-08,-0.032376376581947176,-0.8630738659408244,2428.588712232167,36.406364678134004,0.0010433850558353292,0.4310105836372438,0.43101067415439015,0.04746649579333434,98,43.101058363724384,0.1433077087131741,7.802770421312837e-08,1.8807483649872478,1.9851245495675074,2.1822258432588066,7.802770421312837e-08,-0.035307419112497726,-0.875572484274854,2428.7861921292297,36.40947349908763,0.000974467677613503,0.4310348846036905,0.4310349797076374,0.04786085927461703,98,43.10348846036905,0.1557335508907676,8.198624659205833e-08,1.857600525526543,1.9815120444376906,2.211931723899718,8.198624659205833e-08,-0.052471100759373154,-0.781148659670476,2429.0625457780934,36.413361352275786,0.0011267108623523243,0.4314058667276568,0.4314062490792738,0.06258731561616221,79,43.14058667276568,0.46510569058371776,3.298976076405954e-07,1.3148282166817022,1.840892565158712,1.9338661522443867,3.298976076405954e-07,-0.184778670757659,0.3766051716152141,2433.3208257726988,36.4711108568938,0.004391736312188557,0.5695519288039643,0.5695520674700945,0.049078352555983584,74,56.95519288039643,0.28234660833420244,1.5795514294909144e-07,1.5176335688647822,1.8016837155281527,2.0838593088256805,1.5795514294909144e-07,0.05231937298795242,-0.41125712384990054,4240.911660091326,63.573967767132906,0.002329114494431118,0.43131148672048547,0.431311630666286,0.054886974167279334,91,43.131148672048546,0.26009120639060446,1.241709752617109e-07,1.788035604784643,1.9434401386180757,2.123009693423514,1.241709752617109e-07,0.10641434270387524,-0.5387225137510963,2432.18231822957,36.45879009433624,0.0019843494899644027,0.4311351430440247,0.4311352555853098,0.048100839211133006,93,43.11351430440247,0.23584550716861385,9.704101872511586e-08,1.7633698590154965,1.9462672193898043,2.1374588302341775,9.704101872511586e-08,0.03878525215900737,-0.6059423883253503,2430.185183575538,36.42917929322241,0.0018544067990389791,0.43103480735818744,0.4310348981379139,0.04687163583340259,97,43.10348073581874,0.16184572778485937,7.825845203355433e-08,1.8687769625429789,1.980178754522266,2.1614942983246306,7.825845203355433e-08,0.00015972770492663217,-0.7804185394576222,2429.046838647234,36.41329019254527,0.0011617216174635752,0,heni_olier2_20250125_181350
0.43099406918953426,0.4309940922483367,0.019306892995625435,85,43.09940691895343,0.13928190439946767,1.9876414681853077e-08,1.7231619268346712,1.9413546353986901,2.0663953838452835,1.9876414681853077e-08,-0.06521110941901397,-0.32296369540409575,2428.592377299173,36.40672565755388,0.0009451895818332442,0.4310088578916141,0.43100887953619355,0.01900747130582181,87,43.10088578916141,0.13025028744881015,1.8658011443480757e-08,1.7643705765406734,1.951310700191277,2.0298934716104267,1.8658011443480757e-08,-0.11624846468037527,-0.07857639885580658,2428.786363085706,36.40936629662161,0.0008380767214299983,0.4310334421155408,0.43103346660473574,0.01956013783812033,85,43.10334421155408,0.14395049428382248,2.1111324440121552e-08,1.705610343442247,1.9335767734005516,2.0229557123500896,2.1111324440121552e-08,-0.16356109521032355,0.009446181857010405,2429.0521411610916,36.413320798411256,0.000988354498720002,0.4313901555830171,0.4313903976192748,0.03905082610002386,65,43.13901555830171,0.4202435496064486,2.088241762541159e-07,1.0750585478257455,1.676232040332497,2.0872891527127506,2.088241762541159e-07,-0.18397987206214889,-0.31984846998875227,2433.0693891992905,36.46931450004548,0.0037371141340034665,0.5695442886172176,0.5695443706475766,0.03071250159886907,57,56.95442886172176,0.25459601130417375,9.343985158365234e-08,1.3271891118712207,1.669582364812222,1.9717493801778438,9.343985158365234e-08,-0.24454876709802986,0.2208957554053863,4240.941037259096,63.5729659150147,0.002141231818315104,0.43130746208220694,0.43130751900126535,0.027170967103625487,75,43.13074620822069,0.25003469376936105,4.9099232445140864e-08,1.550457765286673,1.8187494436369416,2.0317290512841,4.9099232445140864e-08,0.27557788284932844,-0.07354533088101922,2432.149337398259,36.45823708874081,0.001874403466933518,0.43113023815039186,0.43113028591196373,0.02397776945280905,73,43.113023815039185,0.22417946791499338,4.1182918130325236e-08,1.4885715004275373,1.813565144403022,2.097841728279515,4.1182918130325236e-08,-0.1661078080667732,-0.3894670462548526,2430.1559790784145,36.428541550765,0.0017091568090680984,0.43103490351809853,0.4310349273106775,0.019770113995678684,85,43.10349035180985,0.1482356960483294,2.051086459687557e-08,1.725915884468047,1.9274263402894416,2.131907329404419,2.051086459687557e-08,-0.08911657684313588,-0.26221052313127924,2429.046532276026,36.413559776524224,0.0009913634329709712,0,heni_olier2_20250125_181350
0.43099298027686567,0.4309929937902133,0.015165203248799497,85,43.099298027686565,0.09784303419999152,1.1648316088312096e-08,1.6586179754011445,1.9358602561689793,2.236209492148399,1.1648316088312096e-08,0.08173628229409281,-1.0354154202635057,2428.5924955221717,36.406826186615916,0.0007499452848497706,0.4310076554726791,0.43100766739077306,0.014823888054339485,87,43.10076554726791,0.08869754882241718,1.0273579622740245e-08,1.7316629049380732,1.9545318713415238,2.1034069358731724,1.0273579622740245e-08,-0.07893078413592701,-0.9483732948121264,2428.7779914811135,36.40944217857421,0.0006479115355930171,0.4310295340495172,0.43102954743663174,0.015242593484010414,85,43.10295340495172,0.09793174149384468,1.1540483690878595e-08,1.6892371439204392,1.9344905037747224,2.2276494416994845,1.1540483690878595e-08,-0.042789036548473124,-1.0477270602065745,2429.0302990268406,36.41299611365167,0.0007333944185440894,0.43139650898760173,0.4313966806540302,0.03588285848906547,62,43.13965089876017,0.3568445913165264,1.4811262538562365e-07,1.1325431130855375,1.6612340964839853,2.183439574674232,1.4811262538562365e-07,0.002826373774811934,-0.6411397928039961,2433.221861625124,36.47091825509983,0.0033706145202178532,0.5695285897934855,0.5695286614831945,0.02841716556971896,55,56.95285897934855,0.24211935673375992,8.165868283528219e-08,1.2660889448978196,1.65571294553615,1.891361998808864,8.165868283528219e-08,-0.19629432379796088,0.2851253954999029,4240.836152401782,63.56967140600589,0.002029089259042883,0.4313033505917863,0.43130339633306164,0.023017232688738343,73,43.130335059178634,0.2101424388246689,3.945673265698211e-08,1.4243400177307506,1.8098403814447739,1.9807362649489342,3.945673265698211e-08,-0.13963874551333585,-0.009306672845619701,2432.0959429510826,36.45775110374563,0.0017384627150856904,0.4311338713836787,0.43113390449367833,0.02026424985601749,69,43.11338713836787,0.1825336969230755,2.8549685780992822e-08,1.4560059140842578,1.801377760337582,2.065834322810371,2.8549685780992822e-08,0.21847287854636166,-0.36283937780359654,2430.17189699094,36.42954396473805,0.0014611058815520172,0.4310331188933998,0.4310331339600203,0.015770385684317212,87,43.10331188933998,0.10953234301186275,1.29884251492691e-08,1.6415557696976844,1.9221631131717183,2.0718820749887676,1.29884251492691e-08,0.009711889457789336,-0.5749499380876002,2429.0494958819336,36.4134898209941,0.0008265980026922764,0,heni_olier2_20250125_181350
0.4309930142601713,0.4309930366197046,0.024373891093925848,98,43.09930142601713,0.07380488580154106,1.927360576304864e-08,1.8674592273134392,1.9673541635089395,2.0917285225115125,1.927360576304864e-08,-0.10973005640894432,-1.2083919903587,2428.593113590786,36.40703936712749,0.0006040890687013358,0.43101068433661566,0.43101070612777415,0.02463060081917995,98,43.10106843366157,0.064279064655302,1.878444488326609e-08,1.8869221620634422,1.979632679735414,2.0296298157086925,1.878444488326609e-08,-0.15438534196763093,-1.3123540894488857,2428.784343072818,36.41014908747441,0.000540249161930162,0.4310330280446154,0.4310330510163538,0.02488022001583723,98,43.10330280446154,0.0792502789983207,1.9803156374998753e-08,1.8881056837853885,1.9656499655359734,2.12871003645949,1.9803156374998753e-08,-0.1294780277310948,-1.2691812130830122,2429.042699622006,36.41378084850493,0.0006246974244728353,0.43139994462705317,0.43140011857998145,0.043051300518257174,68,43.13999446270532,0.4226309439340341,1.5008659762680815e-07,1.356798517950613,1.7110014277573649,2.108967066396507,1.5008659762680815e-07,-0.2902926500343547,-0.43061431208576106,2433.1469254002127,36.4713385825452,0.0035507962210106674,0.5695294949127404,0.5695295917711761,0.03510152748134554,60,56.95294949127404,0.28635629368755655,1.1032748138923065e-07,1.359108740392357,1.7009050425100734,1.9796744023998247,1.1032748138923065e-07,0.1548804305363004,0.23191873847084166,4240.847275686021,63.56902146212575,0.00235637945263401,0.4313086034593771,0.4313086681896684,0.030525317041519007,82,43.13086034593771,0.20083923586790717,5.583746741506372e-08,1.5348656389942907,1.8552770287695397,2.1404270212731866,5.583746741506372e-08,-0.2908156234561671,-0.2909184674158838,2432.1562670196895,36.45867605587588,0.0017167263253625345,0.43113205332415466,0.43113209255466556,0.025862298680120133,82,43.11320533241547,0.15818482017843674,3.382706303975848e-08,1.6325428725485143,1.885645779015508,2.0632049324490915,3.382706303975848e-08,0.032570581727599704,-0.5550635040372778,2430.15503531908,36.42945727122095,0.0013162039291482281,0.4310346583554405,0.43103468281523555,0.02426648850209162,98,43.10346583554405,0.0895636093854053,2.108603945342033e-08,1.811283781895573,1.9536798389730956,2.186738796958313,2.108603945342033e-08,-0.04990154089073471,-1.2924109924379423,2429.0476045902374,36.41385938394903,0.0007586005869260067,0,heni_olier2_20250125_181350
0.4309973142936865,0.43099733722816597,0.02497732603379621,98,43.099731429368646,0.06664601812491314,1.9769398643966166e-08,1.8698794772480962,1.9718143649587505,2.0432177731653294,1.9769398643966166e-08,-0.16019030574981785,-1.2450809755302088,2428.612895738447,36.407803297199905,0.0005834314493553534,0.4310117924911537,0.43101181446744957,0.025294835895417256,98,43.10117924911537,0.05514999388142184,1.8944085851186514e-08,1.908754089956038,1.9837480944240222,1.933658098545912,1.8944085851186514e-08,-0.1141499974118899,-1.3994266576380743,2428.7853081750945,36.410420277995044,0.00048292360035344465,0.4310363317899331,0.43103635505468746,0.025444828166392708,98,43.10363317899331,0.06931459384049417,2.0055909256031476e-08,1.8957103225495797,1.9742316237057524,2.1318207900086814,2.0055909256031476e-08,-0.1370203270923042,-1.2934518017958125,2429.0526192781376,36.41443486112874,0.0005607584578556357,0.43140790645360105,0.4314080811656068,0.04345665999480819,62,43.140790645360106,0.40318384466416135,1.5074431182212883e-07,1.3726903138529072,1.6934522419608233,1.912058074537854,1.5074431182212883e-07,-0.12544303738270254,0.08259148405659555,2433.239242212981,36.47292072810017,0.003427824733816313,0.5695473774702667,0.5695474824962318,0.03829050627033492,65,56.95473774702668,0.2711254090274665,1.1963453682381332e-07,1.42240705698904,1.7141310280712792,2.0496901308196174,1.1963453682381332e-07,0.16449298875318044,-0.2459900449908088,4240.915787928909,63.57334097252964,0.002205643377653411,0.43131551410223073,0.43131557709586704,0.030105808378345922,80,43.131551410223075,0.19457367396260836,5.4340269237767864e-08,1.5435734191536303,1.8488462426089625,2.182610163520666,5.4340269237767864e-08,-0.19623230443577597,-0.6065417397709121,2432.139585644723,36.459892996010026,0.0016829986552835301,0.4311335939841686,0.4311336318695391,0.024987822439476115,78,43.11335939841686,0.1522591966018236,3.266731327082558e-08,1.6352200816243259,1.8866896099717367,2.1610560921561066,3.266731327082558e-08,-0.10306339435718363,-0.7164656617151826,2430.1561568442594,36.429799345910844,0.0012905047753721146,0.4310372269657433,0.43103725100554047,0.024550355835864013,98,43.10372269657433,0.07990631593703873,2.0724095588636346e-08,1.8330145501958985,1.9582428932951526,2.2125800676549434,2.0724095588636346e-08,-0.06680013663806487,-1.3510788052134928,2429.0588392776135,36.41438464003634,0.0006864547199919719,0,heni_olier2_20250125_181350
