MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
43.01,54.712338644952844,6982,0.41,105,45.91,57.86778032722527,6967,0.335,94,66.04,82.15357569820074,8620,0.28,86,49.01,61.13051611102265,6474,0.3,84,54.025,67.96738188278256,7575,0.32,102,47.8,59.29865091214133,6679,0.3,104,48.275,59.94384872528623,7834,0.38,109,47.38,59.423227781735314,7844,0.385,104,0,new_liad_olier_20250129_134841
49.935,64.2255011658142,7511,0.345,108,54.4,70.66222470316087,6983,0.205,92,65.565,84.1175070957289,8094,0.255,84,57.965,74.01611311059234,7517,0.25,82,59.25,74.01148559514259,7844,0.275,87,51.005,63.5571789808201,7289,0.31,96,55.015,70.33992465165143,8335,0.365,108,54.72,70.65330848587347,8337,0.365,110,0,new_liad_olier_20250129_134841
44.92836676217765,57.408055303707876,12478,0.40114613180515757,187,44.48137535816619,56.64467239886541,11131,0.3839541547277937,173,59.03151862464183,76.47723784440345,13737,0.28939828080229224,168,45.401146131805156,58.871941059608986,11301,0.34097421203438394,172,50.06590257879656,63.27433787730132,12839,0.3151862464183381,173,47.412607449856736,60.21577723554043,11548,0.335243553008596,189,47.07163323782235,59.501944298973676,13255,0.4154727793696275,185,47.412607449856736,59.94895154071458,12837,0.3954154727793696,185,0,new_liad_olier_20250129_134841
270.6622516556291,359.21159069191685,14813,0.17218543046357615,48,312.20529801324506,421.8836426634954,18776,0.17218543046357615,58,318.72185430463577,419.5628204034536,19857,0.18543046357615894,58,336.2251655629139,423.36141465327063,29260,0.23178807947019867,63,312.5960264900662,432.3428091639337,17959,0.18543046357615894,43,692.9072847682119,867.8495726764529,30670,0.10596026490066225,45,262.3907284768212,374.6622231516725,15836,0.1986754966887417,49,144.57615894039736,184.4470346990472,10774,0.2052980132450331,52,1,new_liad_olier_20250129_134841
60.925,85.25863592622157,7656,0.34,102,58.07,79.72803772826721,8120,0.275,84,67.45,88.89173189897922,8958,0.25,86,80.27,106.86397896391469,12214,0.41,96,64.795,89.47818169811008,7803,0.31,84,70.02,88.77595395150648,8078,0.285,98,60.06,79.87834500038167,8442,0.345,101,56.595,77.69887386571314,8431,0.335,102,0,new_liad_olier_20250129_134841
43.95,56.33515776138379,6005,0.415,100,44.36,55.56743650736463,6120,0.295,90,47.2,59.50428555994938,6226,0.295,92,71.745,97.7639248393803,11175,0.34,104,43.19,55.473146656738336,6223,0.35,95,58.635,73.36494394463884,6996,0.27,89,50.01,64.58366666580646,7288,0.355,102,46.82,60.40695324215582,6488,0.375,105,0,new_liad_olier_20250129_134841
39.53,49.32869347550166,6600,0.385,120,39.455,49.702263529943984,6412,0.32,106,38.865,48.86650181873059,5315,0.24,97,62.625,81.38129391942599,9724,0.335,107,37.945,47.76081029463382,5919,0.335,119,56.915,70.67641049176167,7304,0.245,93,44.465,55.89011540514118,7449,0.36,116,42.91,53.54437412091022,7133,0.37,122,0,new_liad_olier_20250129_134841
42.3,54.966353344568894,6686,0.445,114,43.905,56.152248396658166,6338,0.385,114,45.845,59.78206252714939,6579,0.34,102,62.985,82.66410950345984,9580,0.35,111,57.675,80.69749066730638,9116,0.36,112,61.61,80.24394058120527,7954,0.305,104,44.795,59.60356532960088,7647,0.46,113,43.825,58.44976475572849,7515,0.42,115,0,new_liad_olier_20250129_134841
48.065,61.91861594060384,7052,0.385,109,47.715,61.85276873350133,7046,0.37,103,49.225,63.633206739877565,7191,0.275,91,64.44,81.14240568284872,8999,0.305,95,50.66,68.0076466288902,8118,0.385,108,51.465,66.91199444045888,7749,0.355,103,53.02,67.65944132196186,8390,0.34,109,51.325,66.3062968352177,7892,0.38,107,0,new_liad_olier_20250129_134841
47.41,60.816445144385085,7903,0.39,106,47.98,61.655494483460274,7336,0.34,97,49.2,62.71411324414944,6750,0.285,94,59.39,73.86426740989178,7886,0.295,94,46.075,57.956578573963455,6883,0.31,110,53.68,67.57551331658532,7270,0.36,98,54.105,68.18588563625173,8653,0.38,108,51.615,65.49324392637763,8479,0.35,106,0,new_liad_olier_20250129_134841
46.75115207373272,62.37499942280875,8471,0.3870967741935484,117,45.516129032258064,58.83519903222297,7763,0.33640552995391704,114,47.894009216589865,59.015619271277245,7077,0.2995391705069124,91,46.23041474654378,56.86129943355049,6648,0.29493087557603687,107,51.65898617511521,68.42352520766025,8697,0.34101382488479265,111,59.382488479262676,75.45279599831363,8200,0.2903225806451613,105,52.585253456221196,67.45351702117055,9782,0.3778801843317972,124,48.465437788018434,63.19937729378811,9151,0.3640552995391705,116,0,new_liad_olier_20250129_134841
152.208,202.13223394599882,11160,0.216,53,158.144,210.55496194580644,12528,0.264,59,173.008,226.73759282483354,10850,0.248,55,168.056,226.02663559855066,13227,0.312,58,145.6,199.38489411186598,11352,0.256,53,279.04,359.67138334874517,18926,0.232,55,111.96,147.19758150187116,8777,0.256,55,116.272,155.01550890152896,9165,0.28,53,3,new_liad_olier_20250129_134841
53.155,69.11631500593764,8763,0.32,105,58.88,77.33744241956802,8679,0.305,100,48.91,62.791321056337075,7188,0.345,102,82.19,109.34788521046029,13018,0.31,94,63.735,79.35581264154504,9540,0.32,101,131.53,194.16941056716428,13154,0.27,94,55.465,71.15043921157479,8376,0.365,98,53.415,68.44797294295866,8815,0.37,101,0,new_liad_olier_20250129_134841
49.685,63.2413235155622,8358,0.38,108,48.19,61.45616323852312,7462,0.325,107,51.52,65.55577777740113,6691,0.32,107,72.64,94.60311834183902,10324,0.345,97,49.065,64.86405013564911,8160,0.405,102,58.04,75.55474836170127,9105,0.36,104,52.395,65.75975212848662,8532,0.375,106,52.055,65.767051021009,8387,0.375,108,0,new_liad_olier_20250129_134841
41.375,52.160281824392015,7077,0.385,106,41.885,51.20922768408053,6179,0.36,107,43.16,53.48887734847311,6219,0.295,109,59.925,76.45714485906467,9254,0.365,103,41.37,51.92735310026884,7034,0.41,107,48.12,61.25414271704405,7665,0.355,111,43.34,54.97744992267284,7862,0.455,112,42.84,53.652213374659574,7526,0.41,105,0,new_liad_olier_20250129_134841
47.635,61.4699520090914,7093,0.42,122,47.065,59.97828773814738,6740,0.365,115,51.42,65.10430093319488,6732,0.31,94,67.26,83.85254915624212,9888,0.365,104,50.82,62.54950039768503,6699,0.385,105,56.255,70.71198625409981,7850,0.34,113,50.095,63.130064153301795,7740,0.41,121,49.55,63.47558585787137,7552,0.415,118,0,new_liad_olier_20250129_134841
41.705,53.07150836371621,6548,0.385,105,43.04,54.11238305600669,6156,0.335,112,46.485,58.19703600699953,6474,0.285,96,58.36,75.55699835223736,8337,0.285,99,42.435,54.871531781061115,6518,0.365,95,51.475,64.58881482114376,7230,0.335,103,47.975,60.03578099766838,7339,0.37,103,46.19,57.92771357476489,7058,0.345,107,0,new_liad_olier_20250129_134841
50.3307392996109,62.80248204468326,9543,0.33852140077821014,128,50.78988326848249,63.994983996042194,9464,0.33073929961089493,132,58.64980544747082,90.57707339984513,10693,0.29571984435797666,114,69.29571984435798,89.25927346126387,12208,0.36186770428015563,117,53.27626459143969,66.22465009462596,9956,0.31906614785992216,139,63.3852140077821,79.23068815506585,11588,0.29571984435797666,137,52.75875486381323,65.40966384651139,10306,0.3657587548638132,129,52.37354085603113,65.14748308667943,9971,0.32684824902723736,125,0,new_liad_olier_20250129_134841
206.15841584158414,274.56341582033593,11319,0.297029702970297,40,560.3960396039604,756.5724298334948,34166,0.2376237623762376,39,302.48514851485146,379.57851820822066,17815,0.22772277227722773,42,319.26732673267327,411.49250200692694,18294,0.22772277227722773,32,335.55445544554453,410.7157842663763,18752,0.1782178217821782,38,588.5643564356436,730.5316862083776,33423,0.1782178217821782,37,261.6732673267327,323.1816918400454,15183,0.24752475247524752,36,209.15841584158414,254.33222601180293,11547,0.2871287128712871,39,4,new_liad_olier_20250129_134841
69.925,104.62028961917473,8798,0.28,90,115.65,188.24659359467836,12110,0.26,85,118.44,208.98964089160017,11112,0.285,88,89.22,136.7695141469765,9498,0.26,84,70.575,115.38273267694781,8750,0.33,97,146.61,241.76424466823045,16554,0.3,101,57.505,75.22356678594814,8962,0.395,102,58.835,77.44252707653592,8026,0.32,102,0,new_liad_olier_20250129_134841
45.325,57.18019762120449,6973,0.395,108,46.63,58.87690548933427,6730,0.32,102,49.605,62.72587185524008,6535,0.255,93,51.92,68.47868281443503,8479,0.335,90,47.16,60.432027932214886,6614,0.315,103,68.835,87.00295971977046,10699,0.32,99,47.03,60.60057755500355,7800,0.355,107,44.94,58.78605276764209,7568,0.405,106,0,new_liad_olier_20250129_134841
38.13,48.97009291394085,6088,0.415,109,45.875,58.89376028069527,7067,0.32,92,39.165,48.575353832988185,5809,0.31,97,50.39,63.414509380740306,7075,0.295,93,40.275,52.07931451161776,6565,0.425,106,58.165,74.50540248867863,8746,0.26,94,42.605,54.7949358973984,6771,0.415,105,42.015,53.78945063857782,6767,0.43,105,0,new_liad_olier_20250129_134841
38.915,50.683675873006685,6010,0.375,110,38.96,51.17939038323923,6182,0.355,96,45.16,55.718309378515784,6009,0.265,92,46.88,62.227485888472145,6555,0.315,97,38.535,50.752093552877206,5902,0.36,104,53.2,69.47625493648891,9122,0.39,103,42.135,54.60141939546993,6465,0.425,114,41.16,53.99879628288023,6448,0.405,112,0,new_liad_olier_20250129_134841
38.76,49.60292330095072,6473,0.375,106,38.255,48.04409433010471,5701,0.305,97,37.805,47.446654255068395,5327,0.285,96,41.02,52.51913936842454,6099,0.325,101,39.265,50.414630812890024,6781,0.38,112,52.755,67.68430394116497,8486,0.375,113,44.335,56.12561803668624,7374,0.36,107,41.99,53.43360365912073,6947,0.38,107,0,new_liad_olier_20250129_134841
42.59,54.36230311530225,7056,0.375,112,42.885,54.47260779511111,6336,0.335,96,43.79,53.96461803811827,5555,0.255,90,44.16,54.898087398378465,5794,0.265,104,40.225,51.17934153542814,6085,0.4,107,58.57,75.08202181614452,8210,0.4,96,44.435,57.26914527038098,7687,0.41,114,45.1,57.17245840437509,7547,0.38,106,0,new_liad_olier_20250129_134841
41.9023746701847,54.332869296732625,12150,0.39577836411609496,217,42.62269129287599,54.97915172145305,10881,0.33773087071240104,199,43.90765171503958,55.779744954862885,10138,0.2638522427440633,182,42.27440633245383,55.03052642897514,10469,0.2796833773087071,199,41.029023746701846,54.80211462899973,11518,0.39577836411609496,212,66.37467018469657,86.70101477526481,17161,0.3034300791556728,168,48.678100263852244,63.06187019344982,14987,0.34564643799472294,213,46.16094986807388,59.7981874223405,13519,0.38786279683377306,215,0,new_liad_olier_20250129_134841
119.92792792792793,159.69452821666226,7929,0.25225225225225223,46,179.33333333333334,221.33644033421118,9353,0.2072072072072072,43,265.2882882882883,361.4766138249366,21355,0.3333333333333333,50,307.64864864864865,403.1875583487259,21254,0.24324324324324326,39,324.01801801801804,423.27900623243426,22568,0.26126126126126126,45,243.03603603603602,310.3477416072505,15820,0.1981981981981982,53,92.93693693693693,127.52841054249636,7285,0.2972972972972973,51,99.92792792792793,138.71267861016602,7266,0.3063063063063063,50,2,new_liad_olier_20250129_134841
46.855,61.09390313280041,7324,0.385,108,55.095,71.35912695654285,7796,0.315,94,77.56,102.19486288458927,11459,0.325,90,78.68,103.80419066685121,10231,0.255,83,82.21,107.93224726651438,11760,0.25,95,69.475,91.44580362159873,9277,0.29,100,45.87,59.92178234999356,7233,0.435,113,46.705,61.531089702686074,7463,0.38,110,0,new_liad_olier_20250129_134841
37.175,47.733059822307645,5836,0.395,112,40.135,51.354990020444944,5631,0.305,109,54.375,71.21534244809892,7581,0.305,90,56.105,72.65084307838417,7277,0.265,90,59.675,83.85305599678523,8704,0.285,95,48.06,63.37562622964762,6902,0.315,95,41.96,53.95627859665639,6365,0.345,111,41.025,53.0232496175027,6581,0.395,108,0,new_liad_olier_20250129_134841
