MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
668.915,1008.1341850170542,409.725,0.405,0.67,833.74,1153.295534544377,585.705,0.465,0.79,794.555,1175.3256931591345,418.52,0.285,0.57,846.45,1252.9743732415282,433.975,0.23,0.4,805.18,1229.646213347563,437.085,0.28,0.49,1014.67,1442.1243392994934,547.51,0.275,0.475,873.045,1169.5759808580203,546.62,0.305,0.625,625.855,1047.7468658984383,339.585,0.295,0.46,0,liad_olier_personal_6_20250307_152833
314.335,432.7705107790964,186.715,0.315,0.56,357.4,510.7037595318836,253.025,0.44,0.685,355.54,539.1273318985043,230.955,0.28,0.495,356.33,552.3715235237964,229.835,0.28,0.485,319.1,515.6681491036653,209.87,0.295,0.47,334.705,524.5181932021043,213.965,0.35,0.44,321.765,522.6705989435411,193.685,0.41,0.69,470.93,1024.9575259492462,219.13,0.295,0.485,0,liad_olier_personal_6_20250307_152833
253.355,375.51252309343823,151.605,0.33,0.58,282.595,406.2758976360769,178.385,0.35,0.61,294.315,425.50112220768585,183.925,0.315,0.535,294.23,429.8115400963543,190.45,0.31,0.53,271.655,407.39177090363523,166.6,0.325,0.515,286.495,426.45354377704496,171.18,0.32,0.555,210.275,382.20866683004454,115.77,0.3,0.63,498.425,1064.4979215573885,180.885,0.32,0.505,0,liad_olier_personal_6_20250307_152833
222.815,301.2268497328882,161.18,0.315,0.535,172.305,218.98158598384475,148.87,0.38,0.565,170.54,208.05040254707512,149.175,0.415,0.565,174.99,212.3515246001309,150.21,0.385,0.56,161.055,201.77937208743614,132.21,0.435,0.55,164.955,202.10980926219293,142.0,0.415,0.585,75.86,98.14866275197029,60.61,0.39,0.58,115.165,146.18479743119664,90.395,0.375,0.555,0,liad_olier_personal_6_20250307_152833
183.085,235.2994156388834,152.445,0.38,0.525,193.65,250.8911915552238,162.115,0.39,0.55,222.33,304.4453317099804,176.065,0.395,0.55,280.495,440.56477957276616,228.07,0.44,0.53,483.85,887.9270972326501,394.265,0.415,0.55,982.64,1958.541881094198,736.89,0.325,0.535,95.155,137.17497949699134,62.08,0.38,0.54,131.805,173.77014991073696,107.375,0.355,0.505,0,liad_olier_personal_6_20250307_152833
176.405,223.58708594192106,139.325,0.355,0.57,201.66,255.47896195186013,164.33,0.365,0.57,217.075,277.587130465373,179.37,0.365,0.58,242.63,329.20113912318106,199.19,0.42,0.55,405.215,606.3430505910001,295.44,0.35,0.555,709.72,1298.1635913859238,562.195,0.345,0.545,168.01,289.3470580462155,89.38,0.275,0.495,146.505,186.86544624408228,105.99,0.335,0.54,0,liad_olier_personal_6_20250307_152833
168.535,218.17482668722346,139.0,0.475,0.555,193.205,251.38288525673343,156.94,0.405,0.535,219.695,291.7140123477102,174.615,0.405,0.545,247.405,344.0553371189001,197.075,0.395,0.575,347.82,575.8432859728417,289.64,0.375,0.555,543.995,1069.5776526274285,449.275,0.33,0.55,87.89,112.49217750581593,57.92,0.355,0.535,116.315,150.49171073517638,97.73,0.41,0.565,0,liad_olier_personal_6_20250307_152833
132.815,166.37053525188887,108.59,0.42,0.515,148.775,185.56194383547506,121.235,0.385,0.515,163.685,201.55221407863522,129.215,0.38,0.495,169.2,208.46872667141227,131.605,0.39,0.495,165.665,217.1092927536728,138.32,0.39,0.525,160.285,206.23000509140275,133.455,0.365,0.53,68.72,85.99412770648935,47.085,0.285,0.545,97.03,123.29213275793391,81.72,0.365,0.515,0,liad_olier_personal_6_20250307_152833
149.13,185.5870415734892,120.55,0.41,0.515,163.79,206.87525226570722,129.645,0.405,0.52,168.605,212.2062322364732,137.77,0.445,0.53,168.665,208.57544198682643,139.755,0.44,0.52,175.115,251.0958084078665,151.24,0.41,0.52,181.005,246.9853133285459,150.395,0.415,0.54,168.035,277.82482790420295,87.265,0.21,0.425,103.94,127.39034500306528,84.915,0.415,0.5,0,liad_olier_personal_6_20250307_152833
192.57,245.875232587587,142.54,0.305,0.5,182.115,227.07400775958484,139.54,0.36,0.5,174.36,219.1986541929489,150.545,0.325,0.52,175.885,227.58329244476624,149.45,0.345,0.525,172.06,214.88750545343487,129.53,0.305,0.52,165.185,205.3418734695873,138.52,0.335,0.515,139.265,205.6211929738761,79.4,0.285,0.44,152.57,216.79723245466027,101.485,0.31,0.48,0,liad_olier_personal_6_20250307_152833
193.005,256.4678634839071,131.515,0.31,0.53,209.44,278.26050743862305,149.365,0.305,0.52,224.27,296.26412202627574,162.06,0.305,0.525,229.535,302.4354228591618,166.335,0.305,0.525,208.215,277.3711682925967,145.765,0.31,0.525,216.835,285.020095782736,153.43,0.305,0.51,238.795,399.6906991662428,103.355,0.255,0.405,452.545,710.7830013442921,213.63,0.28,0.375,0,liad_olier_personal_6_20250307_152833
129.83,160.6885185693116,111.755,0.41,0.57,148.685,183.12024737860094,126.345,0.435,0.57,161.845,198.58523359001293,136.445,0.415,0.59,166.055,204.08158907652594,139.085,0.405,0.58,148.135,181.0940501507435,122.235,0.405,0.59,156.15,191.50665784771036,130.44,0.425,0.58,70.195,85.99845928852446,50.115,0.27,0.53,95.25,120.78716819265199,79.02,0.39,0.55,0,liad_olier_personal_6_20250307_152833
158.79,203.40516217638137,128.6,0.36,0.52,180.72,230.19443955056778,147.825,0.345,0.52,198.09,251.34008832655405,160.97,0.315,0.52,203.87,259.0701835410629,165.84,0.335,0.53,180.29,229.09858140110777,143.345,0.335,0.5,191.675,243.98521471597414,152.75,0.35,0.51,77.82,100.37295452461285,55.245,0.36,0.51,108.375,132.94068226092418,83.32,0.355,0.525,0,liad_olier_personal_6_20250307_152833
159.51,198.90462538613826,117.4,0.34,0.555,177.185,219.58669130892247,127.24,0.345,0.56,190.87,238.52972561087643,142.245,0.36,0.555,196.44,245.17212321142875,146.51,0.365,0.565,171.675,214.25833706066143,125.53,0.32,0.565,183.105,228.27850314911387,135.3,0.33,0.575,70.315,87.22995471740198,50.345,0.295,0.465,95.98,120.7655580039276,73.215,0.37,0.545,0,liad_olier_personal_6_20250307_152833
126.81,157.85753070411306,108.83,0.445,0.625,141.19,175.63971646526875,119.185,0.435,0.625,154.075,191.4991253243732,127.47,0.445,0.625,163.585,202.20597172190537,134.14,0.455,0.64,141.13,176.62890476929306,121.485,0.475,0.625,152.855,188.6142757057376,123.775,0.445,0.625,68.725,88.8757278451209,55.675,0.41,0.61,84.595,104.49442568864619,68.08,0.47,0.595,0,liad_olier_personal_6_20250307_152833
129.22,157.41832803076014,106.455,0.38,0.605,143.845,175.17623982720946,119.96,0.37,0.595,158.38,193.6900358820763,131.685,0.38,0.585,162.96,198.65495211547082,132.55,0.4,0.565,141.99,173.68635524991595,119.125,0.37,0.595,152.61,186.44031216451017,126.51,0.405,0.565,63.845,79.94576286458214,49.085,0.365,0.535,88.06,107.2046640776417,70.975,0.35,0.585,0,liad_olier_personal_6_20250307_152833
137.1,170.73435506657705,113.765,0.415,0.545,151.875,188.5427139934079,124.075,0.375,0.545,166.455,206.06922380598226,134.71,0.395,0.555,171.67,213.08995752967806,137.975,0.42,0.555,150.7,184.829272573367,114.86,0.415,0.545,162.265,199.40332243972264,128.14,0.43,0.545,66.25,80.52074266920295,47.035,0.345,0.525,85.39,105.59507564275903,69.99,0.395,0.565,0,liad_olier_personal_6_20250307_152833
147.83,185.01272929179765,122.625,0.345,0.525,162.15,203.86743241626408,134.54,0.375,0.515,179.09,224.72790213945396,147.3,0.355,0.525,183.33,229.96969365549018,151.665,0.365,0.515,162.11,204.18976467981935,134.515,0.38,0.525,171.145,217.7084173843538,147.165,0.39,0.53,69.515,84.31272146005014,47.44,0.325,0.535,96.995,119.92453877334697,80.51,0.4,0.515,0,liad_olier_personal_6_20250307_152833
146.595,192.55878323254953,119.415,0.35,0.565,161.745,212.55292282158814,133.57,0.385,0.555,175.08,231.60125215550974,146.8,0.37,0.565,179.305,237.1631611359572,152.96,0.35,0.575,160.71,210.0519221525954,131.57,0.37,0.585,171.305,224.31193682013446,142.0,0.36,0.575,56.415,72.66770259200437,45.385,0.405,0.555,89.99,118.3450886179904,69.38,0.43,0.605,0,liad_olier_personal_6_20250307_152833
146.755,186.12838311230234,118.76,0.38,0.535,161.525,205.40463724074002,130.865,0.395,0.56,178.775,228.72270328937614,139.34,0.41,0.535,183.655,234.1555572690941,144.115,0.4,0.525,159.33,202.9990886679051,126.325,0.4,0.545,172.69,220.0183401446343,135.95,0.395,0.555,68.71,87.49565703507803,52.885,0.37,0.505,93.77,117.81273275839077,76.77,0.38,0.535,0,liad_olier_personal_6_20250307_152833
138.525,172.8042968215779,112.07,0.42,0.58,153.52,191.51856306896207,125.445,0.42,0.58,167.18,210.1345997212263,136.885,0.41,0.58,171.65,215.64960004600056,139.185,0.42,0.58,149.735,187.5019066569724,120.23,0.405,0.595,163.2,203.39847590382777,131.77,0.405,0.58,64.35,79.44029204377335,44.895,0.385,0.535,87.585,109.96965490534195,73.855,0.44,0.595,0,liad_olier_personal_6_20250307_152833
