MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
120.755,152.66402654194601,19451,0.415,0.53,134.19,169.04032063386535,21379,0.395,0.54,142.84,180.09822320056352,23484,0.395,0.535,151.065,190.5087793252584,24365,0.415,0.52,165.98,205.79613698998338,26171,0.405,0.55,141.78,177.1585165889577,21979,0.475,0.55,171.96,215.81364646379524,26060,0.385,0.505,90.375,116.12852793349272,15265,0.42,0.565,0,heni_olier_31_1_try2_20250131_182803
107.825,130.4304987340001,18571,0.445,0.565,112.01,135.59878318038108,18261,0.47,0.565,116.035,140.97586672902565,18416,0.47,0.585,122.35,150.8222795212962,19956,0.44,0.575,156.835,206.15146130939746,26403,0.43,0.55,135.015,165.24074860638947,22172,0.395,0.53,171.555,219.93386505947646,28626,0.35,0.51,89.305,108.7772724423627,14817,0.49,0.545,0,heni_olier_31_1_try2_20250131_182803
124.87,161.10111731456118,18239,0.4,0.61,133.33,174.1460306754076,19585,0.36,0.56,136.83,180.96756615482232,20563,0.35,0.57,139.63,185.80234121237547,21439,0.36,0.56,173.43,231.3113702350146,25075,0.37,0.595,153.535,198.37801037413396,23039,0.305,0.535,188.9,245.33000224187828,30284,0.355,0.51,101.8,131.24960952322868,14929,0.395,0.57,0,heni_olier_31_1_try2_20250131_182803
120.15,149.02248152543964,18847,0.42,0.545,131.45,163.31439005794928,21033,0.385,0.535,136.13,170.6633235349646,22085,0.37,0.565,142.69,180.79966814128835,23760,0.4,0.555,155.985,198.00544184440992,25289,0.43,0.555,135.37,169.1651855435982,21212,0.405,0.545,191.105,246.66421507790707,27930,0.36,0.47,92.15,112.27662267809805,14424,0.41,0.525,0,heni_olier_31_1_try2_20250131_182803
118.49,147.83778272146805,19042,0.37,0.505,136.85,170.11484356163632,21466,0.38,0.52,147.22,182.87446513934088,22679,0.375,0.5,157.515,197.1793980110498,24976,0.395,0.52,165.2,206.24633330074016,27129,0.405,0.54,129.825,161.89241798181902,21800,0.42,0.61,197.305,256.09544119331764,30210,0.285,0.465,89.61,110.26531639640817,14095,0.42,0.545,0,heni_olier_31_1_try2_20250131_182803
112.825,150.57820227376868,21014,0.395,0.565,121.745,160.87875869734947,21628,0.38,0.575,127.495,166.94252004806924,22623,0.405,0.565,136.89,173.5390157860762,23151,0.39,0.565,163.27,216.27165787499757,26115,0.43,0.545,146.665,186.42694279529448,24071,0.385,0.555,206.12,268.7808028859204,32716,0.35,0.53,88.765,118.58340946355017,15921,0.43,0.57,0,heni_olier_31_1_try2_20250131_182803
133.645,170.8133337886712,19959,0.365,0.53,147.73,188.55924798322673,22101,0.385,0.54,154.525,198.4579678420597,23407,0.41,0.52,172.035,218.40436122019176,25327,0.395,0.49,208.06,260.0695868416759,31153,0.34,0.495,175.49,220.81374504319245,28126,0.335,0.52,206.27,263.5052181646504,29197,0.35,0.48,100.515,130.46453541096906,15194,0.345,0.515,0,heni_olier_31_1_try2_20250131_182803
109.055,135.9425797901452,18429,0.435,0.56,118.945,146.12380025170438,18375,0.415,0.525,128.895,157.97200701390105,19465,0.43,0.525,139.695,171.22358190389548,20794,0.415,0.505,166.955,213.72806320181726,26130,0.395,0.54,137.27,169.4333497278502,22299,0.395,0.515,191.385,242.1704668203784,27501,0.335,0.515,86.14,105.42314736337556,12799,0.43,0.555,0,heni_olier_31_1_try2_20250131_182803
124.64,152.77460521958486,18587,0.375,0.525,134.79,163.68115346612146,19665,0.35,0.54,140.43,170.25739337837874,20266,0.345,0.535,142.375,175.64989325359693,22249,0.32,0.525,153.27,188.97364895667332,22395,0.37,0.575,123.285,156.94041863076572,20725,0.435,0.615,206.8,279.13269246005564,31066,0.31,0.445,98.795,124.96541521557074,15970,0.37,0.495,0,heni_olier_31_1_try2_20250131_182803
120.94,152.74406698788664,19288,0.375,0.575,131.49,166.4746226906672,20761,0.375,0.565,133.945,168.5297154806831,20590,0.41,0.575,138.86,173.95370073671901,21562,0.385,0.585,164.775,214.5816045237802,25212,0.365,0.525,143.13,178.5992721149781,21884,0.375,0.525,181.5,224.7404280497837,25338,0.32,0.46,90.505,113.6907867859133,15201,0.445,0.555,0,heni_olier_31_1_try2_20250131_182803
116.99,145.10661597597817,21286,0.385,0.56,128.11,162.6044279839882,22616,0.37,0.51,132.055,170.37234223899137,22767,0.375,0.525,137.88,175.3367902067333,21946,0.35,0.525,164.765,218.8368456179169,25547,0.39,0.51,136.495,171.1166415051441,21449,0.39,0.5,197.545,270.64015777411896,28573,0.36,0.49,88.505,108.90805755314894,15141,0.42,0.52,0,heni_olier_31_1_try2_20250131_182803
137.36,189.07072750693058,20580,0.42,0.585,154.895,205.601446979344,21452,0.39,0.52,161.135,213.2389387518143,22842,0.38,0.51,167.58,218.57271101397814,25057,0.37,0.495,191.935,249.43188448953353,29852,0.35,0.515,163.685,224.4379758418793,25903,0.415,0.54,207.185,276.772984592066,30253,0.325,0.475,103.865,147.73677605796058,15211,0.45,0.565,0,heni_olier_31_1_try2_20250131_182803
135.63,171.5831576816326,21842,0.38,0.56,148.72,185.8756304629523,23264,0.325,0.55,156.265,193.59094761894215,23635,0.32,0.515,163.435,205.6983592545162,25198,0.315,0.53,174.305,225.3169656284231,26816,0.34,0.525,155.03,196.6874678264988,24737,0.37,0.525,183.025,242.03651584006906,28878,0.4,0.525,99.74,130.54010877887302,16795,0.42,0.54,0,heni_olier_31_1_try2_20250131_182803
114.655,139.70871483196746,18341,0.4,0.565,127.625,158.40863297181753,19758,0.41,0.555,137.45,172.33333978078647,20608,0.39,0.53,149.415,188.9478367169098,22343,0.405,0.525,169.97,210.82241341944646,25239,0.395,0.565,142.25,176.55310815729072,22860,0.41,0.56,192.11,260.2307053366301,29380,0.305,0.5,86.88,107.70064995161357,14242,0.435,0.55,0,heni_olier_31_1_try2_20250131_182803
114.0,142.35996628265968,17308,0.46,0.605,124.62,155.82227055206198,20586,0.43,0.58,132.43,164.93474467194594,22227,0.4,0.565,142.43,176.07100840286,23308,0.385,0.585,150.99,186.6573598870401,23181,0.405,0.595,133.82,165.11299161483325,21258,0.375,0.6,169.97,217.32431985399148,28476,0.33,0.48,85.095,105.924902643335,12994,0.455,0.565,0,heni_olier_31_1_try2_20250131_182803
