MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
3152.165,3590.475630748662,2451.735,0.735,0.865,3173.08,3617.7589610144014,2478.25,0.735,0.865,3132.54,3576.217908629171,2459.525,0.735,0.865,3156.055,3602.218655911937,2475.47,0.735,0.865,3124.95,3562.9450921955,2440.205,0.735,0.865,3143.29,3580.153531624028,2445.86,0.735,0.865,3188.99,3634.01593970087,2485.485,0.735,0.865,3205.875,3652.867236158467,2497.175,0.735,0.865,0,liad_olier_31_!_try1_20250131_162914
852.865,978.0511873107665,417.205,0.87,0.945,857.2,984.5071406546526,434.265,0.87,0.945,845.025,972.7922979752667,445.97,0.86,0.955,851.695,980.3525972832427,447.085,0.86,0.955,843.95,969.7473588517785,428.885,0.86,0.955,849.745,975.0919879683147,418.69,0.87,0.955,862.235,989.091838506415,422.26,0.87,0.945,866.795,994.6629554778845,425.215,0.86,0.945,0,liad_olier_31_!_try1_20250131_162914
427.345,541.3100728787522,88.795,0.94,0.965,428.425,542.8302911592167,89.385,0.95,0.965,420.525,533.4558697774353,89.905,0.97,0.965,423.805,537.5316409291643,89.14,0.98,0.975,421.91,533.9811607163683,81.165,0.94,0.965,425.835,538.6154425933219,75.835,0.94,0.965,432.165,547.0883155396393,89.605,0.95,0.955,434.65,550.7530571862493,94.935,0.94,0.96,0,liad_olier_31_!_try1_20250131_162914
203.515,224.85649868304895,77.41,0.93,0.985,207.26,231.7766381670077,99.7,0.88,0.99,202.565,223.42935125000923,89.185,0.88,0.99,210.08,235.8369563914867,112.625,0.815,0.99,200.69,223.99975446415115,80.92,0.94,0.99,208.175,233.45696605584507,84.425,0.93,0.99,267.985,344.3021420206386,137.665,0.77,0.955,245.625,293.41401636595344,119.45,0.81,0.975,0,liad_olier_31_!_try1_20250131_162914
63.165,75.20169545961049,45.935,0.84,0.935,62.495,73.56762195422657,43.6,0.83,0.945,61.81,71.73478932847019,44.405,0.78,0.925,64.865,76.29295511382423,51.36,0.73,0.895,61.625,72.78684633915664,42.475,0.84,0.935,61.43,73.42227182538007,43.355,0.86,0.945,67.92,84.17291725965069,56.575,0.735,0.915,69.01,86.14006036682352,58.55,0.72,0.915,0,liad_olier_31_!_try1_20250131_162914
39.485,51.75842926519312,34.725,0.49,0.735,35.425,46.939588835012174,31.245,0.54,0.735,34.635,45.10260524626044,27.645,0.46,0.78,34.915,46.57805277166489,29.095,0.43,0.77,36.775,48.63409298013072,33.185,0.53,0.735,37.955,49.923090849826195,33.445,0.465,0.75,46.94,61.59358732855231,39.9,0.465,0.685,48.97,63.581443833873415,40.29,0.47,0.665,0,liad_olier_31_!_try1_20250131_162914
32.545,41.98720043060742,25.17,0.455,0.585,28.995,37.795171649299334,23.11,0.43,0.595,27.23,35.92993181179168,20.135,0.33,0.6,28.55,37.06453830819966,19.86,0.36,0.6,31.935,40.32052827034884,23.735,0.495,0.58,31.14,39.804773583076695,23.83,0.46,0.585,41.775,53.32340011664673,32.81,0.485,0.575,44.305,56.210274861452156,34.305,0.465,0.55,0,liad_olier_31_!_try1_20250131_162914
33.46,41.726130901390796,24.785,0.35,0.545,31.815,39.48436399386471,21.795,0.37,0.525,31.455,39.381404241088205,20.93,0.265,0.425,31.75,39.3270898999659,21.185,0.275,0.445,32.45,40.383040994952324,23.475,0.36,0.53,31.885,40.61840715734678,24.32,0.415,0.58,39.19,49.441480560355394,31.085,0.405,0.59,41.105,52.001298060721524,33.695,0.435,0.575,0,liad_olier_31_!_try1_20250131_162914
31.035,42.43377192755789,25.32,0.405,0.58,26.115,36.75683609888098,20.84,0.39,0.56,23.135,31.805581271217164,18.485,0.345,0.505,23.53,31.987028620989477,18.77,0.315,0.505,27.82,38.61579987518063,23.205,0.395,0.565,29.825,41.10675127032055,23.74,0.42,0.555,40.835,55.315052201005834,33.46,0.445,0.56,42.75,57.47843073710346,35.785,0.415,0.565,0,liad_olier_31_!_try1_20250131_162914
32.12,43.74574264999967,25.75,0.36,0.505,31.375,41.75925047220077,22.365,0.335,0.505,31.045,38.43741666657633,19.045,0.24,0.425,30.07,39.07825482285513,20.52,0.26,0.475,31.21,42.628042413416075,23.32,0.4,0.525,31.795,43.017031510786516,23.255,0.36,0.565,41.515,55.43415012426907,32.175,0.355,0.505,43.315,57.5009999913045,34.91,0.395,0.505,0,liad_olier_31_!_try1_20250131_162914
30.615,39.13214790935964,23.25,0.41,0.585,27.71,35.66188441459593,20.22,0.325,0.54,33.23,40.169142385667136,20.055,0.23,0.39,32.895,40.715660377795665,21.04,0.255,0.45,32.53,41.545757906193025,23.49,0.345,0.54,37.325,47.475625325002305,25.99,0.34,0.525,37.22,47.94309126453988,29.64,0.475,0.6,39.65,50.115167364780895,32.285,0.485,0.59,0,liad_olier_31_!_try1_20250131_162914
28.655,36.55290686115128,23.61,0.38,0.58,28.015,35.060162578060016,21.53,0.295,0.54,28.98,36.125752587316434,19.7,0.3,0.435,30.645,38.583869686696794,18.75,0.315,0.4,28.215,35.01635332241209,21.155,0.39,0.52,28.23,35.190481667632795,22.11,0.375,0.56,34.575,44.582003095419566,30.4,0.435,0.565,37.275,47.932921880477934,33.73,0.47,0.545,0,liad_olier_31_!_try1_20250131_162914
30.455,40.07074993059152,25.895,0.4,0.515,26.62,36.135993137037204,22.02,0.435,0.54,26.23,35.966095145289266,21.45,0.345,0.505,31.995,45.57735183180348,24.805,0.32,0.48,28.7,39.01961045423186,23.875,0.42,0.53,29.515,39.43101571098569,24.705,0.43,0.5,40.37,53.114498962147806,34.795,0.445,0.5,43.02,55.84908235593491,37.46,0.46,0.505,0,liad_olier_31_!_try1_20250131_162914
30.62,39.470621986485085,22.72,0.4,0.485,28.12,36.061197983428116,21.485,0.37,0.49,29.115,35.65788832783007,19.09,0.3,0.46,28.665,36.07956485325176,19.85,0.33,0.48,28.995,36.878516781454216,21.88,0.345,0.525,29.0,37.802909940902694,21.78,0.395,0.53,39.055,50.19736048837628,30.66,0.405,0.52,41.275,52.6633174040527,33.155,0.425,0.515,0,liad_olier_31_!_try1_20250131_162914
