MAV_CH1,RMS_CH1,WL_CH1,SSC_CH1,MNF_CH1,HJP_Activity_CH1,HJP_Mobility_CH1,HJP_Complexity_CH1,ENT_CH1,VAR_CH1,Skewness_CH1,Kurtosis_CH1,Wavelet_Energy_CH1,Frequency_Variance_CH1,Power_Spectrum_Ratio_CH1,MAV_CH2,RMS_CH2,WL_CH2,SSC_CH2,MNF_CH2,HJP_Activity_CH2,HJP_Mobility_CH2,HJP_Complexity_CH2,ENT_CH2,VAR_CH2,Skewness_CH2,Kurtosis_CH2,Wavelet_Energy_CH2,Frequency_Variance_CH2,Power_Spectrum_Ratio_CH2,MAV_CH3,RMS_CH3,WL_CH3,SSC_CH3,MNF_CH3,HJP_Activity_CH3,HJP_Mobility_CH3,HJP_Complexity_CH3,ENT_CH3,VAR_CH3,Skewness_CH3,Kurtosis_CH3,Wavelet_Energy_CH3,Frequency_Variance_CH3,Power_Spectrum_Ratio_CH3,MAV_CH4,RMS_CH4,WL_CH4,SSC_CH4,MNF_CH4,HJP_Activity_CH4,HJP_Mobility_CH4,HJP_Complexity_CH4,ENT_CH4,VAR_CH4,Skewness_CH4,Kurtosis_CH4,Wavelet_Energy_CH4,Frequency_Variance_CH4,Power_Spectrum_Ratio_CH4,MAV_CH5,RMS_CH5,WL_CH5,SSC_CH5,MNF_CH5,HJP_Activity_CH5,HJP_Mobility_CH5,HJP_Complexity_CH5,ENT_CH5,VAR_CH5,Skewness_CH5,Kurtosis_CH5,Wavelet_Energy_CH5,Frequency_Variance_CH5,Power_Spectrum_Ratio_CH5,MAV_CH6,RMS_CH6,WL_CH6,SSC_CH6,MNF_CH6,HJP_Activity_CH6,HJP_Mobility_CH6,HJP_Complexity_CH6,ENT_CH6,VAR_CH6,Skewness_CH6,Kurtosis_CH6,Wavelet_Energy_CH6,Frequency_Variance_CH6,Power_Spectrum_Ratio_CH6,MAV_CH7,RMS_CH7,WL_CH7,SSC_CH7,MNF_CH7,HJP_Activity_CH7,HJP_Mobility_CH7,HJP_Complexity_CH7,ENT_CH7,VAR_CH7,Skewness_CH7,Kurtosis_CH7,Wavelet_Energy_CH7,Frequency_Variance_CH7,Power_Spectrum_Ratio_CH7,MAV_CH8,RMS_CH8,WL_CH8,SSC_CH8,MNF_CH8,HJP_Activity_CH8,HJP_Mobility_CH8,HJP_Complexity_CH8,ENT_CH8,VAR_CH8,Skewness_CH8,Kurtosis_CH8,Wavelet_Energy_CH8,Frequency_Variance_CH8,Power_Spectrum_Ratio_CH8,Label,SessionID
0.577389805701328,0.5773908405456959,0.0810472492434462,58,0.4212313564911987,1.195018247984103e-06,0.8888979920278824,1.5512856461243059,2.091216221786983,1.195018247984103e-06,-0.27126232441879067,-0.6370671643832377,4358.526215488309,65.33021230225198,0.004377252547714549,0.5761381573583505,0.5761398973626495,0.10723147233221575,60,0.5205088787926875,2.004968768742247e-06,0.8888200319721622,1.5484478749101842,2.1322857123350745,2.004968768742247e-06,-0.23891201226230876,-0.7532127324557023,4339.7174069283765,65.04442926770736,0.005416680134804896,0.578649063331356,0.5786503189405252,0.09746567528711836,62,0.4812319297340177,1.453115716062818e-06,0.9520324914006935,1.6178009074546793,2.1923300236059013,1.453115716062818e-06,-0.14622686021695386,-0.9216206226604831,4377.688578001835,65.61435439908414,0.004792531236750888,0.5698392120655256,0.569841406572193,0.13836589588249681,60,0.648448870528379,2.501036716382329e-06,1.0130931546991508,1.6686364659346182,2.217666923951692,2.501036716382329e-06,-0.12212329825974551,-0.9672366389200264,4245.538374564871,63.62797799128707,0.006187164122729977,0.518532067045941,0.5185322058835214,0.03558216710587214,74,0.30211249300619547,1.4398349446633994e-07,1.1591348305976508,1.6731764696252864,2.1364498149778717,1.4398349446633994e-07,0.5233253990776534,-0.22425914727189422,3515.3337666317807,52.69336936032951,0.0027360750487926545,0.5407673537928377,0.5407805424823267,0.2631788277541248,55,1.0524377629847617,1.4264199371433412e-05,0.817897845818167,1.4876726397347266,2.1304820883483875,1.4264199371433412e-05,0.04630671500278721,-0.652557841616431,3823.488879644172,57.286697598242334,0.01250895138448036,0.570945556967122,0.5709688812777435,0.5685372838490357,73,1.9938605629456765,2.6634367060835966e-05,1.247684314893572,1.8520271700555941,2.221349843391125,2.6634367060835966e-05,-0.026620497516157964,-1.0796135613937379,4263.462963343571,63.84590784674376,0.017265678395599154,0.5690487170012448,0.5690509356531489,0.14981623074028416,70,0.5904242464952305,2.5250469615779657e-06,1.0782919080706515,1.7432291949115764,2.2007878765454576,2.5250469615779657e-06,-0.11676337278366496,-0.9934191678812003,4233.7444553078285,63.45325490316037,0.0055627595000982185,0,shira_hazrati3_20250125_212343
0.5774163444908204,0.5774169659744602,0.09593337660136747,88,0.27271459580525337,7.177100092494202e-07,1.2774231511279113,1.833247133807214,2.143963607097013,7.177100092494202e-07,-0.03287561863278965,-0.863267264930327,4358.938048372939,65.34014414715698,0.0029810625401626547,0.5761760022356164,0.5761770344245069,0.12595150047679515,88,0.3327535789190148,1.1894460023612598e-06,1.2876781049090136,1.8344631669406262,2.2011410096290005,1.1894460023612598e-06,-0.0817333726889185,-0.7935317370583301,4340.180823671076,65.05804967747993,0.003572908311500756,0.5786717688896931,0.5786725880288793,0.12027842353085405,90,0.31276481367232045,9.480261146165554e-07,1.3687019262789,1.8610268876025986,2.2248978957556123,9.480261146165554e-07,-0.0491897577583798,-0.8205420566534585,4377.959318097304,65.6238024306695,0.0032981612822338443,0.5698808161827668,0.5698824123240506,0.17561434309134816,88,0.4101961681788303,1.8192231426643425e-06,1.4185211128383333,1.8803804121240468,2.163907430929579,1.8192231426643425e-06,-0.07527317902575613,-0.6583588694007925,4245.863631802296,63.64229425276326,0.004310075262084815,0.5185432217158467,0.5185433524115194,0.04157597758061604,80,0.235083065075754,1.3554272747966862e-07,1.3594206487078526,1.7952458497102313,2.1300944658403735,1.3554272747966862e-07,0.14380549175204727,-0.37498664912055313,3515.3538912329695,52.69672027403948,0.0022947565819701195,0.5406722311733007,0.540678240146883,0.29486419202469205,95,0.5344073966773534,6.497806415257549e-06,1.2943481024170962,1.8637390091960135,2.153333659223462,6.497806415257549e-06,-0.09794692790135066,-0.6459812178018423,3822.140767821193,57.27887171044344,0.007185687008580892,0.5709506106399163,0.5709711058244243,0.8132361726299033,98,0.6724003349852475,2.340389627264002e-05,1.73626803371892,1.9736930191038324,2.2843891058994306,2.340389627264002e-05,-0.0029459617381440715,-1.2352071207748914,4262.663816261443,63.87318708408603,0.007562643181198177,0.5690830410196149,0.5690846934406978,0.19995860827015444,98,0.2888475278792329,1.8807323602123077e-06,1.5508116661710187,1.9301517325513575,2.166621449418096,1.8807323602123077e-06,-0.03347944727932739,-0.8660512587919014,4234.119417775771,63.46732894356566,0.0031565930182568713,0,shira_hazrati3_20250125_212343
0.5774224478697815,0.5774228494583433,0.08511369613119746,92,0.29473034076810717,4.63772662046767e-07,1.428432809216713,1.8677166032906654,2.1116801519154262,4.63772662046767e-07,-0.01209668031021886,-0.48095936607672973,4359.021711764341,65.341857553814,0.0028402809084294624,0.57616962169331,0.57617030217814,0.1119081610762358,92,0.35567255916863205,7.841498372990462e-07,1.4280221806258782,1.8679514673968385,2.1574120662749996,7.841498372990462e-07,-0.08618996187562468,-0.4486691089686956,4340.203601018106,65.05709195993347,0.0034104158031042164,0.578676946335983,0.5786775118603379,0.10781641427386923,94,0.3207696500319449,6.545121335076438e-07,1.4902280078930086,1.889249111315086,2.1460785660558503,6.545121335076438e-07,-0.08269160492906984,-0.47901477461766095,4378.079214296581,65.62561165734043,0.0030313284602089628,0.5698768125478171,0.5698779503014267,0.15790266629912653,94,0.4199708755487126,1.2967600955230039e-06,1.5293376833034402,1.903072912867916,2.1974552770089946,1.2967600955230039e-06,-0.04995145276038973,-0.44427108429800244,4245.978104860676,63.642374967762535,0.003937675369534299,0.5185464005658208,0.5185465152723374,0.03947732983038588,68,0.25128127200650435,1.1896131578827634e-07,1.3701705159509843,1.7545520702993993,2.126441121068899,1.1896131578827634e-07,0.045300835436051574,-0.4757791794648054,3515.5389154614495,52.69741149006287,0.0022909865039811633,0.5406475195430408,0.5406507482906425,0.2729666836282668,98,0.4599513484785864,3.4912391888529194e-06,1.5788010262080938,1.9399578969163538,2.087749316799291,3.4912391888529194e-06,-0.14065766735207383,-0.6693429081714086,3822.1991097127184,57.27815648622739,0.0049263906104098695,0.5709382771097519,0.5709534040543441,0.7533773846819998,98,0.720177190851341,1.727333219118108e-05,1.8703123415438305,1.9888530467643923,2.0578700112097374,1.727333219118108e-05,-0.021823588284821643,-1.3285034092316206,4262.451667565354,63.87385755423398,0.006109879230944426,0.5690787858340941,0.5690799373858939,0.18436727941571862,98,0.31967077974706753,1.3106487260816234e-06,1.70400227371625,1.9538219619532229,2.2252683381882794,1.3106487260816234e-06,-0.028431597043513827,-0.791935663988026,4234.076230166853,63.46702575094612,0.0029298090294913957,0,shira_hazrati3_20250125_212343
0.5774060098505855,0.5774062086849095,0.0531799016222364,78,0.27449815535762606,2.2961630699294015e-07,1.3853868921554722,1.8563506217521029,2.151306823418668,2.2961630699294015e-07,-0.07874695390284556,-0.4185885592907166,4358.755015689004,65.33911916855801,0.0024829597618124745,0.576151396380669,0.57615173642861,0.07017097150093532,82,0.33534079067259753,3.91838307706712e-07,1.375627057654658,1.8531744311039244,2.1480030315232077,3.91838307706712e-07,-0.09334997264768474,-0.3733241005345924,4339.898947176688,65.05386315418662,0.0030817990921941704,0.5786642138328745,0.5786645205175835,0.06716943080111404,86,0.31199765712321714,3.549350261766401e-07,1.375598508221432,1.869521457701917,2.11880160591276,3.549350261766401e-07,-0.11872074670443733,-0.35947963625175205,4377.7870004580645,65.623059087488,0.0029075521308770725,0.5698605694314327,0.5698611630539954,0.0983221716677688,86,0.4231790841226124,6.765645355778812e-07,1.4337765106750147,1.881022709888671,2.043722968312151,6.765645355778812e-07,-0.05780475310872835,-0.1279879663314678,4245.647528012365,63.63894588261896,0.003868293967150424,0.5185364783201514,0.518536569666256,0.02936419621699271,66,0.24033083081032167,9.473258316050924e-08,1.1803767208568587,1.7221852857492184,2.178147636108512,9.473258316050924e-08,0.26248921079811693,-0.40004158633510123,3515.3575371624293,52.69558354374024,0.002216113103661521,0.5406776204735965,0.5406789995317642,0.17369677828137264,91,0.5044951463771472,1.4912536790369791e-06,1.6613813850114818,1.9278014725274462,2.176654590677583,1.4912536790369791e-06,-0.08997271333682809,-0.8023485452455223,3822.4387598416874,57.287024865327794,0.003939423238129725,0.5709390127533672,0.5709455849125065,0.47043490115465103,98,0.9305904499767303,7.504647294584285e-06,1.891255374288434,1.987898500456514,2.2131899907268684,7.504647294584285e-06,-0.03325183677102015,-0.9624306374884193,4262.228441309524,63.87427252763543,0.006017626388497738,0.569065598303063,0.5690661140430566,0.11396887927659416,96,0.33424124076714806,5.869800420070032e-07,1.7007755301598184,1.9507833156527075,2.199605168864077,5.869800420070032e-07,-0.04550394473711359,-0.6149377184257308,4233.873267694964,63.46491933610992,0.0025928949670507816,0,shira_hazrati3_20250125_212343
0.5774022263394459,0.5774023407867186,0.030902338652619266,60,0.24454538890793479,1.3216423302439284e-07,1.1111061511628306,1.685790670506636,2.03589834937794,1.3216423302439284e-07,-0.08647359694846214,-0.4728632334010623,4358.892087434862,65.33884669198562,0.0022176481529736884,0.5761534875958564,0.5761536647039897,0.04034167033248004,66,0.30221362086562625,2.04082968811927e-07,1.1348666724490635,1.68764860639604,2.1742844040915754,2.04082968811927e-07,-0.09566245376156095,-0.7040161157963429,4340.031198005962,65.05524281757351,0.002712862486715018,0.5786638483980674,0.5786640100950776,0.038318804765307246,72,0.2847347335828988,1.8713645474020089e-07,1.128712707337508,1.714394319715633,2.1964959294161743,1.8713645474020089e-07,-0.29453795452712805,-0.7172317825842116,4377.925451058514,65.6237838758417,0.0025690319100253574,0.5698658867461437,0.5698661652381991,0.05444283295688601,70,0.37412999345222003,3.1740632171535705e-07,1.1984372077408527,1.7261869649636856,2.1675586206585713,3.1740632171535705e-07,-0.14999255552721075,-0.6911677507927307,4245.803914424877,63.64163229850727,0.003274611593718419,0.5185407031869547,0.5185407756256365,0.024970533409823803,62,0.22480635876058944,7.512481519080329e-08,1.1173004668713449,1.6158626120221729,2.124369344975765,7.512481519080329e-08,0.11267813155544695,-0.3255232135941619,3515.422284816487,52.696758260698815,0.002052394209694272,0.5407155876891917,0.5407162179572881,0.09210311603603949,71,0.4619088063762107,6.815919654840618e-07,1.3878989775807546,1.7716069281812543,2.150680575446726,6.815919654840618e-07,-0.016298180335344678,-0.7889619441703473,3822.366173617817,57.296569227227444,0.003500056591462168,0.570947818328288,0.5709492777129789,0.1825869973123473,91,0.8234625139206343,1.6664671403473632e-06,1.8021708822065357,1.9661899961403932,2.0076064100188,1.6664671403473632e-06,-0.10483978470034434,0.325067745403532,4262.204700694004,63.87915496673811,0.004957895492352678,0.5690644627387301,0.5690646475814857,0.051385522540177475,74,0.30370502067593036,2.1037492095751175e-07,1.4016454446156723,1.8461890534216807,2.1077397828261213,2.1037492095751175e-07,-0.12267640763654554,-0.4077386923232109,4233.950190391876,63.46523334685938,0.002339376509811913,0,shira_hazrati3_20250125_212343
0.5774079877847228,0.5774080947674581,0.030346807639375806,57,0.25557177475192167,1.2354538317493263e-07,1.1012703297526927,1.6441480359884135,2.141982194381058,1.2354538317493263e-07,-0.13657464618885212,-0.36683258894757786,4358.836119277383,65.33986505115631,0.002397271773806328,0.5761658792048412,0.5761660552150897,0.0395979780434631,63,0.31221510066375274,2.0282223019713067e-07,1.0812833178458021,1.6327319112591367,2.0989701912058165,2.0282223019713067e-07,-0.13015678482357723,-0.3399911033238263,4340.0094894034955,65.05750244733399,0.0029719254203629275,0.5786764384460401,0.5786765778852057,0.03685699034771095,63,0.290951598413635,1.6138033878881281e-07,1.146674490288707,1.691006913039264,2.141260105170055,1.6138033878881281e-07,-0.13708020753474123,-0.48461053598552173,4377.891380108125,65.62652615640138,0.0026614998783184864,0.5698826211727863,0.5698828801409084,0.05072548213175465,63,0.3761318520825485,2.9516293155984605e-07,1.14337868348326,1.6897480921243737,2.1280173214307623,2.9516293155984605e-07,0.021133472035192294,-0.24146466786962417,4245.7524426163845,63.64483093833906,0.0034910368561101874,0.5185502611905168,0.5185503386389725,0.02791827811308234,57,0.25072096687770556,8.032183986828918e-08,1.193871162519158,1.6011403677336387,2.0822848966086855,8.032183986828918e-08,-0.09314878368634505,-0.2587619228727198,3515.4225139774558,52.69847617677595,0.0021816735818551486,0.5407070688540497,0.5407083088601253,0.08713613677400978,57,0.5117990729101586,1.3409616386807224e-06,0.8912903200886171,1.5094987129982538,2.0932951060814338,1.3409616386807224e-06,-0.10054996920055964,-0.17618476199637545,3822.7020326083198,57.28984377236045,0.005624728766574512,0.57095695240403,0.5709576574355772,0.1418633332092597,91,0.5445571942957634,8.050858243476523e-07,1.8562148594800953,1.976703910419868,2.280163511345771,8.050858243476523e-07,0.05327535250405334,-1.153588430904137,4262.203043900127,63.885565115366006,0.0033309148924775887,0.5690734675039161,0.5690736252764937,0.043199667955098886,71,0.28041159538929605,1.7956840064866858e-07,1.248574426833064,1.7789256031959133,2.039794011864608,1.7956840064866858e-07,0.051507689127522155,0.13605331722678438,4233.891993869309,63.466918985815,0.002523988733601922,0,shira_hazrati3_20250125_212343
0.5774067234718944,0.5774068339150393,0.03577976333087607,67,0.22502971041132094,1.27541241078426e-07,1.2495704531796528,1.7480316657197923,2.1309957283589833,1.27541241078426e-07,-0.26255090997044017,-0.326053053474872,4358.865550859758,65.34016106469691,0.0021546866227768395,0.5761580208293973,0.5761582183832625,0.04552857665899357,72,0.27344795741957695,2.2764452703466602e-07,1.1859469026518032,1.7383636788637913,2.110393406401865,2.2764452703466602e-07,-0.25942563725206996,-0.44593814285304756,4340.011579416096,65.05627667949169,0.0027346854464238525,0.5786685690217178,0.5786687254030678,0.04279777148780328,68,0.2576827391916598,1.8098596846390215e-07,1.2605673524692071,1.7803868347469998,2.018627637089654,1.8098596846390215e-07,-0.2278457172906267,-0.2350716074018524,4377.907288060172,65.62516019133167,0.0024861163033222107,0.5698693425351525,0.5698696573786506,0.05905824910866431,76,0.32697527394500076,3.5883941349637813e-07,1.2278160841337682,1.7810179192304691,2.103099276612049,3.5883941349637813e-07,-0.1450906088828289,-0.24953758662987102,4245.754644300791,63.64237617065399,0.003301242881151768,0.5185465671113645,0.5185466639759806,0.029436131082143713,55,0.24205432812874256,1.0045763770434737e-07,1.1190164726619316,1.5994497859798003,2.046074416127473,1.0045763770434737e-07,-0.24404722378806515,-0.04769140076766343,3515.4132816880133,52.697457531572326,0.0022927220844164214,0.5407111173081349,0.5407128293259443,0.10758276935217037,57,0.36994976523972306,1.8514170561219196e-06,0.9065993559156528,1.5948849287406817,2.2027044896631844,1.8514170561219196e-06,-0.03509129726484039,-0.8653919240575703,3822.469310406,57.2924688507409,0.004962904914332131,0.5709598196464828,0.5709612469757529,0.24611778302801934,98,0.22312041833758214,1.6298973626077656e-06,1.9782457413088907,1.9996561905429104,1.9018890522060221,1.6298973626077656e-06,0.02072758496360367,-1.8270987250960589,4262.185065046022,63.8907470062143,0.001585034248710487,0.5690709991826346,0.5690711999172418,0.062114266526469786,94,0.20929443211891866,2.284645271448277e-07,1.4756567302875367,1.8950419855326426,2.1359845479386124,2.284645271448277e-07,-0.020739431990325387,-0.4397189308444691,4233.91439193164,63.467470466562226,0.0020852262258183583,0,shira_hazrati3_20250125_212343
0.5773984093155188,0.5773985199435279,0.03415247395046639,69,0.21228481453242884,1.2775288516107912e-07,1.1831786733410967,1.7254533214063892,2.1446535815641705,1.2775288516107912e-07,-0.0551721909520755,-0.6357550493643358,4358.990249051243,65.33831694026145,0.002080661390725336,0.5761426649375363,0.576142844915273,0.042398522150692064,75,0.2529504404800333,2.0738573815714142e-07,1.1709925721828423,1.728819028065831,2.1566473695388906,2.0738573815714142e-07,-0.09126879229267686,-0.7721955097363269,4340.096097171696,65.0531010196902,0.0025238139065974306,0.5786504869702557,0.5786506449291073,0.04154305846961115,71,0.24464125076722157,1.8280595779161744e-07,1.2076135298392146,1.7427237816696863,2.049473516740313,1.8280595779161744e-07,-0.09749003479037618,-0.5373872585163824,4377.979620014294,65.62091345542316,0.002428814282373811,0.5698471347671498,0.5698474129394487,0.05667028327328849,77,0.30131708067141705,3.1703145246007177e-07,1.2593227047618936,1.7683564947782355,2.0501143165272904,3.1703145246007177e-07,-0.11584772369332232,-0.4300289035917437,4245.812032205722,63.63784864201041,0.0030185500936116263,0.518532358126579,0.5185324430517956,0.026494655834234493,53,0.2232455904428219,8.807295289979345e-08,1.0956029953739272,1.565763620836015,1.9640569983190255,8.807295289979345e-08,-0.01937319735759499,0.21795841724260034,3515.4630115353875,52.69473879986532,0.002140457511378689,0.5407244046110457,0.5407255327720628,0.09912151562471061,59,0.24889680412683163,1.2200496612702243e-06,1.0299886716279056,1.7015086888435897,2.194141077628014,1.2200496612702243e-06,-0.003949241822547447,-0.7385977222468592,3822.57613555125,57.29958067662068,0.003137096028474732,0.5709682854588554,0.5709697565623825,0.2541900733105693,98,0.14975684407818035,1.6799090812601662e-06,1.9939807755702776,2.0008676127206004,1.5302265021938215,1.6799090812601662e-06,0.001022406113812457,-1.9155689013201136,4262.221953903436,63.89412629465972,0.0010493873964547338,0.5690622947242552,0.5690624634477354,0.06228878499948354,98,0.17640026858605337,1.9202836993889864e-07,1.5731244131233673,1.9120619293665306,2.1977787399211333,1.9202836993889864e-07,0.02897327281693935,-0.8622569980652899,4233.949745310374,63.466321472205074,0.0017304390628344695,0,shira_hazrati3_20250125_212343
0.57740643902841,0.5774065285855936,0.029690144749900726,67,0.21125494640634024,1.0342179701815949e-07,1.1284683800908604,1.692488192028253,2.0802715646627723,1.0342179701815949e-07,-0.04451284949227015,-0.24051303076900643,4358.874302654965,65.34052937887165,0.002048366275025131,0.5761538153714441,0.5761539463495382,0.03631588668343688,71,0.24835796158450962,1.5092707448317228e-07,1.1456287660430913,1.6948977454037555,2.10919301877618,1.5092707448317228e-07,-0.13251659785307884,-0.4139464655759766,4339.97841428574,65.05631360751029,0.0024178165552391816,0.5786628607598431,0.5786629800153315,0.03530288278171123,71,0.23883452163643243,1.3801745831837131e-07,1.158270700094473,1.7033603778177446,2.1683623355256376,1.3801745831837131e-07,-0.011047960020373688,-0.5559790232609778,4377.869459750469,65.62432937426914,0.002333124945078257,0.5698589677259214,0.5698591566031777,0.04650514156330399,71,0.2947156658833186,2.1526683231759934e-07,1.2268610387201888,1.7374225029836998,2.0530076193547897,2.1526683231759934e-07,-0.08904670352219214,-0.4101586102596726,4245.687963146407,63.64130630426732,0.0028337828315738757,0.5185352169105317,0.5185352922035112,0.024722669556036747,57,0.22874433057330884,7.808412860758737e-08,1.1124601837807127,1.5652858803331033,2.057681266402529,7.808412860758737e-08,0.04167430468664361,-0.32630836841466637,3515.326851516911,52.69547522084217,0.0020946398230138686,0.5407228357991639,0.54072345751999,0.07425602999011971,60,0.22753832830391071,6.723576828924653e-07,1.060175038476223,1.7124919788127548,2.142426232085314,6.723576828924653e-07,-0.12665614296033198,-0.4780331409773937,3822.475737404179,57.30053983237853,0.002516281595211224,0.5709768110117125,0.5709776413355376,0.18401299752898426,98,0.25224627808141376,9.481919890956961e-07,1.991688887350887,1.9983378563140848,2.04016377147615,9.481919890956961e-07,-0.00045563378487808526,-1.6824382290850364,4262.255266248823,63.89480399255552,0.0015032998883325968,0.5690713722318876,0.5690714758265096,0.045801010546845156,89,0.18041693916298476,1.1790547816423799e-07,1.5293233557540027,1.897386184599761,2.1759714607267964,1.1790547816423799e-07,-0.030454765150425948,-0.5503228962401931,4233.925671023791,63.46872124163812,0.0016624369712760249,0,shira_hazrati3_20250125_212343
0.5774211785527651,0.5774212418872566,0.026562907337344677,63,0.20778262665958339,7.314135737162097e-08,1.2107478076520484,1.6659895316426099,2.1534819018021274,7.314135737162097e-08,-0.19280069168861858,-0.5363839083390536,4359.00389583302,65.34423100588072,0.0018263651911131907,0.5761719287075995,0.5761720346692984,0.03223341815812253,61,0.2506854633385854,1.2210432413176275e-07,1.1462285454681669,1.6363932964725632,2.0902420532295634,1.2210432413176275e-07,-0.2641713931622956,-0.3694045946008844,4340.113437744849,65.06060539581243,0.002259311074709769,0.5786796223811443,0.5786797084502786,0.03051344586073701,63,0.23655004466841878,9.9612915388655e-08,1.2016974572576642,1.656736757086307,2.1357552022588124,9.9612915388655e-08,-0.17949835050326599,-0.539379066361457,4377.9645257595475,65.62867006361753,0.002044651537018494,0.5698795432946369,0.5698796994610802,0.03881624366620873,60,0.2962371081460376,1.7799214702612747e-07,1.149238216348562,1.6470128322076825,2.0577794126650915,1.7799214702612747e-07,-0.14534932164754624,-0.39565665238603565,4245.81435855762,63.64615816230931,0.0026760613089326876,0.5185489455166246,0.518549016496232,0.02496502176692894,59,0.22599538020420692,7.361280610182162e-08,1.1395060980414458,1.5862365114865984,2.0973558363851885,7.361280610182162e-08,-0.2526173569649154,-0.3909993275094763,3515.4127600239676,52.69828982536682,0.002062331476877773,0.540724495096148,0.5407248815730805,0.05059133907736213,41,0.23090336745039544,4.179552376996505e-07,0.9194182569818641,1.539841909977655,2.1606655875087557,4.179552376996505e-07,-0.08794866996519482,-0.4753405121360217,3822.5748425064558,57.30108958840859,0.002409451723901103,0.5709776517235348,0.5709779008722387,0.08757316491789047,93,0.26700589447985784,2.8451674592617124e-07,1.9718407441028794,1.9908706575826383,2.22343297417406,2.8451674592617124e-07,0.004873368449142013,-0.9192043990464587,4262.26368674262,63.894833746575024,0.0015544668528172266,0.5690824694513619,0.5690825354849276,0.029357950181552406,68,0.18364278699183753,7.515709370782488e-08,1.320364492797879,1.7922727860251406,2.126662990951564,7.515709370782488e-08,-0.083014659958303,-0.5474889389433555,4234.00541453437,63.47130500168514,0.001560519845421826,0,shira_hazrati3_20250125_212343
