Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp,Video_timestamp,Angle_sample
1708,0,155892,325989,529616,453443,481868,601523,12004,-365723,1636551625.4552164,1636551625.501168,48
1709,0,156176,326306,529921,453786,482223,601920,12376,-365511,1636551625.4552188,1636551625.501168,48
1710,0,156079,326148,529814,453766,482259,602101,13179,-365226,1636551625.4595475,1636551625.501168,48
1711,0,156304,326319,529948,453908,482374,602297,13843,-364779,1636551625.4595497,1636551625.501168,48
1712,0,157308,327431,530896,454626,482929,602707,13924,-364016,1636551625.4636471,1636551625.501168,48
1713,0,156833,326983,530486,454274,482609,602301,12704,-364906,1636551625.4636493,1636551625.501168,48
1714,0,155441,325447,528978,452915,481352,601057,12394,-365991,1636551625.4673276,1636551625.501168,48
1715,0,155363,325317,528781,452692,481127,601017,12126,-366039,1636551625.4673297,1636551625.501168,48
1716,0,155862,325884,529354,453288,481684,601551,12650,-365594,1636551625.4727683,1636551625.501168,48
1717,0,155981,326043,529646,453646,482092,601874,12880,-365388,1636551625.4727707,1636551625.501168,48
1718,0,156081,326140,529783,453730,482102,601929,12898,-365346,1636551625.4789324,1636551625.501168,48
1719,0,156201,326259,529734,453553,481768,601614,12640,-365400,1636551625.4789348,1636551625.501168,48
1720,0,156089,326105,529589,453497,481838,601775,12719,-365436,1636551625.484486,1636551625.501168,48
1721,0,156167,326143,529661,453631,482004,601976,12866,-365414,1636551625.4844885,1636551625.501168,48
1722,0,156240,326266,529781,453680,481884,601613,12744,-365341,1636551625.484501,1636551625.501168,48
1723,0,156144,326246,529784,453698,481877,601581,12748,-365415,1636551625.4845016,1636551625.501168,48
1724,0,156204,326131,529656,453688,481934,601712,12828,-365373,1636551625.491052,1636551625.501168,48
1725,0,156528,326489,529878,453820,482001,602155,12397,-365294,1636551625,1636551625.501168,48
1726,0,156271,326346,529764,453724,481937,602071,12709,-365455,1636551625.4912329,1636551625.501168,48
1727,0,156213,326249,529658,453632,481746,601463,13133,-365341,1636551625.4912372,1636551625.501168,48
1728,0,156254,326276,529767,453854,482032,601966,13039,-365291,1636551625.4950013,1636551625.501168,48
1729,0,156578,326529,529933,453969,482081,602184,12804,-365147,1636551625.495005,1636551625.501168,48
1730,0,156549,326521,529912,453944,482023,602087,12688,-365234,1636551625.4992497,1636551625.501168,48
1731,0,156443,326350,529631,453584,481584,601526,13103,-365234,1636551625.4992523,1636551625.501168,48
1732,0,156304,326311,529718,453714,481760,601812,12968,-365339,1636551625.5029628,1636551625.501168,48
1733,0,155919,325969,529531,453722,482022,602314,13149,-365544,1636551625.502966,1636551625.501168,48
1734,0,156060,326073,529557,453741,481958,602048,12949,-365455,1636551625.5152156,1636551625.585937,49
1735,0,156145,326149,529642,453776,481883,601856,12722,-365369,1636551625.5152192,1636551625.585937,49
1736,0,156074,326031,529561,453741,481991,602438,12539,-365494,1636551625.515236,1636551625.585937,49
1737,0,156156,326094,529609,453708,481731,601838,12734,-365295,1636551625.5152369,1636551625.585937,49
1738,0,156238,326189,529717,453816,481781,601747,13186,-365091,1636551625.5168672,1636551625.585937,49
1739,0,156176,326088,529575,453668,481645,601553,13119,-365257,1636551625.5168695,1636551625.585937,49
1740,0,156319,326237,529757,453902,481975,602305,12919,-365088,1636551625.5206397,1636551625.585937,49
1741,0,156469,326428,529937,454066,482046,602265,12781,-365528,1636551625.5206444,1636551625.585937,49
1742,0,156224,326126,529541,453608,481553,601601,12259,-366055,1636551625.5236013,1636551625.585937,49
1743,0,155746,325628,529122,453235,481233,601440,12356,-366028,1636551625.523604,1636551625.585937,49
1744,0,155990,325914,529430,453556,481526,601769,13109,-365446,1636551625.5269587,1636551625.585937,49
1745,0,156128,326147,529788,453989,481998,602237,13280,-365262,1636551625.5269604,1636551625.585937,49
1746,0,156054,325907,529508,453663,481717,602064,13019,-365354,1636551626,1636551625.585937,49
1747,0,156165,326033,529628,453699,481609,601858,12869,-365312,1636551625.5313525,1636551625.585937,49
1748,0,156107,326070,529706,453806,481669,601938,12874,-365386,1636551625.5359807,1636551625.585937,49
1749,0,156205,326143,529721,453828,481666,601895,12796,-365376,1636551625.5359828,1636551625.585937,49
1750,0,156281,326233,529761,453777,481626,601878,12792,-365331,1636551625.5398972,1636551625.585937,49
1751,0,156224,326138,529719,453744,481623,601916,12835,-365326,1636551625.539899,1636551625.585937,49
1752,0,156142,326020,529632,453736,481671,602004,12871,-365339,1636551625.5434763,1636551625.585937,49
1753,0,156074,325959,529578,453720,481661,602002,12825,-365382,1636551625.5434787,1636551625.585937,49
1754,0,156118,326021,529599,453711,481654,602031,12823,-365399,1636551625.5470915,1636551625.585937,49
1755,0,156124,325983,529568,453710,481714,602154,13040,-365314,1636551625.5470936,1636551625.585937,49
1756,0,156289,326244,529803,453848,481704,602044,12783,-365274,1636551625.5509293,1636551625.585937,49
1757,0,156338,326492,530101,454074,481802,602191,12263,-365417,1636551625.5509312,1636551625.585937,49
1758,0,156046,326093,529718,453771,481578,601783,13014,-365446,1636551625.554924,1636551625.585937,49
1759,0,156223,326175,529774,453909,481790,602028,12871,-365410,1636551625.5549262,1636551625.585937,49
1760,0,156644,326652,530128,454173,481945,602124,12477,-365428,1636551625.5593483,1636551625.585937,49
1761,0,156651,326652,530136,454229,482058,602189,12485,-365425,1636551625.5593505,1636551625.585937,49
1762,0,156024,325930,529468,453698,481665,601770,12751,-365653,1636551625.5634775,1636551625.585937,49
1763,0,155854,325716,529234,453406,481358,601473,13247,-365173,1636551625.5634794,1636551625.585937,49
1764,0,156801,326706,530268,454411,482284,602641,13869,-364309,1636551625.5673177,1636551625.585937,49
1765,0,156879,326828,530386,454496,482322,602711,13413,-364713,1636551625.5673199,1636551625.585937,49
1766,0,156364,326348,529906,454004,481820,602120,12346,-365447,1636551625.571184,1636551625.585937,49
1767,0,155944,325877,529413,453484,481308,601582,12261,-365730,1636551625.571193,1636551625.585937,49
1768,0,156044,325948,529448,453590,481493,601924,12474,-365672,1636551625.5761764,1636551625.585937,49
1769,0,155803,325674,529196,453421,481389,601873,12336,-365619,1636551625.5761783,1636551625.585937,49
1770,0,156076,325956,529422,453495,481253,601326,12984,-365309,1636551625.5807312,1636551625.585937,49
1771,0,156500,326404,529831,453811,481518,601658,12876,-365154,1636551625.5807335,1636551625.585937,49
1772,0,156479,326377,529904,453969,481778,602036,13231,-365128,1636551626,1636551625.585937,49
1773,0,156281,326158,529724,453834,481711,602014,13075,-365273,1636551625.5829215,1636551625.585937,49
1774,0,156092,325950,529501,453618,481498,601772,12590,-365494,1636551625.5871072,1636551625.585937,49
1775,0,156146,326026,529564,453689,481589,601848,12666,-365439,1636551625.5871124,1636551625.585937,49
1776,0,156215,326109,529569,453636,481582,601904,12816,-365392,1636551625.5911415,1636551625.632855,50
1777,0,156208,326049,529605,453755,481836,602148,12993,-365335,1636551625.6021025,1636551625.632855,50
1778,0,156339,326121,529636,453733,481747,602013,12875,-365305,1636551625.602105,1636551625.632855,50
1779,0,156544,326449,529922,453934,481884,602203,12538,-365327,1636551625.605226,1636551625.632855,50
1780,0,156386,326256,529711,453783,481815,602210,12883,-365366,1636551625.6052284,1636551625.632855,50
1781,0,156113,326028,529481,453593,481549,601733,13225,-365370,1636551625.6052415,1636551625.632855,50
1782,0,156051,325938,529451,453676,481704,601945,12965,-365374,1636551625.605242,1636551625.632855,50
1783,0,156108,325905,529353,453549,481588,601857,12814,-365355,1636551626,1636551625.632855,50
1784,0,156343,326201,529565,453646,481629,601803,12731,-365299,1636551625.6078722,1636551625.632855,50
1785,0,156351,326233,529644,453769,481837,602129,12899,-365407,1636551625.6120038,1636551625.632855,50
1786,0,156509,326298,529792,453960,481971,602224,13054,-365231,1636551625.612006,1636551625.632855,50
1787,0,156542,326316,529728,453788,481663,601821,12818,-365216,1636551625.6149516,1636551625.632855,50
1788,0,156281,326132,529658,453811,481888,602461,12487,-365421,1636551625.6149576,1636551625.632855,50
1789,0,156703,326519,530003,454141,482243,602938,12240,-365213,1636551625.6190689,1636551625.632855,50
1790,0,156829,326669,530105,454174,482035,601954,13931,-364862,1636551625.6190712,1636551625.632855,50
1791,0,156314,326166,529609,453774,481734,602127,12961,-365371,1636551625.6229715,1636551625.632855,50
1792,0,155807,325608,529028,453126,480964,601150,12643,-365742,1636551625.6229744,1636551625.632855,50
1793,0,155742,325619,529171,453415,481439,601780,12841,-365677,1636551625.6285458,1636551625.632855,50
1794,0,155936,325783,529271,453564,481639,602056,12879,-365511,1636551625.6285481,1636551625.632855,50
1795,0,155963,325733,529183,453506,481676,602219,12789,-365508,1636551625.633114,1636551625.632855,50
1796,0,156079,325941,529456,453761,481865,602463,12661,-365548,1636551625.6331184,1636551625.632855,50
1797,0,156348,326340,529784,453838,481563,601638,12814,-365377,1636551626,1636551625.632855,50
1798,0,156443,326296,529629,453606,481426,601608,12797,-365285,1636551625.6375124,1636551625.632855,50
1799,0,156311,326134,529476,453494,481458,601752,12778,-365359,1636551625.6399038,1636551625.632855,50
1800,0,156309,326164,529528,453584,481614,601968,12906,-365249,1636551625.6399047,1636551625.632855,50
1801,0,156633,326397,529728,453766,481879,602221,13219,-364948,1636551625.6428134,1636551625.632855,50
1802,0,156774,326588,529914,453921,481960,602246,12985,-365303,1636551625.6428144,1636551625.632855,50
1803,0,156634,326536,529849,453779,481749,602089,12528,-365666,1636551625.6469843,1636551625.632855,50
1804,0,156101,325914,529222,453179,481150,601338,12045,-365807,1636551625.646987,1636551625.632855,50
1805,0,155908,325723,529124,453186,481275,601611,12753,-365621,1636551625.650898,1636551625.632855,50
1806,0,156038,325849,529291,453413,481648,602326,13099,-365367,1636551625.650902,1636551625.632855,50
1807,0,156073,325881,529302,453421,481717,602339,12902,-365413,1636551625.6550348,1636551625.702077,51
1808,0,156156,325928,529333,453482,481759,602230,12676,-365382,1636551625.655038,1636551625.702077,51
1809,0,156293,326098,529506,453638,481889,602424,11811,-365572,1636551625.6590288,1636551625.702077,51
1810,0,156533,326453,529746,453733,481842,602408,12353,-365485,1636551625.6590312,1636551625.702077,51
1811,0,156206,326069,529439,453487,481553,601758,13100,-365409,1636551626,1636551625.702077,51
1812,0,156379,326188,529518,453520,481526,601715,12881,-365334,1636551625.662802,1636551625.702077,51
1813,0,156466,326340,529658,453593,481592,601870,12720,-365369,1636551625.6670513,1636551625.702077,51
1814,0,156627,326446,529818,453804,481903,602304,13494,-364991,1636551625.6670537,1636551625.702077,51
1815,0,156704,326517,529920,453870,481943,602351,13379,-365037,1636551625.6713674,1636551625.702077,51
1816,0,156156,325984,529399,453290,481342,601741,12673,-365436,1636551625.6713712,1636551625.702077,51
1817,0,156230,326031,529471,453406,481529,602032,12478,-365346,1636551625.6753104,1636551625.702077,51
1818,0,156286,326064,529511,453436,481512,601974,12695,-365290,1636551625.6753125,1636551625.702077,51
1819,0,156270,326003,529417,453314,481396,601766,13162,-365082,1636551625.6790204,1636551625.702077,51
1820,0,156399,326167,529572,453492,481625,602047,13019,-365019,1636551625.6790226,1636551625.702077,51
1821,0,156488,326268,529719,453656,481788,602219,12971,-365541,1636551625.6832004,1636551625.702077,51
1822,0,156313,326112,529569,453497,481660,602116,12811,-365542,1636551625.6832025,1636551625.702077,51
1823,0,156205,326001,529428,453395,481572,602016,12666,-365529,1636551625.6883085,1636551625.702077,51
1824,0,156289,326078,529476,453445,481563,602031,12714,-365439,1636551625.6883123,1636551625.702077,51
1825,0,156353,326097,529511,453430,481516,602012,12663,-365353,1636551625.6910145,1636551625.702077,51
1826,0,156518,326266,529678,453575,481616,602031,12706,-365264,1636551625.691017,1636551625.702077,51
1827,0,156821,326654,530075,453973,482018,602456,13251,-365049,1636551625.695263,1636551625.702077,51
1828,0,157097,326934,530535,454552,482634,603121,13624,-364647,1636551625.6952648,1636551625.702077,51
1829,0,156886,326663,530211,454234,482393,603052,12984,-365142,1636551625.6994324,1636551625.702077,51
1830,0,155706,325396,528856,452819,480905,601532,12540,-366014,1636551625.6994348,1636551625.702077,51
1831,0,155779,325543,528984,452846,480726,601149,12138,-365846,1636551625.7031384,1636551625.702077,51
1832,0,155898,325689,529283,453241,481204,601733,12351,-365704,1636551625.7031426,1636551625.702077,51
1833,0,156164,325897,529508,453510,481431,601999,12683,-365457,1636551625.7068064,1636551625.702077,51
1834,0,156588,326353,529875,453733,481533,602101,12901,-365209,1636551625.7068079,1636551625.702077,51
1835,0,156664,326465,530041,453916,481756,602371,12931,-365136,1636551625.7107863,1636551625.702077,51
1836,0,156218,326048,529689,453648,481628,602459,12358,-365557,1636551625.7107875,1636551625.702077,51
1837,0,155913,325647,529288,453214,481081,601627,12734,-365666,1636551625.7150204,1636551625.702077,51
1838,0,156199,325921,529463,453303,481100,601649,12669,-365482,1636551625.7150228,1636551625.702077,51
1839,0,156356,326101,529625,453469,481254,601901,12633,-365404,1636551625.7190752,1636551625.702077,51
1840,0,156251,325996,529614,453566,481545,602491,12536,-365472,1636551625.7190793,1636551625.702077,51
1841,0,156438,326178,529686,453612,481383,602160,12840,-365354,1636551625.7268004,1636551625.770952,52
1842,0,156334,326134,529700,453656,481372,602005,12788,-365337,1636551625.726802,1636551625.770952,52
1843,0,156354,326159,529649,453563,481344,602186,12753,-365362,1636551625.731338,1636551625.770952,52
1844,0,156419,326229,529742,453608,481447,602531,12591,-365446,1636551626,1636551625.770952,52
1845,0,156813,326612,530011,453679,481133,601540,12617,-365185,1636551625.7351935,1636551625.770952,52
1846,0,156582,326550,530088,453864,481436,601888,12859,-365307,1636551625.7351959,1636551625.770952,52
1847,0,156207,326244,529913,453872,481681,602414,12991,-365481,1636551625.739158,1636551625.770952,52
1848,0,156253,326103,529662,453597,481368,602137,12749,-365396,1636551625.7391603,1636551625.770952,52
1849,0,156630,326385,529785,453632,481389,602233,12270,-365184,1636551625.743297,1636551625.770952,52
1850,0,156513,326298,529744,453626,481339,602028,12806,-365262,1636551625.7432988,1636551625.770952,52
1851,0,156465,326369,529969,453952,481748,602536,13356,-365244,1636551625.7467384,1636551625.770952,52
1852,0,156736,326714,530266,454235,482074,602936,13015,-365397,1636551625.7467413,1636551625.770952,52
1853,0,156239,326150,529645,453614,481468,602278,12678,-365579,1636551625.7509146,1636551625.770952,52
1854,0,155916,325769,529264,453281,481094,601851,12981,-365266,1636551625.7509167,1636551625.770952,52
1855,0,156213,326095,529549,453556,481338,602048,13087,-365083,1636551625.7571616,1636551625.770952,52
1856,0,156444,326341,529729,453689,481448,602141,12871,-365092,1636551625.757166,1636551625.770952,52
1857,0,156548,326391,529702,453678,481494,602288,12870,-365227,1636551625.759264,1636551625.770952,52
1858,0,156354,326231,529608,453593,481405,602218,12128,-365646,1636551625.759266,1636551625.770952,52
1859,0,156187,326133,529617,453574,481325,602003,12812,-365499,1636551625.7632105,1636551625.770952,52
1860,0,156198,326098,529589,453566,481362,602146,12929,-365483,1636551625.7632127,1636551625.770952,52
1861,0,156341,326225,529649,453573,481374,602168,12761,-365461,1636551626,1636551625.770952,52
1862,0,156142,326065,529608,453624,481518,602319,13181,-365290,1636551625.767172,1636551625.770952,52
1863,0,156337,326319,529851,453846,481718,602566,13230,-365073,1636551625.7713008,1636551625.770952,52
1864,0,156507,326531,529934,453833,481565,602354,12988,-365242,1636551625.771306,1636551625.770952,52
1865,0,156148,326183,529586,453498,481221,601964,12698,-365652,1636551625.7749045,1636551625.770952,52
1866,0,155898,325923,529349,453276,481044,601774,12517,-365663,1636551625.774908,1636551625.770952,52
1867,0,156298,326372,529818,453749,481483,602136,12628,-365321,1636551625.7788491,1636551625.770952,52
1868,0,156310,326368,529847,453816,481558,602243,12755,-365323,1636551625.7788515,1636551625.770952,52
1869,0,156396,326441,529919,453866,481579,602289,12884,-365249,1636551625.7827969,1636551625.770952,52
1870,0,156534,326613,530028,453921,481578,602300,12951,-365172,1636551625.7827992,1636551625.770952,52
1871,0,157111,327234,530629,454551,482190,602959,13342,-364632,1636551625.7875905,1636551625.770952,52
1872,0,157156,327253,530679,454630,482330,603110,13149,-364736,1636551625.787597,1636551625.770952,52
1873,0,156344,326411,529811,453734,481348,601971,12587,-365661,1636551625.7908251,1636551625.770952,52
1874,0,155612,325697,529118,453136,480868,601701,11166,-366318,1636551625.7908297,1636551625.770952,52
1875,0,156501,326554,529869,453729,481396,602175,12198,-365356,1636551625.802826,1636551625.854904,53
1876,0,156162,326291,529725,453655,481403,602227,12547,-365517,1636551625.8028295,1636551625.854904,53
1877,0,156008,326100,529535,453494,481291,602029,13256,-365423,1636551625.8068008,1636551625.854904,53
1878,0,156138,326231,529683,453618,481448,602242,12981,-365375,1636551625.8068051,1636551625.854904,53
1879,0,156238,326360,529820,453734,481557,602354,12930,-365314,1636551625.8108869,1636551625.854904,53
1880,0,156389,326529,529964,453899,481662,602321,12848,-365203,1636551625.8108883,1636551625.854904,53
1881,0,156456,326615,530009,453913,481636,602171,12738,-365059,1636551625.8148737,1636551625.854904,53
1882,0,156444,326575,530007,453982,481750,602293,12888,-364925,1636551625.8148763,1636551625.854904,53
1883,0,156566,326743,530158,454179,481936,602467,12958,-365334,1636551625.8188083,1636551625.854904,53
1884,0,156666,326842,530268,454302,482034,602616,13072,-365287,1636551625.8188105,1636551625.854904,53
1885,0,156837,327019,530327,454235,481894,602706,12647,-365073,1636551625.822768,1636551625.854904,53
1886,0,156363,326560,529961,453956,481785,602909,12109,-365553,1636551625.822771,1636551625.854904,53
1887,0,156430,326564,529919,453839,481463,601580,13088,-365220,1636551625.8270066,1636551625.854904,53
1888,0,156464,326630,530068,454054,481949,602411,12774,-365179,1636551625.8270085,1636551625.854904,53
1889,0,156528,326634,530106,454113,482105,602941,12568,-365213,1636551625.8314123,1636551625.854904,53
1890,0,156634,326818,530071,453871,481621,602178,13167,-365157,1636551625.8314147,1636551625.854904,53
1891,0,156444,326683,530026,453919,481761,602224,12857,-365327,1636551625.836492,1636551625.854904,53
1892,0,156606,326884,530162,453992,481852,602354,12543,-365315,1636551625.8364942,1636551625.854904,53
1893,0,156575,326834,530097,453963,481864,602414,12568,-365334,1636551625.8391547,1636551625.854904,53
1894,0,156274,326481,529741,453708,481712,602373,12941,-365290,1636551625.8391569,1636551625.854904,53
1895,0,156516,326819,530071,454001,481938,602625,13499,-364917,1636551625.843166,1636551625.854904,53
1896,0,156646,326954,530229,454109,481968,602614,13268,-364896,1636551625.8431685,1636551625.854904,53
1897,0,156588,326814,529996,453794,481630,602293,12779,-365098,1636551625.8467574,1636551625.854904,53
1898,0,156649,326781,529878,453684,481644,602464,12588,-365150,1636551625.8467596,1636551625.854904,53
1899,0,156695,326836,530010,453831,481782,602701,12624,-365089,1636551625.851042,1636551625.854904,53
1900,0,156508,326788,530050,453876,481745,602385,13063,-365083,1636551625.8510468,1636551625.854904,53
1901,0,156564,326864,530101,453887,481810,602420,12989,-365171,1636551625.8547506,1636551625.854904,53
1902,0,156565,326899,530161,453934,481794,602281,12811,-365214,1636551625.854759,1636551625.854904,53
1903,0,156424,326776,530089,453936,481906,602565,12886,-365201,1636551625.858666,1636551625.854904,53
1904,0,156603,326923,530198,454023,482007,602838,12509,-365132,1636551625.858668,1636551625.854904,53
1905,0,156605,326909,530142,453918,481866,602649,12988,-365011,1636551625.8626535,1636551625.854904,53
1906,0,156591,326895,530189,453991,481911,602491,13409,-364829,1636551625.8626547,1636551625.854904,53
1907,0,156207,326521,529881,453770,481773,602563,12806,-365444,1636551625.8672457,1636551625.854904,53
1908,0,156403,326697,530006,453896,481879,602716,12839,-365352,1636551625.8672483,1636551625.854904,53
1909,0,156603,326923,530198,454023,482007,602838,12509,-365132,1636551625.858668,1636551625.933016,54
1910,0,156605,326909,530142,453918,481866,602649,12988,-365011,1636551625.8626535,1636551625.933016,54
1911,0,156591,326895,530189,453991,481911,602491,13409,-364829,1636551625.8626547,1636551625.933016,54
1912,0,156207,326521,529881,453770,481773,602563,12806,-365444,1636551625.8672457,1636551625.933016,54
1913,0,156403,326697,530006,453896,481879,602716,12839,-365352,1636551625.8672483,1636551625.933016,54
1914,0,156578,326938,530198,453989,481846,602573,12608,-365314,1636551625.8706665,1636551625.933016,54
1915,0,156546,326911,530179,454008,481870,602567,12584,-365381,1636551626,1636551625.933016,54
1916,0,156521,326745,529944,453803,481694,602436,12839,-365192,1636551625.880868,1636551625.933016,54
1917,0,156673,326946,530161,454029,481881,602633,13233,-364912,1636551625.880874,1636551625.933016,54
1918,0,156485,326826,530192,454190,482203,603003,13320,-365059,1636551625.8809023,1636551625.933016,54
1919,0,156790,327102,530350,454271,482226,602957,13259,-364919,1636551625.8809032,1636551625.933016,54
1920,0,157445,327721,530899,454809,482771,603455,13591,-364392,1636551625.8877037,1636551625.933016,54
1921,0,157698,328004,531133,454992,482930,603548,13579,-364396,1636551625.8877118,1636551625.933016,54
1922,0,156847,327286,530481,454344,482184,602738,12788,-365193,1636551625.8877292,1636551625.933016,54
1923,0,155506,325881,529114,453042,480941,601593,11649,-366003,1636551625.8877296,1636551625.933016,54
1924,0,155666,325975,529179,453138,481049,601774,12041,-365822,1636551625.8920588,1636551625.933016,54
1925,0,156389,326703,529888,453872,481824,602534,12736,-365332,1636551625.892061,1636551625.933016,54
1926,0,156556,326908,530074,454044,482004,602701,12823,-365381,1636551625.895085,1636551625.933016,54
1927,0,156213,326517,529801,453816,481762,602428,12705,-365327,1636551625.8950868,1636551625.933016,54
1928,0,156364,326525,529644,453594,481421,602155,12568,-365201,1636551625.8986132,1636551625.933016,54
1929,0,156586,326784,529889,453866,481646,602394,12355,-365184,1636551625.8986151,1636551625.933016,54
1930,0,156536,326807,530026,454116,482014,602819,12673,-365152,1636551625.9026363,1636551625.933016,54
1931,0,156416,326636,529852,453922,481742,602437,13214,-365132,1636551625.9026403,1636551625.933016,54
1932,0,156383,326601,529841,453941,481776,602611,12871,-365202,1636551625.9068305,1636551625.933016,54
1933,0,156366,326601,529824,453889,481769,602718,12813,-365249,1636551625.9068327,1636551625.933016,54
1934,0,156391,326588,529784,453823,481682,602638,12768,-365254,1636551625.9109845,1636551625.933016,54
1935,0,156396,326588,529811,453855,481678,602560,12711,-365267,1636551625.9109864,1636551625.933016,54
1936,0,156511,326734,529936,453968,481797,602673,12743,-365202,1636551625.9146729,1636551625.933016,54
1937,0,156683,326891,530141,454244,482152,603134,12609,-365130,1636551625.9146748,1636551625.933016,54
1938,0,156732,326929,530170,454256,482069,603023,12662,-365159,1636551625.9187815,1636551625.933016,54
1939,0,156693,326885,530079,454054,481717,602486,12130,-365438,1636551625.918786,1636551625.933016,54
1940,0,156741,326959,530132,454114,481919,603091,11284,-365642,1636551625.922756,1636551625.933016,54
1941,0,156296,326403,529545,453551,481351,602133,12917,-365485,1636551626,1636551625.933016,54
1942,0,156589,326711,529858,453862,481591,602314,14401,-364636,1636551625.9269533,1636551625.933016,54
1943,0,156516,326691,529894,453924,481648,602564,13189,-364855,1636551625.926956,1636551625.933016,54
1944,0,156243,326404,529628,453667,481416,602387,12643,-365268,1636551625.930519,1636551625.933016,54
1945,0,156431,326594,529844,453869,481585,602556,12915,-365099,1636551625.9305203,1636551625.933016,54
1946,0,156621,326765,530011,454014,481703,602683,13054,-364949,1636551625.9350653,1636551625.933016,54
1947,0,156483,326552,529780,453832,481602,602656,12843,-365214,1636551625.9350677,1636551625.933016,54
1948,0,156439,326638,529871,454039,481831,603200,12563,-365379,1636551625.9424686,1636551626.002085,55
1949,0,156451,326703,529911,453981,481504,602259,12913,-365246,1636551626,1636551626.002085,55
1950,0,156336,326461,529684,453876,481527,602471,12837,-365207,1636551625.9466717,1636551626.002085,55
1951,0,156397,326485,529703,453984,481806,602996,12151,-365194,1636551625.9466753,1636551626.002085,55
1952,0,156509,326547,529630,453825,481492,602453,12488,-365122,1636551626,1636551626.002085,55
1953,0,156714,326812,529716,453802,481313,602197,13379,-364816,1636551625.9505925,1636551626.002085,55
1954,0,156664,326814,529801,453959,481542,602543,12893,-364998,1636551625.9561112,1636551626.002085,55
1955,0,156657,326835,529852,454073,481731,602756,12834,-365492,1636551625.956114,1636551626.002085,55
1956,0,156478,326614,529590,453863,481575,602632,12720,-365364,1636551625.9603024,1636551626.002085,55
1957,0,156523,326611,529551,453877,481623,602729,12787,-365237,1636551625.9603045,1636551626.002085,55
1958,0,156519,326634,529571,453891,481572,602656,12776,-365219,1636551625.9629376,1636551626.002085,55
1959,0,156465,326664,529635,453956,481663,602831,12484,-365324,1636551625.9629395,1636551626.002085,55
1960,0,156554,326773,529719,454004,481632,602766,12436,-365386,1636551625.9667876,1636551626.002085,55
1961,0,156758,326899,529751,454002,481454,602243,12511,-365192,1636551626,1636551626.002085,55
1962,0,156821,326959,529827,454098,481641,602661,13040,-364866,1636551625.9710765,1636551626.002085,55
1963,0,157059,327239,530176,454534,482179,603336,13533,-364412,1636551625.9710784,1636551626.002085,55
1964,0,156385,326571,529556,454028,481807,603201,12433,-365447,1636551625.9746032,1636551626.002085,55
1965,0,156019,326113,528997,453436,481138,602285,12916,-365697,1636551625.974605,1636551626.002085,55
1966,0,156424,326596,529509,453926,481537,602319,12671,-365229,1636551625.9784744,1636551626.002085,55
1967,0,156481,326670,529572,453989,481653,602561,12748,-365192,1636551625.9784768,1636551626.002085,55
1968,0,156533,326703,529543,453943,481563,602550,12762,-365174,1636551625.9828875,1636551626.002085,55
1969,0,156480,326614,529404,453828,481488,602626,12766,-365184,1636551625.9828897,1636551626.002085,55
1970,0,156602,326714,529487,453984,481683,602728,12854,-365109,1636551625.9880848,1636551626.002085,55
1971,0,156581,326706,529546,454108,481934,603043,13012,-365074,1636551625.9880898,1636551626.002085,55
1972,0,156479,326660,529491,454012,481856,603206,12969,-365209,1636551625.990589,1636551626.002085,55
1973,0,156868,327135,529933,454412,482108,603214,13114,-364897,1636551625.9905927,1636551626.002085,55
1974,0,156953,327231,530008,454479,482151,603186,13109,-364995,1636551625.9991999,1636551626.002085,55
1975,0,156561,326831,529597,454034,481689,602737,12728,-365308,1636551625.999202,1636551626.002085,55
1976,0,156738,326996,529776,454243,481953,603046,13144,-364714,1636551625.9992137,1636551626.002085,55
1977,0,157035,327314,530034,454528,482298,603382,13232,-364651,1636551625.999214,1636551626.002085,55
1978,0,156492,326665,529347,453874,481664,602687,12507,-365371,1636551626.0024145,1636551626.002085,55
1979,0,155703,325879,528511,452993,480711,601656,11744,-365968,1636551626.0024168,1636551626.002085,55
1980,0,156086,326368,529053,453561,481326,602334,12230,-365615,1636551626.0072896,1636551626.002085,55
1981,0,156674,326929,529612,454047,481739,602969,12251,-365334,1636551626.0072923,1636551626.002085,55
1982,0,156415,326706,529583,454031,481743,602823,12940,-365217,1636551626.018494,1636551626.055234,56
1983,0,156546,326804,529643,454065,481800,602851,12796,-365121,1636551626.018495,1636551626.055234,56
1984,0,156908,327264,530071,454465,482206,603419,12156,-365033,1636551626.0245595,1636551626.055234,56
1985,0,156626,326908,529644,453954,481547,602443,13009,-365109,1636551626.024562,1636551626.055234,56
1986,0,156660,326901,529620,453943,481475,602265,13252,-365032,1636551626.0275853,1636551626.055234,56
1987,0,156651,326979,529768,454120,481666,602585,12944,-365100,1636551626.0275874,1636551626.055234,56
1988,0,156363,326713,529559,453978,481613,602597,12721,-365261,1636551626.0308504,1636551626.055234,56
1989,0,156324,326630,529447,453879,481600,602558,12458,-365391,1636551626.0308535,1636551626.055234,56
1990,0,156559,326868,529663,454052,481769,602769,12695,-365232,1636551626.0366085,1636551626.055234,56
1991,0,156764,327100,529918,454365,482173,603328,12683,-365125,1636551626.0366108,1636551626.055234,56
1992,0,156697,326998,529834,454258,482085,603061,13018,-365232,1636551626.0388536,1636551626.055234,56
1993,0,156406,326674,529485,453811,481559,602389,12881,-365289,1636551626.0388558,1636551626.055234,56
