Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp,Video_timestamp,Angle_sample
93,0,336966,189334,72641,146783,284134,199708,10494,-438636,1636548399.7075753,1636548399.773966,1
94,0,336944,189308,72619,146757,284084,199618,10501,-438630,1636548399.711762,1636548399.773966,1
95,0,336877,189220,72583,146763,284122,199669,10531,-438676,1636548399.7117712,1636548399.773966,1
96,0,336853,189183,72591,146754,284119,199672,10538,-438676,1636548399.7152653,1636548399.773966,1
97,0,336851,189190,72605,146758,284121,199683,10524,-438684,1636548399.715272,1636548399.773966,1
98,0,336869,189189,72616,146763,284129,199680,10514,-438669,1636548399.7205813,1636548399.773966,1
99,0,336883,189203,72640,146783,284141,199659,10501,-438669,1636548399.7205863,1636548399.773966,1
100,0,336849,189210,72631,146789,284164,199651,10501,-438673,1636548399.7231193,1636548399.773966,1
101,0,336738,189106,72525,146689,284073,199569,10404,-438782,1636548399.7231212,1636548399.773966,1
102,0,336793,189141,72574,146744,284108,199630,10441,-438729,1636548399.7269924,1636548399.773966,1
103,0,336911,189217,72671,146846,284179,199691,10510,-438647,1636548399.7269957,1636548399.773966,1
104,0,336904,189151,72631,146801,284134,199659,10481,-438657,1636548399.7332675,1636548399.773966,1
105,0,336941,189149,72634,146818,284136,199668,10499,-438635,1636548399.7332788,1636548399.773966,1
106,0,336966,189160,72667,146859,284158,199683,10518,-438645,1636548399.7350647,1636548399.773966,1
107,0,336954,189167,72659,146859,284149,199683,10501,-438651,1636548399.7350671,1636548399.773966,1
108,0,336955,189178,72666,146877,284162,199687,10503,-438629,1636548399.7421675,1636548399.773966,1
109,0,336993,189197,72701,146899,284209,199727,10544,-438582,1636548399.7421708,1636548399.773966,1
110,0,337096,189289,72765,146587,284195,199823,10646,-438476,1636548399.7535815,1636548399.773966,1
111,0,337110,189276,72703,145859,284018,199794,10640,-438486,1636548399.7535892,1636548399.773966,1
112,0,337071,189228,72724,146291,284079,199754,10596,-438526,1636548399.7536252,1636548399.773966,1
113,0,336917,189065,72744,147764,284418,199759,10524,-438641,1636548399.7536263,1636548399.773966,1
114,0,336982,189089,72714,147374,284348,199758,10557,-438586,1636548399.753631,1636548399.773966,1
115,0,337012,189126,72684,147064,284229,199698,10530,-438593,1636548399.7536314,1636548399.773966,1
116,0,337031,189129,72696,147041,284231,199721,10593,-438565,1636548399.7593098,1636548399.773966,1
117,0,337001,189039,72654,147000,284200,199694,10531,-438611,1636548399.759313,1636548399.773966,1
118,0,336988,189003,72694,147043,284219,199711,10506,-438646,1636548399.7612307,1636548399.773966,1
119,0,337048,189056,72718,147043,284206,199724,10553,-438603,1636548399.7612321,1636548399.773966,1
120,0,337094,189118,72791,147123,284319,199825,10651,-438536,1636548399.764703,1636548399.773966,1
121,0,336949,188986,72676,147031,284267,199777,10581,-438656,1636548399.764711,1636548399.773966,1
122,0,336989,189069,72713,147055,284289,199808,10616,-438604,1636548399.7669969,1636548399.773966,1
123,0,336977,189033,72661,146893,284243,199798,10596,-438610,1636548399.7669992,1636548399.773966,1
124,0,336978,188987,72613,146558,284182,199782,10600,-438574,1636548399.7714367,1636548399.773966,1
125,0,337064,189076,72656,146657,284131,199708,10561,-438576,1636548399.7714508,1636548399.773966,1
126,0,337018,189059,72664,147265,284236,199686,10503,-438659,1636548399.775416,1636548399.773966,1
127,0,336959,189036,72647,147133,284253,199719,10538,-438653,1636548399.7754197,1636548399.773966,1
128,0,336866,188958,72568,146945,284220,199744,10519,-438696,1636548399.7790456,1636548399.773966,1
129,0,336895,189013,72617,147046,284264,199769,10528,-438676,1636548399.7790496,1636548399.773966,1
130,0,336866,188958,72568,146945,284220,199744,10519,-438696,1636548399.7790456,1636548399.836435,2
131,0,336895,189013,72617,147046,284264,199769,10528,-438676,1636548399.7790496,1636548399.836435,2
132,0,337028,189110,72724,147163,284344,199863,10631,-438571,1636548399.7835128,1636548399.836435,2
133,0,336996,189065,72676,147093,284293,199820,10611,-438595,1636548399.7835166,1636548399.836435,2
134,0,336910,188970,72594,147014,284247,199754,10551,-438652,1636548399.787074,1636548399.836435,2
135,0,336893,188961,72573,146999,284289,199773,10544,-438631,1636548399.7870774,1636548399.836435,2
136,0,336941,189019,72663,147094,284353,199872,10616,-438547,1636548399.7912273,1636548399.836435,2
137,0,336925,188983,72634,147041,284286,199811,10575,-438567,1636548399.7912295,1636548399.836435,2
138,0,336915,188959,72619,147011,284261,199758,10542,-438586,1636548399.7952547,1636548399.836435,2
139,0,336913,188935,72641,147028,284307,199790,10574,-438579,1636548399.7952585,1636548399.836435,2
140,0,337011,189015,72735,147094,284409,199882,10650,-438504,1636548399.7995787,1636548399.836435,2
141,0,336943,188972,72699,147036,284396,199861,10619,-438535,1636548399.7995868,1636548399.836435,2
142,0,337121,189151,72799,147088,284391,199862,10660,-438415,1636548399.8041844,1636548399.836435,2
143,0,337019,189071,72713,147019,284308,199773,10583,-438502,1636548399.8041863,1636548399.836435,2
144,0,336966,189033,72686,147016,284319,199795,10583,-438521,1636548399.8073456,1636548399.836435,2
145,0,337014,189050,72720,147059,284360,199868,10634,-438467,1636548399.8073473,1636548399.836435,2
146,0,336944,188965,72668,147003,284304,199829,10590,-438531,1636548399.8112512,1636548399.836435,2
147,0,336924,188938,72633,146978,284288,199804,10576,-438546,1636548399.8112555,1636548399.836435,2
148,0,336929,188946,72623,146951,284244,199750,10552,-438564,1636548399.8155377,1636548399.836435,2
149,0,336974,188996,72686,147011,284303,199809,10597,-438519,1636548399.8155437,1636548399.836435,2
150,0,336940,188936,72641,146991,284288,199794,10580,-438541,1636548399.819862,1636548399.836435,2
151,0,336869,188874,72579,146933,284253,199760,10510,-438621,1636548399.819864,1636548399.836435,2
152,0,336888,188906,72613,147003,284324,199830,10566,-438584,1636548399.841832,1636548399.836435,2
153,0,336829,188832,72509,146896,284201,199706,10475,-438649,1636548399.8418388,1636548399.836435,2
154,0,336910,188937,72588,146953,284216,199716,10502,-438569,1636548399.8418593,1636548399.836435,2
155,0,336844,188904,72579,146969,284243,199719,10472,-438593,1636548400,1636548399.836435,2
156,0,336828,188890,72566,146984,284268,199714,10478,-438573,1636548399.841864,1636548399.836435,2
157,0,336879,188886,72493,146899,284175,199654,10452,-438562,1636548399.8418646,1636548399.836435,2
158,0,336889,188908,72477,146877,284167,199671,10467,-438563,1636548399.8418677,1636548399.836435,2
159,0,336941,188976,72546,146982,284273,199766,10547,-438496,1636548399.8418684,1636548399.836435,2
160,0,336861,188927,72455,146821,284166,199678,10433,-438576,1636548399.8463721,1636548399.914574,3
161,0,336949,189028,72501,146243,284045,199718,10504,-438480,1636548399.8487148,1636548399.914574,3
162,0,336952,189014,72430,145770,283932,199706,10522,-438486,1636548399.8487172,1636548399.914574,3
163,0,336868,188893,72440,146826,284116,199674,10468,-438554,1636548399.8508546,1636548399.914574,3
164,0,336824,188832,72498,147770,284354,199663,10407,-438632,1636548399.8508568,1636548399.914574,3
165,0,336887,188852,72452,146963,284173,199682,10434,-438591,1636548399.8667488,1636548399.914574,3
166,0,336891,188861,72409,146524,284071,199696,10445,-438577,1636548399.8667555,1636548399.914574,3
167,0,336809,188791,72351,146662,284036,199639,10378,-438652,1636548399.8667948,1636548399.914574,3
168,0,336806,188761,72416,147319,284216,199681,10365,-438678,1636548399.8667955,1636548399.914574,3
169,0,336903,188816,72488,147236,284328,199842,10488,-438566,1636548399.8667989,1636548399.914574,3
170,0,336875,188793,72426,147034,284235,199776,10451,-438594,1636548399.866799,1636548399.914574,3
171,0,336918,188799,72424,146959,284186,199726,10467,-438549,1636548399.8670194,1636548399.914574,3
172,0,336921,188781,72426,146909,284159,199694,10452,-438554,1636548399.8670204,1636548399.914574,3
173,0,336849,188726,72378,146941,284153,199670,10389,-438609,1636548399.8728528,1636548399.914574,3
174,0,336874,188751,72425,147035,284231,199757,10446,-438552,1636548399.8728547,1636548399.914574,3
175,0,336779,188637,72317,146919,284163,199705,10416,-438600,1636548399.8754952,1636548399.914574,3
176,0,336958,188793,72420,146979,284184,199697,10481,-438472,1636548399.8754976,1636548399.914574,3
177,0,337058,188935,72531,147074,284314,199826,10474,-438457,1636548399.8804445,1636548399.914574,3
178,0,337048,188964,72545,147068,284261,199753,10476,-438437,1636548399.8804467,1636548399.914574,3
179,0,336908,188826,72476,147063,284329,199852,10564,-438449,1636548399.8832183,1636548399.914574,3
180,0,336785,188699,72348,146941,284222,199771,10443,-438584,1636548400,1636548399.914574,3
181,0,336847,188761,72378,146947,284186,199714,10422,-438557,1636548399.8896303,1636548399.914574,3
182,0,336964,188865,72431,147003,284210,199713,10473,-438464,1636548399.8896327,1636548399.914574,3
183,0,336939,188837,72363,146919,284144,199654,10448,-438492,1636548400,1636548399.914574,3
184,0,336953,188889,72434,147016,284238,199782,10522,-438471,1636548399.8913429,1636548399.914574,3
185,0,336944,188882,72477,147096,284288,199831,10542,-438474,1636548400,1636548399.914574,3
186,0,336868,188801,72371,147000,284183,199733,10456,-438552,1636548399.895282,1636548399.914574,3
187,0,336899,188866,72403,147043,284218,199770,10488,-438521,1636548399.899393,1636548399.914574,3
188,0,336939,188944,72449,147101,284284,199846,10536,-438479,1636548399.8994071,1636548399.914574,3
189,0,336977,188984,72478,147138,284331,199884,10580,-438453,1636548399.9031374,1636548399.914574,3
190,0,336894,188868,72374,147061,284250,199816,10507,-438562,1636548399.9031408,1636548399.914574,3
191,0,336911,188896,72404,147097,284287,199851,10535,-438554,1636548399.9068248,1636548399.914574,3
192,0,337009,188994,72478,147143,284297,199862,10569,-438471,1636548399.906826,1636548399.914574,3
193,0,337029,188991,72429,147099,284219,199772,10523,-438472,1636548399.911052,1636548399.914574,3
194,0,336869,188847,72306,147025,284161,199719,10434,-438598,1636548399.911056,1636548399.914574,3
195,0,336924,188873,72358,147095,284227,199783,10496,-438553,1636548399.9152927,1636548399.914574,3
196,0,337037,188955,72426,147164,284301,199858,10574,-438468,1636548399.915295,1636548399.914574,3
197,0,336973,188905,72332,147123,284259,199839,10541,-438518,1636548399.9217327,1636548399.914574,3
198,0,337040,188973,72350,147147,284271,199855,10556,-438492,1636548399.9217377,1636548399.914574,3
199,0,337027,188992,72304,147158,284288,199876,10559,-438527,1636548399.9268515,1636548399.983977,4
200,0,336974,188946,72229,147103,284213,199809,10503,-438597,1636548399.926854,1636548399.983977,4
201,0,336941,188916,72170,147070,284193,199780,10458,-438632,1636548399.931363,1636548399.983977,4
202,0,336945,188928,72178,147091,284203,199795,10473,-438617,1636548399.9313722,1636548399.983977,4
203,0,336981,188962,72221,147125,284235,199834,10515,-438577,1636548399.9349482,1636548399.983977,4
204,0,336918,188893,72159,147046,284179,199762,10450,-438653,1636548399.9349525,1636548399.983977,4
205,0,336916,188892,72156,147038,284183,199748,10428,-438655,1636548399.9390402,1636548399.983977,4
206,0,336901,188903,72178,147069,284251,199808,10479,-438619,1636548399.9390426,1636548399.983977,4
207,0,336977,188982,72264,147172,284349,199914,10566,-438532,1636548399.946416,1636548399.983977,4
208,0,336993,188967,72194,147076,284216,199762,10446,-438597,1636548399.946419,1636548399.983977,4
209,0,337081,189056,72269,147133,284238,199758,10486,-438511,1636548399.9517164,1636548399.983977,4
210,0,336946,188944,72178,147058,284259,199814,10513,-438576,1636548399.9517183,1636548399.983977,4
211,0,336984,188972,72158,146786,284229,199815,10539,-438556,1636548399.9517312,1636548399.983977,4
212,0,337069,189039,72190,146686,284244,199842,10598,-438514,1636548399.9517317,1636548399.983977,4
213,0,337046,189001,72198,147174,284316,199831,10577,-438555,1636548399.9553053,1636548399.983977,4
214,0,337045,189023,72239,147087,284288,199814,10549,-438546,1636548399.9553092,1636548399.983977,4
215,0,337031,189014,72133,146081,284019,199771,10530,-438558,1636548399.9591796,1636548399.983977,4
216,0,337102,189051,72169,146479,284129,199824,10545,-438525,1636548399.959182,1636548399.983977,4
217,0,337081,189014,72296,147972,284521,199884,10538,-438552,1636548399.9655905,1636548399.983977,4
218,0,337004,188927,72237,147580,284435,199856,10484,-438624,1636548399.965596,1636548399.983977,4
219,0,337058,189024,72303,147436,284470,199933,10581,-438552,1636548399.9670238,1636548399.983977,4
220,0,337070,189088,72341,147391,284463,199933,10594,-438559,1636548399.9670255,1636548399.983977,4
221,0,337047,189086,72321,147355,284448,199929,10605,-438562,1636548399.9708862,1636548399.983977,4
222,0,337033,189071,72254,147285,284359,199867,10562,-438572,1636548399.9708896,1636548399.983977,4
223,0,337073,189114,72288,147327,284398,199921,10609,-438524,1636548399.9752946,1636548399.983977,4
224,0,337071,189124,72306,147353,284439,199963,10624,-438503,1636548399.9752982,1636548399.983977,4
225,0,337068,189110,72281,147343,284432,199966,10621,-438501,1636548399.9796317,1636548399.983977,4
226,0,337016,189078,72248,147308,284411,199946,10583,-438554,1636548399.979637,1636548399.983977,4
227,0,337009,189056,72274,147373,284529,200061,10676,-438498,1636548399.9832327,1636548399.983977,4
228,0,337007,189054,72233,147288,284419,199951,10596,-438512,1636548399.9832346,1636548399.983977,4
229,0,337028,189044,72242,147274,284401,199924,10581,-438524,1636548399.9873788,1636548399.983977,4
230,0,337052,189046,72263,147302,284430,199958,10607,-438513,1636548399.9873848,1636548399.983977,4
231,0,337059,189061,72278,147303,284428,199929,10609,-438501,1636548399.9909873,1636548399.983977,4
232,0,336968,188964,72171,147191,284326,199841,10521,-438589,1636548399.990992,1636548399.983977,4
233,0,336964,188971,72138,147178,284324,199852,10514,-438596,1636548399.994721,1636548400.068937,5
234,0,337011,189078,72194,147222,284357,199848,10524,-438557,1636548399.9947224,1636548400.068937,5
235,0,337063,189136,72223,147244,284399,199869,10591,-438497,1636548399.999256,1636548400.068937,5
236,0,337048,189114,72191,147239,284436,199910,10578,-438554,1636548399.9992623,1636548400.068937,5
237,0,337129,189219,72284,147317,284499,200001,10680,-438461,1636548400.0025964,1636548400.068937,5
238,0,337064,189155,72238,147271,284438,199945,10612,-438522,1636548400.0025992,1636548400.068937,5
239,0,336874,188972,72125,147210,284436,199966,10574,-438641,1636548400.006828,1636548400.068937,5
240,0,337086,189128,72180,147204,284384,199918,10570,-438532,1636548400.0068307,1636548400.068937,5
241,0,337059,189106,72153,147189,284374,199879,10523,-438557,1636548400.0107524,1636548400.068937,5
242,0,337051,189143,72197,147276,284448,199946,10562,-438548,1636548400.0107548,1636548400.068937,5
243,0,336959,189079,72146,147234,284414,199919,10533,-438606,1636548400.0149496,1636548400.068937,5
244,0,337069,189222,72246,147273,284441,199943,10598,-438519,1636548400.0149567,1636548400.068937,5
245,0,337058,189220,72239,147259,284426,199939,10563,-438549,1636548400.0229516,1636548400.068937,5
246,0,336993,189203,72201,147231,284396,199902,10519,-438602,1636548400.0229547,1636548400.068937,5
247,0,337080,189318,72316,147408,284534,200026,10629,-438482,1636548400.0229688,1636548400.068937,5
248,0,337051,189249,72225,147351,284479,199988,10579,-438517,1636548400.0229692,1636548400.068937,5
249,0,337043,189251,72164,147297,284419,199929,10533,-438548,1636548400.0270045,1636548400.068937,5
250,0,336961,189177,72130,147273,284363,199883,10486,-438622,1636548400.0270066,1636548400.068937,5
251,0,336993,189229,72214,147370,284518,200021,10559,-438599,1636548400.0312836,1636548400.068937,5
252,0,336979,189216,72130,147294,284384,199837,10463,-438622,1636548400.031299,1636548400.068937,5
253,0,336898,189119,71959,147027,284187,199691,10384,-438712,1636548400.0351453,1636548400.068937,5
254,0,336929,189141,71967,146774,284219,199806,10467,-438687,1636548400.035148,1636548400.068937,5
255,0,336895,189131,71923,146794,284189,199781,10435,-438737,1636548400.0389535,1636548400.068937,5
256,0,336781,189076,71868,147398,284260,199711,10334,-438832,1636548400.0389555,1636548400.068937,5
257,0,336837,189174,71941,147465,284381,199812,10424,-438737,1636548400.0468357,1636548400.068937,5
258,0,336821,189159,71873,147183,284229,199748,10390,-438759,1636548400.0468376,1636548400.068937,5
259,0,336782,189172,71857,147124,284174,199681,10313,-438819,1636548400.0472207,1636548400.068937,5
260,0,336790,189231,71891,147251,284204,199674,10279,-438809,1636548400.0472229,1636548400.068937,5
261,0,336791,189230,71883,147273,284211,199681,10293,-438787,1636548400.0532255,1636548400.068937,5
262,0,336799,189250,71888,147259,284186,199666,10286,-438778,1636548400.0532284,1636548400.068937,5
263,0,336821,189287,71920,147303,284226,199705,10316,-438746,1636548400.0552623,1636548400.068937,5
264,0,336878,189346,71959,147337,284271,199769,10369,-438687,1636548400.0552657,1636548400.068937,5
265,0,336843,189356,71938,147318,284258,199766,10353,-438708,1636548400.0685885,1636548400.068937,5
266,0,336818,189369,71909,147304,284250,199743,10333,-438722,1636548400.0685904,1636548400.068937,5
267,0,336950,189501,72016,147417,284342,199841,10427,-438622,1636548400.0686016,1636548400.068937,5
268,0,336910,189479,71945,147211,284256,199784,10358,-438683,1636548400.068602,1636548400.068937,5
269,0,336848,189434,71828,146430,284059,199789,10359,-438706,1636548400.0686047,1636548400.068937,5
270,0,336843,189409,71721,146108,283875,199672,10286,-438762,1636548400.0686052,1636548400.068937,5
271,0,336797,189426,71826,147521,284210,199712,10287,-438783,1636548400.0752628,1636548400.068937,5
272,0,336793,189449,71926,148081,284375,199723,10258,-438791,1636548400.0752685,1636548400.068937,5
273,0,336791,189416,71823,147424,284135,199639,10199,-438846,1636548400.0752895,1636548400.068937,5
274,0,336764,189388,71776,147347,284121,199624,10188,-438895,1636548400.0752904,1636548400.068937,5
275,0,336797,189426,71826,147521,284210,199712,10287,-438783,1636548400.0752628,1636548400.131418,6
276,0,336793,189449,71926,148081,284375,199723,10258,-438791,1636548400.0752685,1636548400.131418,6
277,0,336791,189416,71823,147424,284135,199639,10199,-438846,1636548400.0752895,1636548400.131418,6
278,0,336764,189388,71776,147347,284121,199624,10188,-438895,1636548400.0752904,1636548400.131418,6
279,0,336814,189447,71814,147385,284146,199659,10214,-438882,1636548400.0787685,1636548400.131418,6
280,0,336776,189440,71789,147340,284111,199638,10186,-438915,1636548400.0787704,1636548400.131418,6
281,0,336863,189571,71874,147405,284178,199706,10253,-438827,1636548400.0825765,1636548400.131418,6
282,0,336793,189511,71780,147295,284062,199592,10123,-438941,1636548400.082579,1636548400.131418,6
283,0,336742,189509,71734,147291,284131,199693,10205,-438971,1636548400.0870185,1636548400.131418,6
284,0,336769,189573,71731,147297,284123,199686,10211,-438961,1636548400.0870237,1636548400.131418,6
285,0,336786,189601,71721,147304,284116,199683,10202,-438940,1636548400.090783,1636548400.131418,6
286,0,336802,189632,71729,147322,284133,199691,10221,-438931,1636548400.0907855,1636548400.131418,6
287,0,336831,189686,71763,147372,284192,199751,10276,-438875,1636548400.0949242,1636548400.131418,6
288,0,336774,189618,71666,147288,284118,199674,10190,-438951,1636548400.094927,1636548400.131418,6
289,0,336802,189669,71655,147288,284084,199646,10161,-438959,1636548400.0990129,1636548400.131418,6
