Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp,Video_timestamp,Angle_sample
60,0,144424,218071,365417,332985,464491,253761,48261,-354562,1636549353.0738416,1636549353.158824,1
61,0,144382,217945,365366,332976,464468,253726,48247,-354466,1636549353.0738466,1636549353.158824,1
62,0,144429,217874,365331,332944,464456,253729,48413,-354142,1636549353.0783496,1636549353.158824,1
63,0,144436,218016,365302,332922,464439,253681,48408,-354049,1636549353.0783527,1636549353.158824,1
64,0,144441,218190,365417,333005,464483,253705,48301,-354241,1636549353.082014,1636549353.158824,1
65,0,144378,218058,365333,332944,464443,253689,48276,-354328,1636549353.0820167,1636549353.158824,1
66,0,144432,218079,365352,332943,464458,253761,48475,-354216,1636549353.0858765,1636549353.158824,1
67,0,144551,218168,365439,333032,464531,253877,48630,-354066,1636549353.085879,1636549353.158824,1
68,0,144561,218184,365470,333053,464559,253888,48579,-354079,1636549353.089769,1636549353.158824,1
69,0,144499,218122,365437,333020,464523,253833,48485,-354177,1636549353.0897715,1636549353.158824,1
70,0,144463,218085,365376,332970,464478,253798,48446,-354220,1636549353.0941422,1636549353.158824,1
71,0,144523,218145,365424,332998,464518,253813,48455,-354186,1636549353.0941548,1636549353.158824,1
72,0,144597,218199,365508,333069,464586,253859,48514,-354125,1636549353.1042004,1636549353.158824,1
73,0,144509,218082,365424,332964,464491,253779,48436,-354184,1636549353.104205,1636549353.158824,1
74,0,144421,217924,365256,332858,464384,253699,48354,-354272,1636549353.1042235,1636549353.158824,1
75,0,144537,218162,365471,333058,464559,253830,48457,-354207,1636549353.1042247,1636549353.158824,1
76,0,144573,218261,365548,333094,464591,253842,48463,-354200,1636549353.110821,1636549353.158824,1
77,0,144504,218129,365416,332983,464520,253778,48388,-354252,1636549353.1108296,1636549353.158824,1
78,0,144580,218181,365484,333054,464610,253859,48468,-354189,1636549353.1108663,1636549353.158824,1
79,0,144505,218103,365431,333022,464556,253801,48428,-354257,1636549353.1108675,1636549353.158824,1
80,0,144439,218016,365333,332898,464430,253681,48339,-354296,1636549353.1177716,1636549353.158824,1
81,0,144484,218098,365393,332930,464447,253697,48351,-354291,1636549353.1177773,1636549353.158824,1
82,0,144594,218175,365493,333034,464556,253807,48433,-354211,1636549353.1178756,1636549353.158824,1
83,0,144572,218091,365419,332977,464502,253757,48318,-354311,1636549353.117885,1636549353.158824,1
84,0,144603,218079,365403,332959,464500,253736,48224,-354356,1636549353.1218648,1636549353.158824,1
85,0,144670,218096,365405,332957,464501,253734,48241,-354287,1636549353.1218677,1636549353.158824,1
86,0,144635,218198,365539,333100,464643,253888,48431,-354229,1636549353.125929,1636549353.158824,1
87,0,144574,218202,365534,333076,464583,253860,48528,-354229,1636549353.1259356,1636549353.158824,1
88,0,144609,218156,365498,333036,464546,253859,48653,-354125,1636549353.1299846,1636549353.158824,1
89,0,144501,218000,365354,332913,464435,253723,48491,-354252,1636549353,1636549353.158824,1
90,0,144541,218035,365388,332954,464473,253742,48440,-354262,1636549353.134065,1636549353.158824,1
91,0,144637,218126,365474,333035,464553,253823,48506,-354174,1636549353.1340685,1636549353.158824,1
92,0,144667,218166,365531,333071,464591,253848,48484,-354259,1636549353.1378028,1636549353.158824,1
93,0,144716,218270,365667,333228,464754,253963,48381,-354519,1636549353.137805,1636549353.158824,1
94,0,144656,218259,365651,333201,464723,253921,48224,-354559,1636549353.1417959,1636549353.158824,1
95,0,144631,218144,365513,333042,464554,253778,48202,-354314,1636549353.1417978,1636549353.158824,1
96,0,144651,217910,365315,332866,464398,253672,48319,-353969,1636549353.1475012,1636549353.158824,1
97,0,144669,217874,365313,332912,464463,253794,48529,-354005,1636549353.147504,1636549353.158824,1
98,0,144669,218068,365474,333044,464571,253883,48559,-354208,1636549353.1509783,1636549353.158824,1
99,0,144568,218141,365502,332997,464499,253810,48469,-354417,1636549353.150982,1636549353.158824,1
100,0,144594,218034,365423,332922,464436,253766,48469,-354227,1636549353.1540098,1636549353.158824,1
101,0,144574,217979,365347,332859,464371,253689,48392,-354138,1636549353.1540136,1636549353.158824,1
102,0,144608,217941,365389,332921,464419,253727,48433,-354016,1636549353.1595068,1636549353.158824,1
103,0,144679,217918,365486,333016,464523,253817,48419,-354066,1636549353.159509,1636549353.158824,1
104,0,144713,217969,365400,332966,464523,253829,48353,-354139,1636549353.167837,1636549353.158824,1
105,0,144713,218246,365573,333039,464554,253844,48345,-354202,1636549353.1678417,1636549353.158824,1
106,0,144643,218076,365469,332932,464446,253759,48408,-354217,1636549353.1678565,1636549353.158824,1
107,0,144724,218072,365451,332939,464485,253818,48581,-354068,1636549353.1678572,1636549353.158824,1
108,0,144738,218111,365509,333010,464549,253856,48521,-354087,1636549353.1698277,1636549353.158824,1
109,0,144688,218068,365507,333006,464531,253799,48418,-354180,1636549353.1698291,1636549353.158824,1
110,0,144639,217994,365407,332923,464431,253724,48339,-354252,1636549353.1744597,1636549353.236433,2
111,0,144696,218056,365476,332992,464508,253804,48391,-354192,1636549353.1744623,1636549353.236433,2
112,0,144706,218056,365484,333002,464519,253800,48401,-354186,1636549353.1779604,1636549353.236433,2
113,0,144687,218036,365476,332981,464483,253779,48386,-354206,1636549353.1779633,1636549353.236433,2
114,0,144636,218048,365526,333050,464554,253834,48385,-354244,1636549353.1822207,1636549353.236433,2
115,0,144675,218048,365541,333041,464563,253837,48377,-354234,1636549353.182223,1636549353.236433,2
116,0,144682,218038,365502,333008,464504,253800,48416,-354186,1636549353.1866393,1636549353.236433,2
117,0,144708,218035,365483,332986,464494,253793,48434,-354146,1636549353.186641,1636549353.236433,2
118,0,144733,218017,365503,333014,464542,253858,48490,-354096,1636549353.1913764,1636549353.236433,2
119,0,144690,217984,365434,332949,464474,253782,48428,-354189,1636549353.191381,1636549353.236433,2
120,0,144686,218017,365419,332916,464431,253726,48323,-354242,1636549353.1972735,1636549353.236433,2
121,0,144620,217864,365267,332775,464296,253607,48196,-354301,1636549353.197276,1636549353.236433,2
122,0,144649,217956,365395,332935,464453,253759,48283,-354237,1636549353.2015069,1636549353.236433,2
123,0,144649,218153,365581,333034,464517,253798,48304,-354287,1636549353.2015092,1636549353.236433,2
124,0,144646,218060,365465,332917,464429,253756,48333,-354267,1636549353.2016883,1636549353.236433,2
125,0,144673,218024,365444,332913,464454,253773,48343,-354252,1636549353.2016895,1636549353.236433,2
126,0,144634,217931,365362,332870,464416,253762,48422,-354241,1636549353.2126079,1636549353.236433,2
127,0,144696,218034,365454,332970,464490,253844,48466,-354160,1636549353.2126126,1636549353.236433,2
128,0,144758,218174,365571,333065,464559,253884,48411,-354160,1636549353.2126508,1636549353.236433,2
129,0,144716,218103,365525,333023,464538,253824,48321,-354233,1636549353.2126524,1636549353.236433,2
130,0,144682,218073,365526,333036,464536,253808,48269,-354299,1636549353.2140298,1636549353.236433,2
131,0,144554,217948,365416,332910,464426,253723,48225,-354576,1636549353.2140317,1636549353.236433,2
132,0,144616,217981,365443,332916,464428,253753,48294,-354622,1636549353.2178123,1636549353.236433,2
133,0,144716,218066,365499,332968,464498,253831,48508,-354252,1636549353.2178147,1636549353.236433,2
134,0,144712,217974,365419,332893,464425,253745,48503,-353911,1636549353.236716,1636549353.236433,2
135,0,144661,217781,365266,332786,464349,253660,48388,-353935,1636549353.2367375,1636549353.236433,2
136,0,144559,217801,365256,332757,464313,253592,48249,-354222,1636549353.2367492,1636549353.236433,2
137,0,144691,218111,365538,332975,464493,253711,48286,-354229,1636549353.2367496,1636549353.236433,2
138,0,144767,218121,365596,333058,464586,253845,48430,-354119,1636549353.2367525,1636549353.236433,2
139,0,144651,217991,365454,332915,464448,253747,48325,-354228,1636549353.2367527,1636549353.236433,2
140,0,144625,217975,365437,332904,464438,253733,48339,-354223,1636549353.2367551,1636549353.236433,2
141,0,144688,218039,365494,332970,464514,253801,48380,-354163,1636549353.2367556,1636549353.236433,2
142,0,144628,217972,365418,332872,464416,253703,48291,-354309,1636549353.2417607,1636549353.236433,2
143,0,144576,217936,365373,332833,464408,253714,48311,-354472,1636549353.2417653,1636549353.236433,2
144,0,144579,217951,365426,332871,464446,253751,48353,-354381,1636549353.2417855,1636549353.236433,2
145,0,144692,218051,365482,332933,464477,253748,48297,-354178,1636549353.241786,1636549353.236433,2
146,0,144648,217953,365346,332830,464373,253641,48242,-354084,1636549353.2457821,1636549353.236433,2
147,0,144721,218042,365510,333006,464533,253799,48324,-354127,1636549353.2457864,1636549353.236433,2
148,0,144693,217933,365506,333022,464558,253866,48421,-354241,1636549353.2498765,1636549353.321121,3
149,0,144494,217635,365239,332768,464330,253689,48329,-354399,1636549353.249879,1636549353.321121,3
150,0,144540,217851,365280,332772,464311,253657,48308,-354374,1636549353.2537427,1636549353.321121,3
151,0,144556,218061,365461,332914,464416,253736,48328,-354306,1636549353.253746,1636549353.321121,3
152,0,144641,217994,365445,332912,464429,253735,48378,-354158,1636549353.2579455,1636549353.321121,3
153,0,144661,217948,365351,332868,464408,253736,48384,-354149,1636549353.2579572,1636549353.321121,3
154,0,144584,217954,365411,332896,464408,253719,48339,-354229,1636549353.2616563,1636549353.321121,3
155,0,144529,217857,365325,332807,464331,253643,48164,-354357,1636549353.2616584,1636549353.321121,3
156,0,144563,217881,365393,332890,464418,253703,48132,-354371,1636549353.2657619,1636549353.321121,3
157,0,144598,217864,365395,332876,464414,253702,48190,-354337,1636549353.2657647,1636549353.321121,3
158,0,144616,217893,365410,332868,464427,253728,48381,-354210,1636549353.269932,1636549353.321121,3
159,0,144556,217892,365351,332801,464327,253643,48341,-354256,1636549353.269934,1636549353.321121,3
160,0,144642,218056,365526,332982,464496,253795,48411,-354190,1636549353.2749834,1636549353.321121,3
161,0,144608,217978,365505,332964,464475,253764,48354,-354216,1636549353.274986,1636549353.321121,3
162,0,144576,217883,365408,332897,464420,253728,48313,-354247,1636549353.2779396,1636549353.321121,3
163,0,144611,217889,365403,332948,464465,253763,48284,-354300,1636549353.2779417,1636549353.321121,3
164,0,144574,218023,365521,332984,464457,253768,48314,-354374,1636549353.2822375,1636549353.321121,3
165,0,144565,217946,365446,332901,464406,253776,48434,-354236,1636549353.2822402,1636549353.321121,3
166,0,144589,217894,365393,332839,464373,253722,48409,-354152,1636549353.286037,1636549353.321121,3
167,0,144582,217866,365374,332855,464409,253732,48368,-354264,1636549353.2860389,1636549353.321121,3
168,0,144547,217888,365411,332926,464468,253784,48356,-354532,1636549353,1636549353.321121,3
169,0,144494,217959,365469,332931,464452,253749,48296,-354526,1636549353.2903388,1636549353.321121,3
170,0,144529,217909,365423,332856,464394,253712,48313,-354167,1636549353.2940245,1636549353.321121,3
171,0,144629,217868,365400,332862,464403,253715,48333,-353905,1636549353.294031,1636549353.321121,3
172,0,144545,217767,365311,332790,464321,253638,48244,-354162,1636549353.2977896,1636549353.321121,3
173,0,144499,217635,365207,332701,464276,253596,48228,-354260,1636549353.2977927,1636549353.321121,3
174,0,144560,217631,365200,332724,464306,253628,48268,-354207,1636549353.315545,1636549353.321121,3
175,0,144612,217960,365463,332935,464462,253743,48308,-354213,1636549353.315549,1636549353.321121,3
176,0,144590,217983,365480,332939,464463,253734,48291,-354259,1636549353.3155618,1636549353.321121,3
177,0,144626,217924,365438,332909,464436,253737,48318,-354226,1636549353.3155622,1636549353.321121,3
178,0,144697,217974,365505,332989,464529,253823,48378,-354136,1636549353.315565,1636549353.321121,3
179,0,144615,217893,365428,332914,464453,253739,48248,-354244,1636549353.3155656,1636549353.321121,3
180,0,144600,217914,365433,332927,464456,253726,48179,-354321,1636549353.315568,1636549353.321121,3
181,0,144596,217925,365432,332896,464429,253683,48183,-354315,1636549353.3155684,1636549353.321121,3
182,0,144523,217726,365331,332783,464341,253623,48261,-354306,1636549353.319118,1636549353.321121,3
183,0,144504,217617,365257,332738,464299,253624,48348,-354244,1636549353.3191204,1636549353.321121,3
184,0,144611,217939,365422,332902,464450,253751,48323,-354235,1636549353.3216388,1636549353.321121,3
185,0,144618,218048,365496,332948,464499,253800,48309,-354263,1636549353.3216405,1636549353.321121,3
186,0,144513,217844,365348,332830,464388,253707,48261,-354313,1636549353.326613,1636549353.321121,3
187,0,144532,217885,365401,332863,464389,253689,48269,-354273,1636549353.326622,1636549353.321121,3
188,0,144658,217950,365414,332879,464394,253714,48326,-354157,1636549353.3297195,1636549353.321121,3
189,0,144543,217883,365338,332819,464314,253607,48125,-354371,1636549353.3297234,1636549353.321121,3
190,0,144658,217950,365414,332879,464394,253714,48326,-354157,1636549353.3297195,1636549353.405862,4
191,0,144543,217883,365338,332819,464314,253607,48125,-354371,1636549353.3297234,1636549353.405862,4
192,0,144509,217949,365453,332932,464388,253624,48046,-354596,1636549353.3335953,1636549353.405862,4
193,0,144575,218005,365493,332957,464440,253678,48078,-354538,1636549353.333598,1636549353.405862,4
194,0,144671,218020,365500,332959,464469,253780,48281,-354229,1636549353.337618,1636549353.405862,4
195,0,144600,217854,365341,332841,464383,253806,48506,-353962,1636549353,1636549353.405862,4
196,0,144504,217783,365310,332784,464327,253743,48415,-354108,1636549353,1636549353.405862,4
197,0,144558,217816,365341,332809,464363,253738,48388,-354161,1636549353.342212,1636549353.405862,4
198,0,144583,217808,365362,332840,464375,253734,48313,-354196,1636549353.345965,1636549353.405862,4
199,0,144573,217831,365361,332856,464366,253704,48205,-354264,1636549353.3459668,1636549353.405862,4
200,0,144693,217984,365493,332973,464466,253796,48308,-354172,1636549353.3496406,1636549353.405862,4
201,0,144609,217826,365352,332797,464307,253659,48271,-354257,1636549353.349643,1636549353.405862,4
202,0,144530,217773,365311,332790,464304,253659,48313,-354267,1636549353.353577,1636549353.405862,4
203,0,144462,217732,365289,332804,464310,253669,48159,-354362,1636549353.3535793,1636549353.405862,4
204,0,144519,217928,365464,332909,464393,253720,48131,-354447,1636549353.3585117,1636549353.405862,4
205,0,144485,217819,365341,332821,464364,253741,48282,-354386,1636549353.3585145,1636549353.405862,4
206,0,144450,217831,365353,332834,464373,253736,48333,-354439,1636549353.3619092,1636549353.405862,4
207,0,144509,217949,365433,332904,464419,253801,48454,-354521,1636549353.3619113,1636549353.405862,4
208,0,144419,217783,365297,332801,464316,253690,48299,-354490,1636549353.3657725,1636549353.405862,4
209,0,144456,217645,365171,332657,464201,253573,48219,-354180,1636549353.3657758,1636549353.405862,4
210,0,144579,217743,365278,332790,464329,253670,48345,-353864,1636549353.376688,1636549353.405862,4
211,0,144611,218038,365515,332958,464456,253767,48330,-354117,1636549353.3766904,1636549353.405862,4
212,0,144601,217985,365474,332915,464408,253733,48293,-354195,1636549353.3767064,1636549353.405862,4
213,0,144496,217794,365294,332739,464246,253544,48178,-354247,1636549353.3767068,1636549353.405862,4
214,0,144471,217808,365318,332755,464279,253581,48211,-354258,1636549353.3778603,1636549353.405862,4
215,0,144467,217821,365337,332779,464306,253621,48181,-354305,1636549353.3778615,1636549353.405862,4
216,0,144547,217863,365398,332843,464354,253671,48205,-354255,1636549353.3821895,1636549353.405862,4
217,0,144521,217817,365357,332789,464324,253633,48199,-354297,1636549353.3821917,1636549353.405862,4
218,0,144523,217814,365359,332788,464343,253641,48207,-354380,1636549353.3860545,1636549353.405862,4
219,0,144618,217909,365447,332893,464441,253726,48263,-354331,1636549353.3860567,1636549353.405862,4
220,0,144674,217930,365471,332937,464498,253803,48408,-354166,1636549353,1636549353.405862,4
221,0,144566,217817,365338,332782,464354,253663,48277,-354197,1636549353.3900924,1636549353.405862,4
222,0,144582,217799,365341,332799,464371,253678,48306,-354164,1636549353.3939495,1636549353.405862,4
223,0,144503,217703,365344,332808,464361,253678,48247,-354269,1636549353.3939664,1636549353.405862,4
224,0,144551,217636,365324,332794,464354,253688,48259,-354237,1636549353.3981345,1636549353.405862,4
225,0,144508,217763,365304,332751,464321,253627,48173,-354324,1636549353.398141,1636549353.405862,4
226,0,144563,217918,365411,332831,464384,253661,48166,-354321,1636549353.407895,1636549353.405862,4
227,0,144636,217889,365416,332838,464391,253689,48198,-354246,1636549353,1636549353.405862,4
228,0,144631,217905,365418,332833,464366,253668,48159,-354266,1636549353.4079278,1636549353.405862,4
229,0,144731,217981,365476,332882,464415,253744,48241,-354203,1636549353.4079287,1636549353.405862,4
230,0,144711,218004,365501,332940,464486,253820,48316,-354149,1636549353.4098165,1636549353.405862,4
231,0,144493,217796,365333,332755,464309,253658,48155,-354307,1636549353,1636549353.405862,4
232,0,144711,218004,365501,332940,464486,253820,48316,-354149,1636549353.4098165,1636549353.474703,5
233,0,144493,217796,365333,332755,464309,253658,48155,-354307,1636549353,1636549353.474703,5
234,0,144489,217716,365208,332652,464240,253590,48198,-354313,1636549353.4181416,1636549353.474703,5
235,0,144472,217744,365274,332705,464259,253603,48281,-354276,1636549353.4181445,1636549353.474703,5
236,0,144538,217826,365359,332796,464334,253650,48244,-354246,1636549353.4182513,1636549353.474703,5
237,0,144597,217973,365543,332989,464538,253845,48359,-354175,1636549353.4182525,1636549353.474703,5
238,0,144618,217955,365499,332926,464491,253792,48293,-354253,1636549353.4217484,1636549353.474703,5
239,0,144528,217893,365418,332846,464388,253686,48161,-354556,1636549353.4217525,1636549353.474703,5
240,0,144496,217838,365365,332803,464359,253639,48103,-354478,1636549353.425964,1636549353.474703,5
241,0,144569,217748,365281,332733,464314,253606,48123,-354171,1636549353.4259722,1636549353.474703,5
242,0,144507,217586,365132,332616,464225,253550,48221,-354022,1636549353.4298472,1636549353.474703,5
243,0,144511,217811,365336,332768,464319,253654,48256,-354186,1636549353.4298503,1636549353.474703,5
244,0,144662,217971,365490,332912,464461,253793,48405,-354080,1636549353.433772,1636549353.474703,5
245,0,144598,217840,365406,332848,464416,253761,48384,-354094,1636549353.4337757,1636549353.474703,5
246,0,144564,217685,365284,332721,464301,253673,48300,-354134,1636549353.4375992,1636549353.474703,5
247,0,144581,217754,365342,332796,464379,253709,48283,-354169,1636549353.4376032,1636549353.474703,5
248,0,144639,218023,365520,332934,464454,253756,48264,-354284,1636549353.4423566,1636549353.474703,5
249,0,144532,217888,365436,332874,464412,253724,48186,-354611,1636549353.4423597,1636549353.474703,5
250,0,144580,217933,365503,332963,464503,253813,48242,-354504,1636549353.4456203,1636549353.474703,5
251,0,144587,217876,365426,332858,464381,253709,48195,-354252,1636549353.4456234,1636549353.474703,5
252,0,144723,217901,365446,332856,464394,253730,48304,-353886,1636549353.4512272,1636549353.474703,5
253,0,144634,217874,365408,332834,464393,253712,48256,-354112,1636549353.451235,1636549353.474703,5
254,0,144591,217876,365404,332823,464390,253710,48249,-354224,1636549353.4534495,1636549353.474703,5
255,0,144603,217885,365408,332807,464379,253699,48223,-354192,1636549353.4534516,1636549353.474703,5
256,0,144656,217906,365420,332806,464389,253710,48160,-354161,1636549353.458309,1636549353.474703,5
257,0,144643,217917,365438,332825,464398,253696,48061,-354278,1636549353.458311,1636549353.474703,5
258,0,144569,217845,365370,332740,464321,253623,48001,-354396,1636549353.4620447,1636549353.474703,5
259,0,144553,217819,365386,332786,464366,253711,48192,-354354,1636549353.4620469,1636549353.474703,5
260,0,144533,217783,365380,332763,464338,253698,48313,-354281,1636549353.465633,1636549353.474703,5
261,0,144504,217675,365380,332779,464336,253638,48258,-354282,1636549353.4656363,1636549353.474703,5
262,0,144546,217711,365347,332777,464325,253590,48151,-354318,1636549353.4694726,1636549353.474703,5
263,0,144580,217999,365509,332907,464417,253659,48098,-354382,1636549353.4694748,1636549353.474703,5
264,0,144565,217883,365478,332877,464421,253712,48218,-354346,1636549353.475548,1636549353.474703,5
265,0,144538,217783,365369,332748,464336,253734,48335,-354286,1636549353.4755583,1636549353.474703,5
266,0,144543,217839,365347,332705,464295,253723,48373,-354252,1636549353.4774337,1636549353.474703,5
267,0,144556,217790,365350,332764,464358,253742,48314,-354299,1636549353.4774349,1636549353.474703,5
268,0,144523,217626,365234,332675,464311,253709,48216,-354363,1636549353.481774,1636549353.474703,5
269,0,144429,217532,365124,332567,464171,253577,48083,-354416,1636549353.4817755,1636549353.474703,5
270,0,144549,217874,365364,332711,464227,253571,48109,-354311,1636549353.4857087,1636549353.474703,5
271,0,144517,217986,365509,332888,464417,253783,48309,-354261,1636549353.4857109,1636549353.474703,5
272,0,144479,217843,365373,332776,464333,253714,48240,-354312,1636549353.490364,1636549353.474703,5
273,0,144368,217636,365213,332638,464218,253586,48109,-354453,1636549353.4903677,1636549353.474703,5
274,0,144603,218032,365611,333004,464548,253887,48226,-354346,1636549353.5098321,1636549353.552881,6
275,0,144493,217863,365433,332812,464370,253704,48058,-354438,1636549353.5098546,1636549353.552881,6
276,0,144431,217801,365383,332784,464343,253688,48110,-354659,1636549353.509855,1636549353.552881,6
277,0,144537,217946,365548,332954,464511,253765,48066,-354437,1636549353.509868,1636549353.552881,6
278,0,144519,217819,365408,332778,464324,253556,47851,-354015,1636549353.5098684,1636549353.552881,6
279,0,144563,217777,365374,332756,464307,253573,48076,-353796,1636549353.513944,1636549353.552881,6
280,0,144414,217734,365329,332719,464283,253646,48368,-354059,1636549353.5139468,1636549353.552881,6
281,0,144411,217724,365298,332691,464276,253663,48444,-354058,1636549353.517547,1636549353.552881,6
282,0,144424,217734,365318,332719,464278,253631,48279,-354150,1636549353.5175498,1636549353.552881,6
283,0,144543,217843,365443,332840,464406,253740,48314,-354110,1636549353.523382,1636549353.552881,6
284,0,144554,217873,365449,332854,464423,253727,48289,-354124,1636549353.5233843,1636549353.552881,6
285,0,144493,217824,365421,332831,464396,253693,48247,-354191,1636549353.525668,1636549353.552881,6
286,0,144489,217801,365404,332794,464356,253660,48219,-354224,1636549353.5256703,1636549353.552881,6
287,0,144486,217814,365413,332814,464369,253675,48227,-354199,1636549353.5299284,1636549353.552881,6
288,0,144442,217771,365368,332779,464324,253626,48188,-354239,1636549353.5299315,1636549353.552881,6
289,0,144458,217771,365377,332783,464321,253612,48129,-354284,1636549353.5343664,1636549353.552881,6
290,0,144468,217769,365374,332773,464323,253602,48102,-354287,1636549353.5343688,1636549353.552881,6
