Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp,Video_timestamp,Angle_sample
45,0,17018,2761,3776,6889,-9214,-307,3676,-35701,1635432200.671391,1635432200.773797,1
46,0,17014,2755,3766,6871,-9193,-289,3699,-35696,1635432200.6713965,1635432200.773797,1
47,0,17024,2763,3779,6876,-9167,-232,3738,-35697,1635432200.6754377,1635432200.773797,1
48,0,17021,2758,3778,6873,-9166,-225,3759,-35691,1635432200.675444,1635432200.773797,1
49,0,17022,2761,3774,6861,-9189,-218,3748,-35681,1635432200.679978,1635432200.773797,1
50,0,17029,2780,3789,6889,-9174,-190,3753,-35679,1635432200.679984,1635432200.773797,1
51,0,17030,2772,3778,6884,-9200,-348,3719,-35685,1635432200.6839738,1635432200.773797,1
52,0,17019,2751,3754,6853,-9218,-365,3700,-35696,1635432200.6839805,1635432200.773797,1
53,0,17031,2781,3786,6891,-9162,-222,3666,-35701,1635432200.6875124,1635432200.773797,1
54,0,17041,2798,3808,6918,-9116,-187,3659,-35714,1635432200.6875172,1635432200.773797,1
55,0,17026,2774,3793,6898,-9136,-187,3676,-35712,1635432200.691324,1635432200.773797,1
56,0,17015,2754,3776,6866,-9187,-162,3708,-35706,1635432200.691328,1635432200.773797,1
57,0,17010,2743,3758,6841,-9231,-219,3738,-35701,1635432200.6952312,1635432200.773797,1
58,0,17011,2748,3764,6851,-9241,-390,3753,-35690,1635432200.6952357,1635432200.773797,1
59,0,17013,2752,3771,6859,-9209,-470,3724,-35682,1635432200.6994367,1635432200.773797,1
60,0,17021,2773,3788,6889,-9151,-321,3640,-35692,1635432200.6994476,1635432200.773797,1
61,0,16987,2743,3766,6887,-9138,-181,3626,-35727,1635432200.7033317,1635432200.773797,1
62,0,16991,2739,3763,6883,-9134,-117,3687,-35745,1635432200.7033381,1635432200.773797,1
63,0,17033,2781,3812,6930,-9092,-94,3728,-35722,1635432200.707502,1635432200.773797,1
64,0,17043,2788,3806,6916,-9129,-157,3691,-35693,1635432200.7075083,1635432200.773797,1
65,0,17023,2766,3786,6889,-9162,-197,3694,-35689,1635432200.7113073,1635432200.773797,1
66,0,17022,2766,3780,6884,-9171,-206,3709,-35697,1635432200.7113116,1635432200.773797,1
67,0,17018,2758,3768,6871,-9176,-217,3704,-35696,1635432201,1635432200.773797,1
68,0,17024,2766,3781,6895,-9146,-213,3708,-35683,1635432200.7154548,1635432200.773797,1
69,0,17042,2794,3803,6913,-9137,-216,3715,-35682,1635432200.7208464,1635432200.773797,1
70,0,17029,2785,3791,6898,-9153,-222,3710,-35699,1635432200.7208552,1635432200.773797,1
71,0,17039,2793,3802,6914,-9123,-173,3752,-35744,1635432200.7234602,1635432200.773797,1
72,0,17044,2790,3806,6916,-9106,-147,3784,-35748,1635432200.723467,1635432200.773797,1
73,0,17001,2758,3786,6893,-9147,-212,3709,-35686,1635432200.7274745,1635432200.773797,1
74,0,16996,2743,3768,6859,-9192,-270,3703,-35647,1635432200.727484,1635432200.773797,1
75,0,17023,2764,3776,6857,-9208,-321,3773,-35650,1635432200.735675,1635432200.773797,1
76,0,17036,2773,3790,6864,-9192,-368,3766,-35656,1635432200.7357156,1635432200.773797,1
77,0,17028,2772,3791,6863,-9174,-304,3705,-35660,1635432200.739559,1635432200.773797,1
78,0,17009,2771,3796,6892,-9122,-174,3659,-35684,1635432200.7395637,1635432200.773797,1
79,0,16992,2753,3776,6878,-9139,-159,3694,-35702,1635432200.7409735,1635432200.773797,1
80,0,16991,2751,3776,6882,-9152,-257,3687,-35694,1635432200.7409763,1635432200.773797,1
81,0,16981,2739,3779,6895,-9131,-213,3678,-35709,1635432200.7433863,1635432200.773797,1
82,0,16985,2738,3782,6887,-9143,-201,3699,-35711,1635432200.7433913,1635432200.773797,1
83,0,17006,2759,3794,6890,-9154,-220,3707,-35696,1635432200.7474227,1635432200.773797,1
84,0,16996,2746,3778,6876,-9157,-194,3703,-35696,1635432200.7474294,1635432200.773797,1
85,0,16995,2747,3779,6879,-9133,-186,3707,-35695,1635432200.753461,1635432200.773797,1
86,0,16991,2751,3782,6876,-9143,-194,3726,-35692,1635432200.7534668,1635432200.773797,1
87,0,16993,2748,3779,6871,-9137,-205,3733,-35699,1635432200.7552905,1635432200.773797,1
88,0,17018,2766,3796,6890,-9138,-200,3719,-35689,1635432200.7553132,1635432200.773797,1
89,0,17013,2756,3791,6868,-9217,-222,3690,-35694,1635432200.7740905,1635432200.773797,1
90,0,17010,2757,3795,6880,-9211,-200,3691,-35702,1635432200.7740953,1635432200.773797,1
91,0,17011,2759,3799,6891,-9146,-191,3720,-35696,1635432200.7741055,1635432200.773797,1
92,0,17029,2768,3803,6891,-9139,-236,3731,-35689,1635432200.7741063,1635432200.773797,1
93,0,17031,2769,3804,6898,-9116,-328,3760,-35692,1635432200.774109,1635432200.773797,1
94,0,17019,2756,3796,6881,-9137,-292,3762,-35687,1635432200.7741091,1635432200.773797,1
95,0,17019,2755,3798,6873,-9161,-259,3700,-35677,1635432200.7741115,1635432200.773797,1
96,0,16987,2728,3774,6854,-9159,-262,3717,-35697,1635432200.774112,1635432200.773797,1
97,0,16974,2714,3761,6836,-9159,-203,3761,-35699,1635432200.776363,1635432200.773797,1
98,0,16976,2710,3764,6844,-9161,-229,3759,-35697,1635432200.776366,1635432200.773797,1
99,0,17014,2759,3822,6932,-9052,-134,3681,-35701,1635432200.7801576,1635432201,2
100,0,16997,2754,3809,6915,-9067,-149,3706,-35706,1635432200.7835567,1635432201,2
101,0,16990,2746,3792,6899,-9090,-177,3708,-35710,1635432200.7835665,1635432201,2
102,0,16996,2746,3789,6889,-9105,-219,3721,-35695,1635432200.7874887,1635432201,2
103,0,17006,2750,3798,6888,-9116,-244,3709,-35689,1635432200.787495,1635432201,2
104,0,16997,2748,3799,6895,-9117,-197,3711,-35702,1635432200.791504,1635432201,2
105,0,16997,2744,3790,6880,-9137,-205,3741,-35694,1635432200.791509,1635432201,2
106,0,17004,2747,3800,6890,-9115,-201,3726,-35695,1635432200.7957222,1635432201,2
107,0,17005,2743,3808,6896,-9104,-194,3715,-35691,1635432200.7957263,1635432201,2
108,0,16994,2730,3799,6894,-9107,-200,3693,-35696,1635432200.801186,1635432201,2
109,0,16963,2699,3773,6871,-9121,-163,3728,-35724,1635432200.8012486,1635432201,2
110,0,16973,2718,3785,6863,-9129,-171,3749,-35699,1635432200.8036573,1635432201,2
111,0,16994,2737,3803,6876,-9102,-196,3698,-35674,1635432200.8036687,1635432201,2
112,0,16993,2729,3803,6888,-9094,-207,3699,-35694,1635432200.8080645,1635432201,2
113,0,16999,2732,3810,6912,-9161,-262,3713,-35711,1635432200.808068,1635432201,2
114,0,17025,2761,3836,6929,-9130,-223,3726,-35705,1635432200.8116941,1635432201,2
115,0,17008,2744,3814,6900,-9103,-188,3725,-35699,1635432200.8116963,1635432201,2
116,0,16991,2736,3802,6894,-9097,-204,3724,-35682,1635432200.8154948,1635432201,2
117,0,16991,2744,3803,6898,-9106,-209,3736,-35684,1635432200.815526,1635432201,2
118,0,16997,2742,3803,6893,-9112,-213,3728,-35684,1635432200.8197265,1635432201,2
119,0,16993,2738,3805,6889,-9121,-205,3711,-35688,1635432200.8197324,1635432201,2
120,0,17000,2749,3818,6903,-9097,-169,3722,-35687,1635432200.823694,1635432201,2
121,0,17011,2767,3825,6916,-9074,-146,3738,-35684,1635432200.8237045,1635432201,2
122,0,16999,2754,3808,6890,-9112,-202,3750,-35688,1635432200.8275192,1635432201,2
123,0,16988,2741,3793,6869,-9154,-254,3769,-35686,1635432200.8275242,1635432201,2
124,0,16986,2739,3792,6869,-9159,-247,3758,-35679,1635432200.8330123,1635432201,2
125,0,17003,2762,3819,6902,-9105,-189,3721,-35681,1635432200.8330238,1635432201,2
126,0,17008,2764,3828,6914,-9088,-274,3724,-35682,1635432200.8359025,1635432201,2
127,0,17013,2764,3836,6922,-9077,-264,3731,-35678,1635432200.8359363,1635432201,2
128,0,17031,2792,3856,6921,-9098,-195,3767,-35679,1635432200.8394012,1635432201,2
129,0,17028,2776,3831,6893,-9139,-233,3794,-35672,1635432200.8394055,1635432201,2
130,0,16984,2735,3800,6883,-9129,-237,3749,-35677,1635432200.8434455,1635432200.921044,3
131,0,16969,2724,3793,6893,-9106,-231,3728,-35704,1635432200.843449,1635432200.921044,3
132,0,16968,2719,3798,6894,-9070,-137,3705,-35710,1635432200.849641,1635432200.921044,3
133,0,16940,2693,3777,6875,-9089,-129,3682,-35711,1635432200.8496487,1635432200.921044,3
134,0,16961,2716,3796,6900,-9084,-141,3696,-35695,1635432200.8519707,1635432200.921044,3
135,0,16974,2731,3802,6904,-9087,-169,3709,-35684,1635432200.8519804,1635432200.921044,3
136,0,16976,2733,3806,6901,-9099,-183,3726,-35690,1635432200.8553748,1635432200.921044,3
137,0,16976,2729,3808,6898,-9103,-172,3730,-35688,1635432200.8553793,1635432200.921044,3
138,0,16991,2737,3811,6891,-9102,-166,3743,-35686,1635432200.8593185,1635432200.921044,3
139,0,16986,2730,3807,6893,-9091,-141,3786,-35706,1635432200.859324,1635432200.921044,3
140,0,16974,2722,3798,6885,-9097,-202,3731,-35691,1635432200.8649192,1635432200.921044,3
141,0,16966,2720,3806,6884,-9136,-271,3718,-35683,1635432200.8649273,1635432200.921044,3
142,0,16994,2741,3828,6905,-9167,-227,3769,-35687,1635432200.8682005,1635432200.921044,3
143,0,17000,2742,3828,6906,-9177,-232,3752,-35674,1635432200.868231,1635432200.921044,3
144,0,16984,2728,3808,6883,-9121,-241,3729,-35671,1635432200.8715296,1635432200.921044,3
145,0,16979,2723,3798,6866,-9103,-209,3724,-35682,1635432200.8715346,1635432200.921044,3
146,0,16981,2728,3804,6894,-9046,-168,3714,-35687,1635432200.875693,1635432200.921044,3
147,0,16991,2736,3811,6925,-9028,-137,3704,-35688,1635432200.8756993,1635432200.921044,3
148,0,16977,2720,3805,6908,-9056,-142,3719,-35698,1635432200.8804336,1635432200.921044,3
149,0,16984,2734,3814,6904,-9066,-152,3742,-35698,1635432200.880439,1635432200.921044,3
150,0,16988,2727,3806,6898,-9085,-170,3751,-35691,1635432200.884046,1635432200.921044,3
151,0,16986,2721,3802,6894,-9100,-207,3747,-35683,1635432200.8840609,1635432200.921044,3
152,0,16979,2720,3809,6905,-9072,-227,3748,-35676,1635432200.8876348,1635432200.921044,3
153,0,16993,2735,3820,6916,-9070,-202,3727,-35678,1635432200.8876455,1635432200.921044,3
154,0,16986,2724,3807,6901,-9088,-170,3738,-35696,1635432200.8917847,1635432200.921044,3
155,0,16994,2734,3821,6924,-9064,-166,3738,-35687,1635432200.8917906,1635432200.921044,3
156,0,16992,2734,3829,6926,-9061,-169,3735,-35688,1635432200.895728,1635432200.921044,3
157,0,16983,2721,3815,6910,-9082,-173,3738,-35691,1635432200.895734,1635432200.921044,3
158,0,16982,2718,3811,6906,-9081,-189,3734,-35693,1635432200.9007945,1635432200.921044,3
159,0,16968,2706,3811,6898,-9051,-194,3744,-35699,1635432200.9008248,1635432200.921044,3
160,0,16954,2700,3807,6891,-9129,-246,3758,-35694,1635432200.9035323,1635432200.921044,3
161,0,16944,2686,3793,6883,-9188,-274,3768,-35694,1635432200.9035375,1635432200.921044,3
162,0,16942,2678,3793,6901,-9094,-158,3768,-35693,1635432200.9076777,1635432200.921044,3
163,0,16951,2691,3806,6935,-8996,-28,3724,-35701,1635432200.9076848,1635432200.921044,3
164,0,16954,2699,3805,6926,-9032,-101,3714,-35716,1635432200.911438,1635432200.921044,3
165,0,16962,2699,3789,6894,-9066,-201,3726,-35701,1635432200.9114404,1635432200.921044,3
166,0,16986,2726,3808,6911,-9045,-170,3733,-35697,1635432200.9155743,1635432200.921044,3
167,0,17003,2746,3826,6919,-9060,-171,3734,-35694,1635432200.915586,1635432200.921044,3
168,0,17002,2741,3829,6913,-9074,-195,3738,-35687,1635432200.9195669,1635432200.921044,3
169,0,17013,2753,3831,6907,-9104,-210,3776,-35676,1635432200.919573,1635432200.921044,3
170,0,17023,2763,3841,6906,-9121,-261,3789,-35674,1635432200.9239829,1635432200.921044,3
171,0,17012,2758,3836,6894,-9131,-315,3798,-35667,1635432200.923987,1635432200.921044,3
172,0,16983,2746,3838,6951,-9007,-91,3697,-35708,1635432200.9315183,1635432201,4
173,0,16978,2738,3826,6920,-9045,-103,3711,-35720,1635432200.9315245,1635432201,4
174,0,16983,2734,3824,6912,-9076,-128,3718,-35711,1635432200.935934,1635432201,4
175,0,16965,2714,3813,6903,-9115,-186,3729,-35705,1635432200.935943,1635432201,4
176,0,16950,2690,3783,6879,-9167,-179,3724,-35706,1635432200.939757,1635432201,4
177,0,16957,2699,3767,6864,-9141,-159,3728,-35704,1635432200.9397633,1635432201,4
178,0,16964,2714,3776,6901,-9022,-147,3740,-35704,1635432200.943885,1635432201,4
179,0,16974,2712,3789,6904,-9022,-179,3726,-35696,1635432200.943898,1635432201,4
180,0,16978,2723,3806,6892,-9041,-190,3723,-35686,1635432200.9474375,1635432201,4
181,0,16978,2725,3830,6906,-9043,-182,3736,-35687,1635432200.947443,1635432201,4
182,0,16973,2711,3822,6923,-9026,-172,3736,-35695,1635432200.9519615,1635432201,4
183,0,16979,2709,3823,6904,-9063,-164,3750,-35687,1635432200.9519844,1635432201,4
184,0,16988,2710,3828,6887,-9090,-204,3761,-35676,1635432200.955726,1635432201,4
185,0,16989,2710,3816,6884,-9116,-252,3764,-35667,1635432200.955732,1635432201,4
186,0,16979,2704,3813,6897,-9070,-231,3746,-35682,1635432200.9598455,1635432201,4
187,0,16953,2689,3802,6898,-9057,-226,3738,-35708,1635432200.9598513,1635432201,4
188,0,16954,2698,3817,6933,-8996,-184,3759,-35708,1635432200.9637573,1635432201,4
189,0,16974,2716,3844,6968,-9063,-186,3771,-35695,1635432200.9637628,1635432201,4
190,0,16965,2706,3844,6944,-9087,-187,3763,-35686,1635432200.9692025,1635432201,4
191,0,16934,2689,3828,6924,-9020,-142,3726,-35704,1635432201,1635432201,4
192,0,16911,2663,3803,6919,-9032,-107,3744,-35712,1635432200.971753,1635432201,4
193,0,16892,2646,3788,6919,-9104,-121,3751,-35710,1635432200.9717584,1635432201,4
194,0,16906,2645,3774,6896,-9108,-154,3721,-35710,1635432200.9756749,1635432201,4
195,0,16909,2646,3773,6866,-9047,-159,3732,-35716,1635432200.975682,1635432201,4
196,0,16929,2665,3798,6861,-9097,-197,3743,-35704,1635432200.9803407,1635432201,4
197,0,16949,2687,3826,6922,-9060,-156,3777,-35702,1635432200.9803464,1635432201,4
198,0,16937,2674,3812,6931,-9002,-144,3774,-35696,1635432200.9835265,1635432201,4
199,0,16944,2673,3779,6885,-9022,-179,3753,-35689,1635432200.9835322,1635432201,4
200,0,16964,2694,3769,6867,-9040,-171,3779,-35700,1635432200.9875684,1635432201,4
201,0,16982,2718,3793,6894,-8991,-198,3723,-35691,1635432200.9875743,1635432201,4
202,0,17016,2764,3826,6911,-9017,-189,3740,-35705,1635432200.9915478,1635432201,4
203,0,17052,2813,3879,6939,-9014,-127,3823,-35734,1635432200.991552,1635432201,4
204,0,17054,2796,3838,6906,-9054,-132,3830,-35639,1635432200.9953492,1635432201,4
205,0,17038,2786,3833,6926,-9032,-154,3776,-35584,1635432200.995354,1635432201,4
206,0,17054,2796,3838,6906,-9054,-132,3830,-35639,1635432200.9953492,1635432201.075275,5
207,0,17038,2786,3833,6926,-9032,-154,3776,-35584,1635432200.995354,1635432201.075275,5
208,0,17028,2804,3883,6966,-8969,-112,3788,-35668,1635432201.0005205,1635432201.075275,5
209,0,17037,2816,3909,7006,-8926,-120,3769,-35722,1635432201.000552,1635432201.075275,5
210,0,16996,2758,3867,6969,-8989,-118,3800,-35739,1635432201.0035975,1635432201.075275,5
211,0,16977,2745,3828,6915,-9158,-126,3810,-35779,1635432201.0036073,1635432201.075275,5
212,0,17016,2761,3759,6858,-9291,-112,3822,-35780,1635432201.0074735,1635432201.075275,5
213,0,17022,2763,3739,6883,-9181,-91,3834,-35744,1635432201.0074775,1635432201.075275,5
214,0,16941,2703,3749,6919,-8979,-103,3785,-35719,1635432201.0113933,1635432201.075275,5
215,0,16826,2578,3709,6816,-9060,-238,3671,-35685,1635432201.011396,1635432201.075275,5
216,0,16814,2546,3758,6826,-9055,-334,3616,-35637,1635432201.0164127,1635432201.075275,5
217,0,16918,2660,3859,6923,-9012,-254,3724,-35514,1635432201.0164335,1635432201.075275,5
218,0,16990,2740,3894,6978,-8966,-155,3806,-35519,1635432201.0202456,1635432201.075275,5
219,0,16951,2705,3841,6944,-8988,-160,3774,-35718,1635432201.020254,1635432201.075275,5
220,0,16981,2730,3867,6969,-8974,-151,3771,-35709,1635432201.0234478,1635432201.075275,5
221,0,17038,2779,3912,7003,-8939,-112,3820,-35557,1635432201.0234523,1635432201.075275,5
222,0,17020,2761,3879,6974,-8972,-139,3796,-35574,1635432201.0277781,1635432201.075275,5
223,0,16971,2694,3796,6904,-9048,-206,3733,-35704,1635432201.027784,1635432201.075275,5
224,0,16922,2628,3722,6829,-9109,-232,3730,-35727,1635432201.0314949,1635432201.075275,5
225,0,16888,2594,3662,6759,-9196,-331,3639,-35759,1635432201.0314994,1635432201.075275,5
226,0,16951,2671,3726,6805,-9162,-315,3664,-35662,1635432201.0357757,1635432201.075275,5
227,0,16957,2695,3766,6846,-9121,-272,3709,-35704,1635432201.035781,1635432201.075275,5
228,0,17006,2764,3838,6929,-9041,-196,3738,-35779,1635432201.0394156,1635432201.075275,5
229,0,16986,2749,3830,6935,-9033,-191,3731,-35816,1635432201.039421,1635432201.075275,5
230,0,16893,2626,3721,6826,-9139,-288,3664,-35729,1635432201.0442283,1635432201.075275,5
231,0,16889,2601,3681,6778,-9186,-324,3649,-35707,1635432201.0442343,1635432201.075275,5
232,0,16946,2658,3726,6817,-9146,-277,3693,-35746,1635432201.0474803,1635432201.075275,5
233,0,16947,2670,3736,6832,-9133,-267,3703,-35721,1635432201.047486,1635432201.075275,5
234,0,16935,2679,3754,6854,-9117,-256,3703,-35713,1635432201.0518723,1635432201.075275,5
235,0,16940,2683,3758,6856,-9122,-256,3709,-35709,1635432201.0518787,1635432201.075275,5
236,0,16931,2663,3741,6843,-9136,-269,3699,-35708,1635432201.0571935,1635432201.075275,5
237,0,16920,2663,3733,6839,-9129,-263,3699,-35711,1635432201.0571997,1635432201.075275,5
238,0,16933,2673,3749,6874,-9091,-229,3723,-35688,1635432201.0598063,1635432201.075275,5
239,0,16956,2701,3775,6906,-9059,-201,3751,-35661,1635432201.059821,1635432201.075275,5
240,0,16939,2675,3744,6869,-9081,-215,3743,-35742,1635432201.0644178,1635432201.075275,5
241,0,16966,2682,3735,6850,-9101,-232,3713,-35769,1635432201.0644295,1635432201.075275,5
242,0,17036,2748,3786,6867,-9095,-237,3706,-35726,1635432201.075569,1635432201.075275,5
243,0,17032,2756,3795,6879,-9089,-221,3721,-35718,1635432201.075577,1635432201.075275,5
244,0,16992,2734,3791,6892,-9075,-189,3760,-35736,1635432201.0755897,1635432201.075275,5
245,0,16961,2715,3781,6893,-9075,-189,3771,-35737,1635432201.0755908,1635432201.075275,5
246,0,16948,2722,3801,6904,-9074,-231,3703,-35706,1635432201.075594,1635432201.075275,5
247,0,16934,2705,3794,6896,-9074,-219,3722,-35707,1635432201.0755942,1635432201.075275,5
248,0,16956,2701,3775,6906,-9059,-201,3751,-35661,1635432201.059821,1635432201.137752,6
249,0,16939,2675,3744,6869,-9081,-215,3743,-35742,1635432201.0644178,1635432201.137752,6
250,0,16966,2682,3735,6850,-9101,-232,3713,-35769,1635432201.0644295,1635432201.137752,6
251,0,17036,2748,3786,6867,-9095,-237,3706,-35726,1635432201.075569,1635432201.137752,6
252,0,17032,2756,3795,6879,-9089,-221,3721,-35718,1635432201.075577,1635432201.137752,6
253,0,16992,2734,3791,6892,-9075,-189,3760,-35736,1635432201.0755897,1635432201.137752,6
254,0,16961,2715,3781,6893,-9075,-189,3771,-35737,1635432201.0755908,1635432201.137752,6
255,0,16948,2722,3801,6904,-9074,-231,3703,-35706,1635432201.075594,1635432201.137752,6
256,0,16934,2705,3794,6896,-9074,-219,3722,-35707,1635432201.0755942,1635432201.137752,6
257,0,16905,2688,3788,6890,-9070,-207,3739,-35711,1635432201.0830812,1635432201.137752,6
258,0,16904,2699,3801,6913,-9049,-194,3743,-35719,1635432201.0830927,1635432201.137752,6
259,0,16916,2701,3783,6904,-9059,-187,3743,-35719,1635432201.0833328,1635432201.137752,6
260,0,16934,2704,3763,6880,-9072,-186,3735,-35717,1635432201.0833375,1635432201.137752,6
261,0,16953,2724,3786,6883,-9073,-186,3738,-35722,1635432201.0874937,1635432201.137752,6
262,0,16972,2741,3821,6903,-9063,-172,3751,-35721,1635432201.0874984,1635432201.137752,6
263,0,16981,2741,3824,6916,-9063,-177,3759,-35721,1635432201.0923312,1635432201.137752,6
264,0,16997,2747,3813,6918,-9072,-206,3747,-35721,1635432201.092337,1635432201.137752,6
265,0,17009,2751,3805,6901,-9091,-202,3759,-35728,1635432201.0958204,1635432201.137752,6
266,0,17012,2770,3818,6895,-9146,-220,3741,-35705,1635432201.095826,1635432201.137752,6
267,0,17004,2759,3807,6893,-9165,-205,3760,-35710,1635432201.0995777,1635432201.137752,6
268,0,17020,2767,3816,6912,-9081,-165,3779,-35720,1635432201,1635432201.137752,6
269,0,17026,2746,3795,6909,-9039,-146,3800,-35726,1635432201.103881,1635432201.137752,6
270,0,17018,2727,3777,6892,-9042,-184,3744,-35727,1635432201.103887,1635432201.137752,6
271,0,17016,2723,3761,6873,-9069,-231,3706,-35717,1635432201.1075077,1635432201.137752,6
272,0,16943,2708,3749,6888,-9075,-205,3743,-35723,1635432201.1075137,1635432201.137752,6
273,0,16869,2690,3758,6898,-9067,-191,3753,-35716,1635432201.111738,1635432201.137752,6
274,0,16896,2728,3798,6914,-9061,-199,3741,-35714,1635432201.1117437,1635432201.137752,6
275,0,16924,2753,3816,6915,-9065,-204,3744,-35708,1635432201.1156316,1635432201.137752,6
276,0,16928,2742,3803,6892,-9081,-223,3724,-35705,1635432201.1156416,1635432201.137752,6
277,0,16948,2751,3790,6891,-9077,-215,3736,-35712,1635432201.1198516,1635432201.137752,6
278,0,16950,2749,3799,6898,-9066,-198,3746,-35717,1635432201.1198573,1635432201.137752,6
279,0,16943,2762,3824,6937,-9026,-168,3763,-35736,1635432201.1682692,1635432201.207187,7
280,0,16945,2764,3813,6926,-9027,-165,3766,-35743,1635432201.1682696,1635432201.207187,7
281,0,16948,2771,3800,6901,-9027,-178,3762,-35755,1635432201.1682718,1635432201.207187,7
282,0,16947,2768,3786,6890,-9054,-187,3751,-35762,1635432201.168272,1635432201.207187,7
283,0,16951,2759,3760,6885,-9146,-233,3732,-35729,1635432201.168275,1635432201.207187,7
284,0,16946,2732,3729,6855,-9127,-232,3738,-35655,1635432201.168275,1635432201.207187,7
285,0,16951,2729,3752,6853,-9074,-217,3755,-35669,1635432201.1682775,1635432201.207187,7
286,0,16963,2767,3804,6902,-9025,-208,3743,-35700,1635432201.1682777,1635432201.207187,7
287,0,16961,2770,3805,6913,-9027,-200,3744,-35701,1635432201,1635432201.207187,7
